segmentnr	original	analyzed	translated
['BO_T02_D1409:207a-0']	@207a # // rgya gar skad du /	@207a # // rgya gar skad du /	In Sanskrit:🔽Ubhayaniviidhana-nama
['BO_T02_D1409:207a-1']	au bha ya ni bi dh'a n'a ma bod skad du /	au bha ya ni bi dh'a n'a ma bod skad du /	In Tibetan:
['BO_T02_D1409:207a-2']	gnyis ka'i bshad sbyar zhes bya ba /	gnyis ka'i bshad sbyar zhes bya ba /	The Explanatory Commentary on Both
['BO_T02_D1409:207a-3']	dpal bde mchog la phyag 'tshal lo //	dpal bde mchog la phyag 'tshal lo //	Homage to Sri Heruka
['BO_T02_D1409:207a-4']	mngon po bde mchog dpal btung de //	mngon po bde mchog dpal btung de //	The drinking of the glorious supreme elixir
['BO_T02_D1409:207a-5']	slob dpon kongkana yi bzhed //	slob dpon kongkana yi bzhed //	Is the intention of Master Konkana.
['BO_T02_D1409:207a-6']	bka' 'grel gang na mi gsal na //	bka' 'grel gang na mi gsal na //	Where the oral commentary is unclear,
['BO_T02_D1409:207a-7']	man ngag bdag gis bri bar bya //	man ngag bdag gis bri bar bya //	I, the teacher, will write the instructions.
['BO_T02_D1409:207a-8']	nam mkha'i khams thams cad khyab ste zhes bya ba ni nam mkha'i phyogs thams cad bsdus nas gzhal yas khang gi mtshan nyid gnas pa rdo rje phag mo la sogs pa rnams dang yang dag par ldan pa'o //	nam mkha'i khams thams cad khyab ste zhes bya ba ni nam mkha'i phyogs thams cad bsdus nas gzhal yas khang gi mtshan nyid gnas pa rdo rje phag mo la sogs pa rnams dang yang dag par ldan pa'o //	 Pervading the entire realm of space means that having gathered all the directions of space, it is the characteristic of the celestial mansion abiding in union with Vajravarahi and so forth.
['BO_T02_D1409:207a-9']	sngon gyi smon lam gyi dbang gis zhes bya ba ni stong pa nyid bsgoms pa'i rjes thogs la aom badzra pra k'a ra h'um bam h'um zhes bya ba'i sngags kyis rdo rje'i ra ba'o //	sngon gyi smon lam gyi dbang gis zhes bya ba ni stong pa nyid bsgoms pa'i rjes thogs la aom badzra pra k'a ra h'um bam h'um zhes bya ba'i sngags kyis rdo rje'i ra ba'o //	 By the power of former aspirations means that following the meditation on emptiness, with the mantra Om vajra prakara hum bam hum, there is the vajra fence.
['BO_T02_D1409:207a-10']	aom badzra panydza ra h'um yam h'um /	aom badzra panydza ra h'um yam h'um /	Om vajra panjara hum yam hum.
['BO_T02_D1409:207a-11']	aom badzra bi t'a na h'um kham h'um /	aom badzra bi t'a na h'um kham h'um /	Oṃ vajra-vitāna hūṃ khaṃ hūṃ.
