segmentnr	original	analyzed	folio	translated
['BO_T02_D3605:229a-0']	@229a # // rgya gar skad du /	@229a # // rgya gar skad du /	229a	In Sanskrit:
['BO_T02_D3605:229a-1']	ba su dh'a r'a s'a dha nam /	ba su dh'a r'a s'a dha nam /	229a	Vasudharāsādhana
['BO_T02_D3605:229a-2']	bod skad du /	bod skad du /	229a	In Tibetan:
['BO_T02_D3605:229a-3']	nor rgyun ma'i sgrub thabs /	nor rgyun ma'i sgrub thabs /	229a	The Means of Achievement of Vasudhara
['BO_T02_D3605:229a-4']	nor rgyun ma la phyag 'tshal lo //	nor rgyun ma la phyag 'tshal lo //	229a	Homage to Vasudhara.
['BO_T02_D3605:229a-5']	sngon du gsungs pa'i cho gas 'dir bam yig ser po yongs su gyur pa las sku mdog ser mo zhal gcig phyag gnyis pa lang tsho gzhon zhing rgyan dang na bzas rnam par brgyan pa 'bras kyi snye ma dang rin po che'i char 'bab bzhin pa'i bum pa	sngon du gsungs pa'i cho gas 'dir bam yig ser po yongs su gyur pa las sku mdog ser mo zhal gcig phyag gnyis pa lang tsho gzhon zhing rgyan dang na bzas rnam par brgyan pa 'bras kyi snye ma dang rin po che'i char 'bab bzhin pa'i bum pa	229a	Here, by the rite previously taught, one should transform a yellow syllable Bam into a yellow-colored [goddess] with one face and two arms, youthful, adorned with ornaments and garments, holding in her right hand a vase from which falls a rain of jewels and a rice ear,
['BO_T02_D3605:229a-6']	phyag g-yon na bsnams na /	phyag g-yon na bsnams na /	229a	and in her left hand
['BO_T02_D3605:229a-7']	phyag g-yas pa mchog sbyin mdzad pa /	phyag g-yas pa mchog sbyin mdzad pa /	229a	making the boon-granting gesture.
['BO_T02_D3605:229a-8']	dpag tu med pa'i grogs mo'i 'khor gyis bskor ba /	dpag tu med pa'i grogs mo'i 'khor gyis bskor ba /	229a	She is surrounded by an immeasurable retinue of friends,
['BO_T02_D3605:229a-9']	sna tshogs padma dang zla ba'i gdan la bzhugs pa /	sna tshogs padma dang zla ba'i gdan la bzhugs pa /	229a	seated on a variegated lotus and moon seat,
['BO_T02_D3605:229a-10']	rin chen 'byung ldan gyis dbu brgyan pa /	rin chen 'byung ldan gyis dbu brgyan pa /	229a	with Ratnasaṃbhava crowning her head.
['BO_T02_D3605:229a-11']	rang gi snying ga'i sa bon las skad cig gis bskyed nas phyag rgya bcing bar bya ste /	rang gi snying ga'i sa bon las skad cig gis bskyed nas phyag rgya bcing bar bya ste /	229a	Having generated her in an instant from the seed syllable in one's heart, one should form the seal:
['BO_T02_D3605:229a-12']	lag pa gnyis khu tshur byas nas /	lag pa gnyis khu tshur byas nas /	229a	Having made the two hands into fists,
['BO_T02_D3605:229a-13', 'BO_T02_D3605:229a-14']	gung mo'i tshigs gsum pa bcag pa ni nor rgyun ma'i phyag rgya'o //🔽de nas aom ba su dh'a r'a ratna ni dh'a na kshe tre sv'a h'a /	gung mo'i tshigs gsum pa bcag pa ni nor rgyun ma'i phyag rgya'o // de nas aom ba su dh'a r'a ratna ni dh'a na kshe tre sv'a h'a /	229a	The third joint of the middle finger is broken, which is the mudrā of Vasudhārā.
['BO_T02_D3605:229a-15']	zhes pa'i sngags bzlas par bya'o //	zhes pa'i sngags bzlas par bya'o //	229a	Then one should recite the mantra: Oṃ vasudhārā ratna nidhāna kṣetrasvaha.
['BO_T02_D3605:229a-16']	nor rgyun ma'i sgrub thabs rdzogs so /	nor rgyun ma'i sgrub thabs rdzogs so /	229a	The sādhana of Vasudhārā is complete.
