segmentnr	original	analyzed	folio	translated
['BO_T02_D3531:172b-0']	@172b # // rgya gar skad du /	@172b # // rgya gar skad du /	172b	In Sanskrit:
['BO_T02_D3531:172b-1']	aa shva k'a kanta m'a r'i tsyee s'a dha nam /	aa shva k'a kanta m'a r'i tsyee s'a dha nam /	172b	Aśokakāntamārajyotiḥsādhana
['BO_T02_D3531:172b-2']	bod skad du /	bod skad du /	172b	In Tibetan:
['BO_T02_D3531:172b-3']	mya ngan med pa'i shing gi 'od zer can gyi sgrub thabs /	mya ngan med pa'i shing gi 'od zer can gyi sgrub thabs /	172b	myang ngan med pa’i shing gi ’od zer can gyi sgrub thabs
['BO_T02_D3531:172b-4']	'phags ma 'od zer can la phyag 'tshal lo //	'phags ma 'od zer can la phyag 'tshal lo //	172b	Homage to the noble Tārā.
['BO_T02_D3531:172b-5']	rang gi snying gar sna tshogs padma la zla ba'i steng du mam yig ser po rnam par bkod la /	rang gi snying gar sna tshogs padma la zla ba'i steng du mam yig ser po rnam par bkod la /	172b	Arrange a yellow ma letter on a moon in the middle of a variegated lotus in one’s heart.
['BO_T02_D3531:172b-6']	de bzhin du thams cad so sor snang ba tsam gyi bdag nyid du brtags nas aom sva bh'a ba shuddha:sarba dharm'a:sva bh'a wa shuddonyaham zhes brjod par bya'o //	de bzhin du thams cad so sor snang ba tsam gyi bdag nyid du brtags nas aom sva bh'a ba shuddha:sarba dharm'a:sva bh'a wa shuddonyaham zhes brjod par bya'o //	172b	Then, having imagined everything as merely one’s own appearance, one should recite: “Oṃ. All phenomena are pure by nature. I am pure by nature.”
['BO_T02_D3531:172b-7']	de nas de'i mam yig yongs su gyur pa las mya ngan med pa'i shing slar yang mam yig de yongs su gyur pa las bcom ldan 'das ma sku mdog ser mo zhal gcig pa phyag gnyis pa /	de nas de'i mam yig yongs su gyur pa las mya ngan med pa'i shing slar yang mam yig de yongs su gyur pa las bcom ldan 'das ma sku mdog ser mo zhal gcig pa phyag gnyis pa /	172b	Then, from the transformation of that ma letter, there is an aśoka tree. Again, from the transformation of that ma letter, there is the Blessed Lady, yellow, with one face and two arms,
['BO_T02_D3531:172b-8']	dbu'i cha la rnam par snang mdzad kyis nye bar mdzes pa /	dbu'i cha la rnam par snang mdzad kyis nye bar mdzes pa /	172b	with Vairocana adorning her head.
['BO_T02_D3531:172b-9']	rin po che'i cod pan can /	rin po che'i cod pan can /	172b	She has a jeweled crown.
['BO_T02_D3531:172b-10']	'gying bag dang bcas pa /	'gying bag dang bcas pa /	172b	She is haughty.
['BO_T02_D3531:172b-11']	gser gyi mdog lta bu /	gser gyi mdog lta bu /	172b	She is golden in color.
['BO_T02_D3531:172b-12']	phag gi steng na sna tshogs padma dang zla la rol pa'i tshabs kyis bzhugs pa /	phag gi steng na sna tshogs padma dang zla la rol pa'i tshabs kyis bzhugs pa /	172b	She stands on a pig, on a multicolored lotus and moon, in the midst of a mass of light.
['BO_T02_D3531:172b-13']	lang tsho gzhon pa /	lang tsho gzhon pa /	172b	She is youthful.
['BO_T02_D3531:172b-14']	mtho zhing steng du gnas pa /	mtho zhing steng du gnas pa /	172b	She is tall and stands erect.
['BO_T02_D3531:172b-15']	phyag g-yon pas mya ngan med pa'i shing gi yal ga bsnams pa /	phyag g-yon pas mya ngan med pa'i shing gi yal ga bsnams pa /	172b	Her left hand holds a branch of an aśoka tree.
['BO_T02_D3531:172b-16']	g-yas pas mchog sbyin pa /	g-yas pas mchog sbyin pa /	172b	Her right hand is in the boon-granting gesture.
['BO_T02_D3531:172b-17']	sku la do shal la sogs pas rnam par brgyan pa /	sku la do shal la sogs pas rnam par brgyan pa /	172b	Her body is adorned with necklaces and so forth.
['BO_T02_D3531:172b-18']	na bza' dkar po mnabs pa /	na bza' dkar po mnabs pa /	172b	She wears white garments.
['BO_T02_D3531:172b-19']	rang gi snying gar mam yig las dpag tu med pa'i phag gi rnam pa 'od zer 'phro bas gdug pa can rnams 'dul bar bsam par bya'o //	rang gi snying gar mam yig las dpag tu med pa'i phag gi rnam pa 'od zer 'phro bas gdug pa can rnams 'dul bar bsam par bya'o //	172b	At her heart, from the syllable maṃ, one should imagine an immeasurable pig-headed form, radiating light, subduing evil beings.
['BO_T02_D3531:172b-20']	aom m'a r'i tsyee m'am sv'a h'a /	aom m'a r'i tsyee m'am sv'a h'a /	172b	Oṃ māri cye māṃ svāhā.
['BO_T02_D3531:172b-21']	de nas ji lta ba bzhin du gshegs nas ci bder gnas par bya'o //	de nas ji lta ba bzhin du gshegs nas ci bder gnas par bya'o //	172b	Then, having gone as one pleases, one should remain as is comfortable.
['BO_T02_D3531:172b-22']	yul gzhan du 'jug par 'dod na sngags 'dis bdag nyid kyi stod g-yogs kyi sna bzung nas lan bdun yongs su bzlas te lhan cig tu gos kyi mtha' bzung nas ji lta ba bzhin du mdud pa byas te 'gro bar bya'o //	yul gzhan du 'jug par 'dod na sngags 'dis bdag nyid kyi stod g-yogs kyi sna bzung nas lan bdun yongs su bzlas te lhan cig tu gos kyi mtha' bzung nas ji lta ba bzhin du mdud pa byas te 'gro bar bya'o //	172b	If one wishes to go to another place, one should hold the end of one’s upper garment with this mantra, recite it seven times, hold the end of the garment together, tie a knot as it is, and go.
['BO_T02_D3531:172b-23']	chom po la sogs pa'i 'jigs pa las ma grol gyi bar du'o //	chom po la sogs pa'i 'jigs pa las ma grol gyi bar du'o //	172b	Until one is freed from the danger of thieves, etc.
['BO_T02_D3531:172b-24']	mngon par 'dod pa'i yul thob nas mdud pa dgrol bar bya'o zhes pa ni man ngag go //	mngon par 'dod pa'i yul thob nas mdud pa dgrol bar bya'o zhes pa ni man ngag go //	172b	When one has obtained the desired place, one should untie the knot. This is the instruction.
['BO_T02_D3531:172b-25']	ji lta ba bzhin du mdud pa byas te zhes pa ni lan bdun mngon par bsngags nas de la stod g-yogs kyi sna nas bzung nas phyogs bcur rnam par bltas te gdug pa can rnams kyi mig bcing bar bya'o zhes bsams te /	ji lta ba bzhin du mdud pa byas te zhes pa ni lan bdun mngon par bsngags nas de la stod g-yogs kyi sna nas bzung nas phyogs bcur rnam par bltas te gdug pa can rnams kyi mig bcing bar bya'o zhes bsams te /	172b	“Having tied a knot as it is” means that after reciting it seven times, one should hold the end of the upper garment with it, look in the ten directions, and think, “I will bind the eyes of the wicked ones.”
['BO_T02_D3531:172b-26']	dbugs gcig la gtam gyis bar mchod par bzlas par byas te lam bcing bar bya'o zhes so //	dbugs gcig la gtam gyis bar mchod par bzlas par byas te lam bcing bar bya'o zhes so //	172b	One should recite it in one breath, and bind the path.
['BO_T02_D3531:172b-27']	mya ngan med pa'i shing gi 'od zer can gyi sgrub thabs rdzogs so /	mya ngan med pa'i shing gi 'od zer can gyi sgrub thabs rdzogs so /	172b	The sādhana of Mārajitā is finished.
