segmentnr	original	analyzed	folio	translated
['BO_T02_D3251:14b-0']	@14b # // rgya gar skad du /	@14b # // rgya gar skad du /	14b	In Sanskrit:
['BO_T02_D3251:14b-1']	ma h'a pra ti sa r'a s'a dha na /	ma h'a pra ti sa r'a s'a dha na /	14b	Mahāpratisarādhāna
['BO_T02_D3251:14b-2']	bod skad du /	bod skad du /	14b	In Tibetan:
['BO_T02_D3251:14b-3']	so sor 'brang ma chen mo'i sgrub thabs /	so sor 'brang ma chen mo'i sgrub thabs /	14b	The Mahāpratisarā Sādhana
['BO_T02_D3251:14b-4']	se sor 'brang ma chen mo la phyag 'tshal lo //	se sor 'brang ma chen mo la phyag 'tshal lo //	14b	Homage to Mahāpratisarā.
['BO_T02_D3251:14b-5']	sngar bshad pa'i bya ba'i rim pas stong pa nyid bsgoms pa'i mjug thogs su yi ge aa las byung ba'i zla ba'i dkyil 'khor la yi ge pram ser po'i 'od zer rnam pa sna tshogs pas gzhan gyi don byas nas yongs su gyur pa las bcom ldan 'das	sngar bshad pa'i bya ba'i rim pas stong pa nyid bsgoms pa'i mjug thogs su yi ge aa las byung ba'i zla ba'i dkyil 'khor la yi ge pram ser po'i 'od zer rnam pa sna tshogs pas gzhan gyi don byas nas yongs su gyur pa las bcom ldan 'das	14b	Having meditated on emptiness through the sequence of activities explained previously, immediately after that, from the letter A arises a moon maṇḍala, upon which is a yellow letter Pram. Having performed the benefit of others with various kinds of light rays, it completely transforms into the Blessed
['BO_T02_D3251:14b-6']	ma so sor 'brang ba chen mor skad cig gis bdag nyid yongs su rdzogs par bya ste /	ma so sor 'brang ba chen mor skad cig gis bdag nyid yongs su rdzogs par bya ste /	14b	Mahāpratisarā. One should instantly complete oneself.
['BO_T02_D3251:14b-7']	sku mdog ser mo zhal bzhi ma /	sku mdog ser mo zhal bzhi ma /	14b	She is yellow, with four faces,
['BO_T02_D3251:14b-8']	spyan gsum ma /	spyan gsum ma /	14b	three eyes,
['BO_T02_D3251:14b-9']	phyag brgyad ma /	phyag brgyad ma /	14b	and eight arms.
['BO_T02_D3251:14b-10']	zhal dang po ni ser ba'o //	zhal dang po ni ser ba'o //	14b	The first face is yellow,
['BO_T02_D3251:14b-11']	g-yas pa ni dkar ba'o //	g-yas pa ni dkar ba'o //	14b	the right one is white,
['BO_T02_D3251:14b-12']	nub kyi ni mthing nag go ;	nub kyi ni mthing nag go ;	14b	the western one is dark blue,
['BO_T02_D3251:14b-13']	/ g-yon gyi ni dmar ba'o //	/ g-yon gyi ni dmar ba'o //	14b	and the left one is red.
['BO_T02_D3251:14b-14']	g-yas pa'i phyag rnams kyis ni ral gri dang mdung rtse gsum pa dang mda' bsnams pa'o //	g-yas pa'i phyag rnams kyis ni ral gri dang mdung rtse gsum pa dang mda' bsnams pa'o //	14b	The right hands hold a sword, a trident, and an arrow.
['BO_T02_D3251:14b-15']	g-yon pa'i phyag rnams kyis ni mdung dang gzhu dang zhags pa dang rdo rje'o //	g-yon pa'i phyag rnams kyis ni mdung dang gzhu dang zhags pa dang rdo rje'o //	14b	The left hands hold a spear, a bow, a noose, and a vajra.
['BO_T02_D3251:14b-16']	sna tshogs padma dang zla ba'i gdan la rol cing bskyod pas legs par bzhugs pa 'od zer dmar po'i khor yug gis bskor ba /	sna tshogs padma dang zla ba'i gdan la rol cing bskyod pas legs par bzhugs pa 'od zer dmar po'i khor yug gis bskor ba /	14b	He sits on a multicolored lotus and moon seat, swaying and shaking, surrounded by a halo of red light.
['BO_T02_D3251:14b-17']	rgyan rnams thams cad kyis brgyan pa /	rgyan rnams thams cad kyis brgyan pa /	14b	He is adorned with all the ornaments.
['BO_T02_D3251:14b-18']	na bza' rnam pa sna tshogs kyi stod g-yogs dang smad g-yogs dang 'od kyi stod shag mnabs pa /	na bza' rnam pa sna tshogs kyi stod g-yogs dang smad g-yogs dang 'od kyi stod shag mnabs pa /	14b	He wears a multicolored upper garment and lower garment, and a cloak of light.
['BO_T02_D3251:15a-0']	rin po che sna tshogs pa'i dbu rgyan dang ldan pa ste de lta bur rnam par @15a * //	rin po che sna tshogs pa'i dbu rgyan dang ldan pa ste de lta bur rnam par @15a * //	15a	He has a crown of various jewels.
['BO_T02_D3251:15a-1']	bsam la de nas sku dang gsung dang thugs kyi zla ba la aom dang a'a:dang h'um gi yi ge gsum dkar po dang ser po dang mthing nag tu bsam par bya ba'o //	bsam la de nas sku dang gsung dang thugs kyi zla ba la aom dang a'a:dang h'um gi yi ge gsum dkar po dang ser po dang mthing nag tu bsam par bya ba'o //	15a	Having visualized him in this way, then on the moon of his body, speech, and mind, one should visualize the three syllables—om, āḥ, and hūṃ—white, yellow, and dark blue, respectively.
['BO_T02_D3251:15a-2']	de nas nu ma gnyis kyi bar du zla ba la gnas pa'i yi ge pram rnam par bsam par bya zhing lha rnam pa sna tshogs pa rnams kyis bdag nyid mchod par yang bltas la /	de nas nu ma gnyis kyi bar du zla ba la gnas pa'i yi ge pram rnam par bsam par bya zhing lha rnam pa sna tshogs pa rnams kyis bdag nyid mchod par yang bltas la /	15a	Then, one should visualize a syllable praṃ located on a moon disc between the two breasts, and one should also visualize oneself being worshipped by various deities.
['BO_T02_D3251:15a-3']	ji srid du skyo bar ma gyur pa de srid du bsgom par bya ba'o //	ji srid du skyo bar ma gyur pa de srid du bsgom par bya ba'o //	15a	One should meditate for as long as one does not become weary.
