segmentnr	original	analyzed	folio	translated
['BO_T02_D2073:157b-0']	@157b # // rgya gar skad du /	@157b # // rgya gar skad du /	157b	In Sanskrit:
['BO_T02_D2073:157b-1']	krishna pi sh'a tsi s'a ra s'a dha nam /	krishna pi sh'a tsi s'a ra s'a dha nam /	157b	Kṛṣṇa-piśācī-sāra-sādhana
['BO_T02_D2073:157b-2']	bod skad du /	bod skad du /	157b	In Tibetan:🔽The Essence of the Black Piśāca Practice🔽Homage to Yamāri.
['BO_T02_D2073:157b-3']	sha za nag po snying po'i sgrub thabs /	sha za nag po snying po'i sgrub thabs /	157b	Homage to Kṛṣṇa Piśāca.🔽Homage, homage to the piśāca who dwells in the charnel ground.🔽Homage, homage to the piśāca who dwells in the forest.🔽Homage, homage to the piśāca who dwells in the house.🔽Homage, homage to the piśāca who dwells in the village.🔽Homage, homage to the piśāca who dwells in the town.🔽Homage, homage to the piśāca who dwells in the city.🔽Homage, homage to the piśāca who dwells in the country.
['BO_T02_D2073:157b-4']	gshin rje gshed la phyag 'tshal lo /	gshin rje gshed la phyag 'tshal lo /	157b	Homage, homage to the piśāca who dwells in the mountain.🔽Homage, homage to the piśāca who dwells in the river.🔽Homage, homage to the piśāca who dwells in the lake.🔽Homage, homage to the piśāca who dwells in the ocean.🔽Homage, homage to the piśāca who dwells in the sky.
['BO_T02_D2073:157b-5', 'BO_T02_D2073:158a-0']	na mo krishna pi sh'a tsa ye sa ra sa ra hi ri hi ri a'a gatstsha a'a gatstsha gri h'u pi na dam pi sh'a tsa sv'a h'a /🔽nyal ba'i dus su sgo'i steng du khri stan la zan lhag rdog po gcig @158a * //	na mo krishna pi sh'a tsa ye sa ra sa ra hi ri hi ri a'a gatstsha a'a gatstsha gri h'u pi na dam pi sh'a tsa sv'a h'a / nyal ba'i dus su sgo'i steng du khri stan la zan lhag rdog po gcig @158a * //	157b	Homage, homage to the piśāca who dwells in the earth.🔽Homage, homage to the piśāca who dwells in the house.🔽Homage, homage to the piśāca who dwells in the village.🔽Homage, homage to the piśāca who dwells in the town.
['BO_T02_D2073:158a-1', 'BO_T02_D2073:158a-2']	la sngags nyi shu rtsa gcig bzlas pa dbul lo //🔽zla gcig rdzogs nas mthong bar 'gyur ro //	la sngags nyi shu rtsa gcig bzlas pa dbul lo // zla gcig rdzogs nas mthong bar 'gyur ro //	158a	Homage, homage to the piśāca who dwells in the city.
['BO_T02_D2073:158a-3']	grub nas nyi ma re re la don nyi shu rtsa lnga ster ro //	grub nas nyi ma re re la don nyi shu rtsa lnga ster ro //	158a	Homage, homage to the piśāca who dwells in the country.🔽Homage, homage to the piśāca who dwells in the mountain.🔽Homage, homage to the piśāca who dwells in the river.🔽Homage, homage to the piśāca who dwells in the lake.
['BO_T02_D2073:158a-4']	grub zin nas tshes brgyad dang bcu bzhi 'am nyi shu dgu la zan lhag rdog po gcig la sngags bzlas la dbul lo zhes so //	grub zin nas tshes brgyad dang bcu bzhi 'am nyi shu dgu la zan lhag rdog po gcig la sngags bzlas la dbul lo zhes so //	158a	Homage, homage to the piśāca who dwells in the ocean.
['BO_T02_D2073:158a-5']	'dre nag po'i sgrub thabs rdzogs so//	'dre nag po'i sgrub thabs rdzogs so//	158a	Homage, homage to the piśāca who dwells in the sky.🔽Homage, homage to the piśāca who dwells in the earth.🔽Homage, homage to the piśāca who dwells in the house.🔽Homage, homage to the piśāca who dwells in the village.🔽Homage, homage to the piśāca
