segmentnr	original	analyzed	translated
['BO_T02_D1197:159a-24']	slar yang byang chub sems dang lhan cig rdo rje rol pa ni aa wadh'u t'i'i bde bar ro //	slar yang byang chub sems dang lhan cig rdo rje rol pa ni aa wadh'u t'i'i bde bar ro //	Again, together with the Thought of Enlightenment, the “vajra sport” is in the bliss of the avadhūtī.
['BO_T02_D1197:159a-25']	mnyam par gyur pa 'ong te padma bzhugs pa'o //	mnyam par gyur pa 'ong te padma bzhugs pa'o //	The “equalizing” comes, and the lotus is occupied.
['BO_T02_D1197:159a-26']	padma de yang aa wa dh'u t'i nam mkha' dang mtshungs pa bems po dang bral ba'o //	padma de yang aa wa dh'u t'i nam mkha' dang mtshungs pa bems po dang bral ba'o //	And that lotus is the avadhūtī, which is like the sky, devoid of insentience.
['BO_T02_D1197:159a-27']	de yang so so zhes pa ni rang gi ngo bo lta bu'i phung po dang khams dang skye mched rnams rig pa ste lha'i dbang po dang lha'i rnam par shes pa brgyad kyi rang bzhin zhes bya ba'i don to //	de yang so so zhes pa ni rang gi ngo bo lta bu'i phung po dang khams dang skye mched rnams rig pa ste lha'i dbang po dang lha'i rnam par shes pa brgyad kyi rang bzhin zhes bya ba'i don to //	And that is “each” in the sense of the aggregates, elements, and media, which are like one’s own nature, and is awareness, which is to say, the nature of the eight lord-gods and the eight god-consciousnesses.
['BO_T02_D1197:159b-0']	de rnams dbus kyi zhes @159b bya ba la sogs pa ni lha'i rnam par shes pa brgyad po de rnams dbus su'o //	de rnams dbus kyi zhes @159b bya ba la sogs pa ni lha'i rnam par shes pa brgyad po de rnams dbus su'o //	“ In the middle of those” and so on means that those eight god-consciousnesses are in the middle.
['BO_T02_D1197:159b-1']	lte ba zhes pa ni der bskyed pa rang rig pa'i ye shes gtso bo nyid kyi phyir lte ba'o //	lte ba zhes pa ni der bskyed pa rang rig pa'i ye shes gtso bo nyid kyi phyir lte ba'o //	“ Navel” means that it is the navel because the self-knowing intuition generated there is the principal one.
['BO_T02_D1197:159b-2']	nyams su myong ba'i phyir te de rnams kyi dbus su gnas pa nyid do //	nyams su myong ba'i phyir te de rnams kyi dbus su gnas pa nyid do //	It is because of the experience, and it is the one that abides in the middle of those.
['BO_T02_D1197:159b-3']	de'i phyir mchog gi dbang phyug ma ste /	de'i phyir mchog gi dbang phyug ma ste /	Therefore, she is the supreme goddess.
['BO_T02_D1197:159b-4']	mchog ni ye shes dam pa rnam par shes pa rnams dang bral ba de'i rang bzhin tsam nyid do //	mchog ni ye shes dam pa rnam par shes pa rnams dang bral ba de'i rang bzhin tsam nyid do //	The supreme is the nature of the highest wisdom, free from the consciousnesses.
['BO_T02_D1197:159b-5']	des na dbang phyug ste /	des na dbang phyug ste /	Therefore, she is the goddess,
['BO_T02_D1197:159b-6']	sangs rgyas thams cad kyi yon tan rnams rdzogs pa'o //	sangs rgyas thams cad kyi yon tan rnams rdzogs pa'o //	because she is the perfection of all the qualities of the buddhas.
['BO_T02_D1197:159b-7']	des na 'jig rten dang 'jig rten las 'das pa'i don 'dod pa rnams la dngos grub ster bar byed pa'o //	des na 'jig rten dang 'jig rten las 'das pa'i don 'dod pa rnams la dngos grub ster bar byed pa'o //	Therefore, she grants spiritual powers to those who desire mundane and supramundane goals.
