segmentnr	original	analyzed	folio	translated
['BO_T02_D2720:86b-0']	@86b # // rgya gar skad du /	@86b # // rgya gar skad du /	86b	In Sanskrit:
['BO_T02_D2720:86b-1']	a'a rya aa mo gha p'a sha panytsa de basto tra /	a'a rya aa mo gha p'a sha panytsa de basto tra /	86b	Ārya-Amogha-Pāśa-Pañca-Devāṣṭa-Stotra
['BO_T02_D2720:86b-2']	bod skad du /	bod skad du /	86b	In Tibetan:
['BO_T02_D2720:86b-3']	'phags pa don yod zhags pa lta lnga'i bstod pa /	'phags pa don yod zhags pa lta lnga'i bstod pa /	86b	Praise of the Five Views of the Noble Amogha-Pāśa
['BO_T02_D2720:86b-4']	rje btsun spyan ras gzigs dbang phyug la phyag 'tshal lo //	rje btsun spyan ras gzigs dbang phyug la phyag 'tshal lo //	86b	Homage to the Lord Avalokiteśvara.
['BO_T02_D2720:86b-5']	mkha' ltar rang bzhin rnam pag las /	mkha' ltar rang bzhin rnam pag las /	86b	From the space-like nature free from all conceptual elaborations,
['BO_T02_D2720:86b-6']	pam yig aa dkar yongs gyur pa'i //	pam yig aa dkar yongs gyur pa'i //	86b	The syllable PAM completely transforms into
['BO_T02_D2720:86b-7']	padma dkar po zla steng du //	padma dkar po zla steng du //	86b	A white lotus on a moon,
['BO_T02_D2720:86b-8']	hr'i: yig dkar po las 'khrungs shing //	hr'i: yig dkar po las 'khrungs shing //	86b	Born from the white syllable HRĪḤ,
['BO_T02_D2720:86b-9']	g-yas brkyang rol ba'i tshul gyis bzhugs //	g-yas brkyang rol ba'i tshul gyis bzhugs //	86b	Standing in the posture of right leg extended in the manner of dancing,🔽White as a snow mountain, the color of kunda,
['BO_T02_D2720:86b-10']	gangs ri ltar gsal kunda'i mdog / g-yas pa mchog gi don sbyin mdzad //	gangs ri ltar gsal kunda'i mdog / g-yas pa mchog gi don sbyin mdzad //	86b	With the right hand granting supreme meaning,
['BO_T02_D2720:86b-11']	'khor ba'i skyon gyis ma gos pa'i //	'khor ba'i skyon gyis ma gos pa'i //	86b	Unstained by the faults of saṃsāra,
['BO_T02_D2720:86b-12']	padma dkar po g-yon na 'dzin //	padma dkar po g-yon na 'dzin //	86b	Holding a white lotus in the left hand,
['BO_T02_D2720:86b-13']	'dzum bcas zhi ba'i nyams dang ldan //	'dzum bcas zhi ba'i nyams dang ldan //	86b	With a smiling, peaceful expression,
['BO_T02_D2720:86b-14']	rin chen sna tshogs rgyan gyis mdzes //	rin chen sna tshogs rgyan gyis mdzes //	86b	Adorned with various precious ornaments,
['BO_T02_D2720:86b-15']	ma chags dkyil 'khor gtso la bstod //	ma chags dkyil 'khor gtso la bstod //	86b	I praise the chief of the non-attached maṇḍala.
['BO_T02_D2720:86b-16']	padma dkar po zla steng du//	padma dkar po zla steng du//	86b	On a white lotus and moon,
['BO_T02_D2720:86b-17']	ha yig dmar po las 'khrungs shing //	ha yig dmar po las 'khrungs shing //	86b	Born from the red syllable HA,
['BO_T02_D2720:86b-18', 'BO_T02_D2720:86b-19']	mnyam par bzhengs nas 'gro don mdzad //🔽padma r'a ga dmar po'i mdog / zhags pa dang ni rdo rje g-yas //	mnyam par bzhengs nas 'gro don mdzad // padma r'a ga dmar po'i mdog / zhags pa dang ni rdo rje g-yas //	86b	Standing in the pose of equanimity, he accomplishes the welfare of beings.🔽Red like a ruby, with a noose and a vajra in his right hands,
['BO_T02_D2720:86b-20']	lcags kyu bgrang phreng g-yon na 'dzin //	lcags kyu bgrang phreng g-yon na 'dzin //	86b	and a goad and a rosary in his left hands,
['BO_T02_D2720:86b-21']	sna tshogs rgyan gyis mdzes pa yi //	sna tshogs rgyan gyis mdzes pa yi //	86b	adorned with various ornaments,
['BO_T02_D2720:86b-22']	don yod zhags la phyag 'tshal bstod //	don yod zhags la phyag 'tshal bstod //	86b	I pay homage and praise Amoghapāśa.
['BO_T02_D2720:86b-23']	padma nyi steng h'um las 'khrungs //	padma nyi steng h'um las 'khrungs //	86b	Born from a lotus and sun, from the syllable hūṃ,
['BO_T02_D2720:86b-24']	g-yon brkyang gyad kyi tshul gyis bzhugs //	g-yon brkyang gyad kyi tshul gyis bzhugs //	86b	standing in the hero's pose with the left leg extended,
['BO_T02_D2720:86b-25', 'BO_T02_D2720:86b-26']	sku mdog dmar po byi ru'i tshul //🔽stag dang sbrul gyis rnam brgyan cing //	sku mdog dmar po byi ru'i tshul // stag dang sbrul gyis rnam brgyan cing //	86b	red in color like coral,🔽adorned with tigers and snakes,
['BO_T02_D2720:86b-27', 'BO_T02_D2720:86b-28']	be con dang ni sdigs mdzub g-yas //🔽'khor lo padma dmar po g-yon //	be con dang ni sdigs mdzub g-yas // 'khor lo padma dmar po g-yon //	86b	with a club and a threatening gesture in his right hands,🔽and a wheel and a red lotus in his left hands,
['BO_T02_D2720:86b-29']	spyi gtsug rta mgo ljang gung tsher //	spyi gtsug rta mgo ljang gung tsher //	86b	with a green horse head on his crown,
['BO_T02_D2720:87a-0']	ha ya gr'i la phyag 'tshal @87a * //	ha ya gr'i la phyag 'tshal @87a * //	87a	I pay homage and praise Hayagrīva.
['BO_T02_D2720:87a-1', 'BO_T02_D2720:87a-2']	bstod // chu skyes nyi mar pha las 'khrungs //🔽nam mkha'i mdog can g-yon brkyang tshul //	bstod // chu skyes nyi mar pha las 'khrungs // nam mkha'i mdog can g-yon brkyang tshul //	87a	Born from a lotus and sun, from the syllable phaṭ,🔽standing in the pose of the left leg extended,
['BO_T02_D2720:87a-3']	mche gtsigs khro mo'i cha lugs 'dzin //	mche gtsigs khro mo'i cha lugs 'dzin //	87a	with a sky-colored body, bearing the attire of a wrathful one with bared fangs,
['BO_T02_D2720:87a-4']	stag gi pags pas rnam par dkris //	stag gi pags pas rnam par dkris //	87a	wrapped in a tiger skin,
['BO_T02_D2720:87a-5']	ral gri zhags pa padma mda' //	ral gri zhags pa padma mda' //	87a	with a sword, a noose, a lotus, and an arrow,
['BO_T02_D2720:87a-6']	'khor lo dbyig brtse gsum gzhu //	'khor lo dbyig brtse gsum gzhu //	87a	a wheel, a jewel, and a lotus held in the right hands,
['BO_T02_D2720:87a-7']	g-yas dang g-yon gyi phyag na bsnams //	g-yas dang g-yon gyi phyag na bsnams //	87a	and a conch, a gem, and a sword in the left hands.
['BO_T02_D2720:87a-8']	ral gcig ma la phyag 'tshal bstod //	ral gcig ma la phyag 'tshal bstod //	87a	Homage and praise to Ekavīra.
['BO_T02_D2720:87a-9']	padma dkar po zla steng du //	padma dkar po zla steng du //	87a	On a lotus and moon,
['BO_T02_D2720:87a-10']	ta yig dkar po las 'khrungs shing //	ta yig dkar po las 'khrungs shing //	87a	born from the syllable taṃ,🔽white as the moon, crystal, or a pearl,
['BO_T02_D2720:87a-11']	zla pa chu shel nor bu'i mdog /'gying zhing ldem pa'i tshul gyis bzhugs //	zla pa chu shel nor bu'i mdog /'gying zhing ldem pa'i tshul gyis bzhugs //	87a	sitting in a swaying and swaying manner,
['BO_T02_D2720:87a-12']	dbyig pa padma dkar po g-yas //	dbyig pa padma dkar po g-yas //	87a	with a white lotus in the right hand,
['BO_T02_D2720:87a-13']	bgrang phreng dang ni spyi blugs g-yon //	bgrang phreng dang ni spyi blugs g-yon //	87a	a rosary and a water pot in the left,
['BO_T02_D2720:87a-14']	sna tshogs rgyan gyis mdzes pa yi //	sna tshogs rgyan gyis mdzes pa yi //	87a	adorned with various ornaments,
['BO_T02_D2720:87a-15']	khro gnyer can la phyag 'tshal bstod //	khro gnyer can la phyag 'tshal bstod //	87a	Homage and praise to Bhṛkuṭī.
['BO_T02_D2720:87a-16']	'phags pa don yod zhags pa lha lnga'i bstod pa /	'phags pa don yod zhags pa lha lnga'i bstod pa /	87a	The praise of the five deities of the noble Amoghapāśa
['BO_T02_D2720:87a-17']	slob dpon chen po tsandra go mis mdzad pa rdzogs so//	slob dpon chen po tsandra go mis mdzad pa rdzogs so//	87a	is complete.
