segmentnr	original	analyzed	folio	translated
['BO_T02_D1810:131a-0']	@131a # // rgya gar skad du /	@131a # // rgya gar skad du /	131a	In Sanskrit:
['BO_T02_D1810:131a-1']	shr'i gu hya sa m'a dza mandala au p'a yi ka bim sha ta bi dhi n'a ma /	shr'i gu hya sa m'a dza mandala au p'a yi ka bim sha ta bi dhi n'a ma /	131a	Śrī-guhyasamāja-maṇḍalopāyikavimśatividhi-nāma
['BO_T02_D1810:131a-2']	bod skad du /	bod skad du /	131a	In Tibetan:
['BO_T02_D1810:131a-3']	dpal gsang ba 'dus pa'i dkyil 'khor gyi cho gnyi shu pa zhes bya ba /	dpal gsang ba 'dus pa'i dkyil 'khor gyi cho gnyi shu pa zhes bya ba /	131a	The glorious Guhyasamāja maṇḍala ritual twenty-part method, called the twenty-part method
['BO_T02_D1810:131a-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	131a	Homage to glorious Vajrasattva.🔽Having homage to the primordial protector,
['BO_T02_D1810:131a-5', 'BO_T02_D1810:131a-6', 'BO_T02_D1810:131a-7']	gnyis med ye shes sku mnga' ba //🔽dang po'i mgon la phyag 'tshal nas //🔽rdo rje slob mar phan 'byung ba //	gnyis med ye shes sku mnga' ba // dang po'i mgon la phyag 'tshal nas // rdo rje slob mar phan 'byung ba //	131a	the one possessing the non-dual wisdom body,🔽I, the vajra disciple, will explain
['BO_T02_D1810:131a-8']	dkyil 'khor yan lag bdag gis bshad //	dkyil 'khor yan lag bdag gis bshad //	131a	the maṇḍala ritual for the benefit of disciples.
['BO_T02_D1810:131a-9']	bya rgyud chog ma gtogs par //	bya rgyud chog ma gtogs par //	131a	Except for the rituals of the action tantra,
['BO_T02_D1810:131a-10', 'BO_T02_D1810:131a-11']	sbyong dang gnyi ga'i rnal 'byor gyis //🔽grub pa'i dkyil 'khor sangs rgyas ni //	sbyong dang gnyi ga'i rnal 'byor gyis // grub pa'i dkyil 'khor sangs rgyas ni //	131a	the yoga of both purification and both🔽is praised as the true way of all the buddhas
['BO_T02_D1810:131a-12']	kun lugs las 'ongs yang dag bsngags //	kun lugs las 'ongs yang dag bsngags //	131a	who have come from the maṇḍala of accomplishment.🔽First, purifying the ground,🔽then taking possession of the ground,🔽next, thoroughly pacifying obstacles,🔽drawing the lines with chalk,
['BO_T02_D1810:131a-13']	dang por sa ni sbyang ba dang // de nas sa yongs 'dzin pa dang // phyi nas bgegs ni nyer zhi dang // thod le kor gyis thig gdab dang // de nas sa lha sogs lhag par //	dang por sa ni sbyang ba dang // de nas sa yongs 'dzin pa dang // phyi nas bgegs ni nyer zhi dang // thod le kor gyis thig gdab dang // de nas sa lha sogs lhag par //	131a	then, the ground goddess and so forth,
['BO_T02_D1810:131b-0']	gnas dang de nas @131b gsol gdab dang // phyi nas slob ma lhag gnas dang // nam mkha' thig ni gdab pa dang // tshon sna lnga yi chog dang // tshon rtsi rnams ni dgye ba dang // lha rnams spyan drang nyid dang ni //	gnas dang de nas @131b gsol gdab dang // phyi nas slob ma lhag gnas dang // nam mkha' thig ni gdab pa dang // tshon sna lnga yi chog dang // tshon rtsi rnams ni dgye ba dang // lha rnams spyan drang nyid dang ni //	131b	and the invocation of the deities,🔽then the admission of the disciple,🔽the rite of the ablution maṇḍala,🔽then the empowerment of the buddhas,🔽then the empowerment of the hand implements,
['BO_T02_D1810:131b-1']	de nas slob ma gzhug pa dang // khrus kyi dkyil 'khor cho ga dang // de nas sangs rgyas dbang bskur dang // de nas phyag mtshan dbang bskur dang // bla ma lha dang yon gnyis dang // rjes su gnang ba sbyin pa dang // de nas gshegs gsol cho ga dang //	de nas slob ma gzhug pa dang // khrus kyi dkyil 'khor cho ga dang // de nas sangs rgyas dbang bskur dang // de nas phyag mtshan dbang bskur dang // bla ma lha dang yon gnyis dang // rjes su gnang ba sbyin pa dang // de nas gshegs gsol cho ga dang //	131b	the two of the guru and deity,🔽the bestowal of the permission,🔽then the rite of requesting to depart,🔽the rite of the kīla of the maṇḍala activity,
['BO_T02_D1810:131b-2']	dkyil 'khor las ched phur pa dang // skud pa bsdu ba nyid kyang ste //	dkyil 'khor las ched phur pa dang // skud pa bsdu ba nyid kyang ste //	131b	and the gathering of the cord.
['BO_T02_D1810:131b-3', 'BO_T02_D1810:131b-4']	rab bshad cho gnyi shu yis //🔽ji lta ji ltar rgyas shes pa'i //	rab bshad cho gnyi shu yis // ji lta ji ltar rgyas shes pa'i //	131b	The twenty rites have been explained.
