segmentnr	original	analyzed	folio	translated
['BO_T02_D2465:141a-0']	@141a * // rgya gar skad du /	@141a * // rgya gar skad du /	141a	In Sanskrit:
['BO_T02_D2465:141a-1']	tsitta ratna bi sho dha n'am m'a rga lam /	tsitta ratna bi sho dha n'am m'a rga lam /	141a	Citta-ratna-viśodhana-mārga-phala
['BO_T02_D2465:141a-2']	bod skad du /	bod skad du /	141a	In Tibetan:
['BO_T02_D2465:141a-3']	sems rin po che spyang ba'i lam 'bras /	sems rin po che spyang ba'i lam 'bras /	141a	The Path and Fruition of Purifying the Precious Mind
['BO_T02_D2465:141a-4']	rje btsun mi pham mgon po la phyag 'tshal lo //	rje btsun mi pham mgon po la phyag 'tshal lo //	141a	Homage to the venerable protector Maitreya.🔽The freedoms and endowments, difficult to obtain, will quickly be destroyed;
['BO_T02_D2465:141a-5']	rnyed dka'i dal 'byor myur du 'jig / las dang de 'bras sdug bsngal yin //	rnyed dka'i dal 'byor myur du 'jig / las dang de 'bras sdug bsngal yin //	141a	Karma and its results are suffering.
['BO_T02_D2465:141a-6']	de spong shes rab snying rje bsgom //	de spong shes rab snying rje bsgom //	141a	Abandon that and cultivate wisdom and compassion.
['BO_T02_D2465:141a-7']	skyes gsum lam gyis don gsum thob //	skyes gsum lam gyis don gsum thob //	141a	Through the three cultivations, attain the three goals.
['BO_T02_D2465:141a-8']	dam pa gsum gyis bsod nams bsags //	dam pa gsum gyis bsod nams bsags //	141a	With the three supreme methods, gather merit.
['BO_T02_D2465:141a-9']	rgya chen thabs kyis yang dag spel //	rgya chen thabs kyis yang dag spel //	141a	With the vast methods, increase it perfectly.
['BO_T02_D2465:141a-10']	shes rab zab mos rnam dag bya //	shes rab zab mos rnam dag bya //	141a	With profound wisdom, purify it.
['BO_T02_D2465:141a-11']	zung 'jug bsngo bas rgyas gdab bo //	zung 'jug bsngo bas rgyas gdab bo //	141a	Seal it with the dedication of unity.
['BO_T02_D2465:141a-12']	kha che'i rigs las bal yul du sku 'khrungs pa'i pandi ta chen po dpal lnga rig pa'i mchog buddh'a shr'i dzny'a na'i zhal snga nas gsungs pa sems rin po che spyang ba'i lam 'bras zhes bya ba rdzogs so /	kha che'i rigs las bal yul du sku 'khrungs pa'i pandi ta chen po dpal lnga rig pa'i mchog buddh'a shr'i dzny'a na'i zhal snga nas gsungs pa sems rin po che spyang ba'i lam 'bras zhes bya ba rdzogs so /	141a	This concludes the Path and Fruition of Purifying the Precious Mind, spoken by the great paṇḍita Śrī Paṇchen Nirmāṇakāya Buddhaśrījñāna, born in Nepal from the Kaśmīri caste.
['BO_T02_D2465:141a-13']	// / mkhas pa chen po de nyid kyi spyan sngar lo ts'a ba byams pa'i dpal gyis bal yul yam 'gal gyi gtsug lag khang du bsgyur ba'o//	// / mkhas pa chen po de nyid kyi spyan sngar lo ts'a ba byams pa'i dpal gyis bal yul yam 'gal gyi gtsug lag khang du bsgyur ba'o//	141a	In the presence of the great scholar himself, the translator Byams pa'i dpal translated it at the Yamāri Vihāra in Nepal.
