segmentnr	original	analyzed	folio	translated
['BO_T02_D2635:187a-0']	@187a # // rgya gar skad du /	@187a # // rgya gar skad du /	187a	In Sanskrit:
['BO_T02_D2635:187a-1']	sarba durga ti pa ri sho dha na n'a ma manda la bi dhi:/	sarba durga ti pa ri sho dha na n'a ma manda la bi dhi:/	187a	Sarvadurgatipariśodhananāma-maṇḍalavidhi.
['BO_T02_D2635:187a-2']	bod skad du /	bod skad du /	187a	In Tibetan:
['BO_T02_D2635:187a-3']	ngan song thams cad yongs su sbyong ba'i dkyil 'khor gyi cho ga zhes bya ba /	ngan song thams cad yongs su sbyong ba'i dkyil 'khor gyi cho ga zhes bya ba /	187a	The Ritual of the Maṇḍala Called the Purification of All Evil Destinies.
['BO_T02_D2635:187a-4']	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba'i rgyal po la phyag 'tshal lo //	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba'i rgyal po la phyag 'tshal lo //	187a	Homage to the Blessed One, the Tathāgata, the Arhat, the Perfectly Enlightened Buddha, the King Who Purifies All Evil Destinies.
['BO_T02_D2635:187a-5']	gtso chen sh'akya seng ge la //	gtso chen sh'akya seng ge la //	187a	To the great lord, the Lion of the Śākyas,
['BO_T02_D2635:187a-6']	kun nas dang bas phyag 'tshal lo //	kun nas dang bas phyag 'tshal lo //	187a	I pay homage with complete faith.
['BO_T02_D2635:187a-7']	slob ma la ni phan gdags phyir //	slob ma la ni phan gdags phyir //	187a	In order to benefit the disciples,
['BO_T02_D2635:187a-8']	rtsa ba'i rgyud rnams las btus te //	rtsa ba'i rgyud rnams las btus te //	187a	I will explain the ritual of the maṇḍala
['BO_T02_D2635:187a-9']	ngan song thams cad 'jig byed pa'i //	ngan song thams cad 'jig byed pa'i //	187a	That destroys all evil destinies,
