segmentnr	original	analyzed	folio	translated
['BO_T02_D1699:56a-0']	@56a # // rgya gar skad du //	@56a # // rgya gar skad du //	56a	In Sanskrit:
['BO_T02_D1699:56a-1']	ku drishta d'u sha na /	ku drishta d'u sha na /	56a	Kudrishtadarshanadushana
['BO_T02_D1699:56a-2']	bod skad du /	bod skad du /	56a	In Tibetan:
['BO_T02_D1699:56a-3']	log par lta ba sun dbyung ba /	log par lta ba sun dbyung ba /	56a	Refuting Wrong Views
['BO_T02_D1699:56a-4']	khro gnyer can gyi sgrol ma la phyag 'tshal lo //	khro gnyer can gyi sgrol ma la phyag 'tshal lo //	56a	Homage to the wrathful Tara
['BO_T02_D1699:56a-5']	yang dag lta ba'i sbyor ba yis //	yang dag lta ba'i sbyor ba yis //	56a	By the application of the right view,
['BO_T02_D1699:56a-6']	sna tshogs las kyi rnam pa can //	sna tshogs las kyi rnam pa can //	56a	Having various kinds of karma,
['BO_T02_D1699:56a-7']	ji ltar me yis bud shing bzhin //	ji ltar me yis bud shing bzhin //	56a	Like fire to fuel,
['BO_T02_D1699:56a-8']	khro gnyer can gyi sbyor ba bri //	khro gnyer can gyi sbyor ba bri //	56a	The application of the wrathful one is written.
['BO_T02_D1699:56a-9']	re zhig sgrub pa'i thabs nas byung ba'i cho ga rnams dang bsnyen pa 'bum phrag bcus mthu thob par byas la /	re zhig sgrub pa'i thabs nas byung ba'i cho ga rnams dang bsnyen pa 'bum phrag bcus mthu thob par byas la /	56a	First, having accomplished the power through the rituals that arise from the means of achievement and through the repetition of the mantra one hundred thousand times,
['BO_T02_D1699:56a-10', 'BO_T02_D1699:56a-11']	dur khrod la sogs pa'i shis pa'i gnas su skad cig gi sa khro gnyer can sgrol ma sku mdog sngon mo zhal gcig phyag bzhi ma stag gi na bza' can rus pa'i phreng ba can sha lus rgyas pa spyan dmar zhing gdangs pa /🔽g-yas gnyis na gri gug dang ral gri /	dur khrod la sogs pa'i shis pa'i gnas su skad cig gi sa khro gnyer can sgrol ma sku mdog sngon mo zhal gcig phyag bzhi ma stag gi na bza' can rus pa'i phreng ba can sha lus rgyas pa spyan dmar zhing gdangs pa / g-yas gnyis na gri gug dang ral gri /	56a	in an auspicious place such as a charnel ground, one should instantly visualize the blue-colored Tara, with one face and four arms, wearing a tiger skin, with a garland of bones, with a full body, with red eyes wide open,🔽with a flaying knife and a sword in the two right hands,
['BO_T02_D1699:56a-12']	g-yon gnyis kyis thod pa dang sdigs mdzub bsgreng ba /	g-yon gnyis kyis thod pa dang sdigs mdzub bsgreng ba /	56a	and with a skull cup and a threatening forefinger in the two left hands.
['BO_T02_D1699:56a-13']	padma dang nyi ma'i steng du bsgoms la /	padma dang nyi ma'i steng du bsgoms la /	56a	Meditate on it on a lotus and sun.
['BO_T02_D1699:56a-14']	de yi thugs ka'i t'am las 'od 'phros pas ma dag pa'i las can gyi skyes du la thim zhing bkug par bsams la /	de yi thugs ka'i t'am las 'od 'phros pas ma dag pa'i las can gyi skyes du la thim zhing bkug par bsams la /	56a	Light radiates from the tāṃ in its heart, dissolves into the impure karma of the person to be subdued, and draws it in.
['BO_T02_D1699:56a-15']	aom t'a re tutt'a re tu re ni shtha d'a r'u na pra ti ha ta /	aom t'a re tutt'a re tu re ni shtha d'a r'u na pra ti ha ta /	56a	Om tāre tuttāre ture niśśaṭhāraunapratihata
['BO_T02_D1699:56a-16']	tsitt'a aushma: h'a ni sv'a h'a /	tsitt'a aushma: h'a ni sv'a h'a /	56a	cittoṣma-hāni svāhā.
['BO_T02_D1699:56a-17']	zhes pa'i gsang sngags bzlas shing /	zhes pa'i gsang sngags bzlas shing /	56a	Recite this secret mantra.
