segmentnr	original	analyzed	folio	translated
['BO_K01_D0007A_H0007:37b-24', 'BO_K01_D0007A_H0007:37b-25']	'on te bsgo bar mi bgyi lags /🔽bka' stsal pa /	'on te bsgo bar mi bgyi lags / bka' stsal pa /	37b	Should he not be ordered to do so?”
['BO_K01_D0007A_H0007:37b-26']	bsgo bar bya'o //	bsgo bar bya'o //	37b	“He should be ordered to do so.”
['BO_K01_D0007A_H0007:37b-27']	bsgo ba 'chags lags sam /	bsgo ba 'chags lags sam /	37b	“Is the order to be confessed?”
['BO_K01_D0007A_H0007:37b-28']	nye bar 'khor /	nye bar 'khor /	37b	“Upāli,
['BO_K01_D0007A_H0007:37b-29']	'chags te / dge 'dun la yang 'gal tshabs can du mi 'gyur ro //	'chags te / dge 'dun la yang 'gal tshabs can du mi 'gyur ro //	37b	it is to be confessed, and the Saṅgha does not commit an offense.”
['BO_K01_D0007A_H0007:37b-30']	btsun pa / re zhig ma gleng dran par ma bgyis par bdag nyid bka' blo mi bde ba la gnas par bgyid na /	btsun pa / re zhig ma gleng dran par ma bgyis par bdag nyid bka' blo mi bde ba la gnas par bgyid na /	37b	“Reverend, if, without being asked, he himself says that he is uncomfortable with the order,
['BO_K01_D0007A_H0007:37b-31']	cir 'gyur lags /	cir 'gyur lags /	37b	what is the offense?”
['BO_K01_D0007A_H0007:37b-32', 'BO_K01_D0007A_H0007:37b-33']	nyes byas so //🔽bsgo bar bgyi'am /	nyes byas so // bsgo bar bgyi'am /	37b	“It’s a minor offense.”🔽“Should he be ordered to do so?
['BO_K01_D0007A_H0007:37b-34', 'BO_K01_D0007A_H0007:37b-35']	'on te bsgo bar mi bgyi lags /🔽bka' stsal pa /	'on te bsgo bar mi bgyi lags / bka' stsal pa /	37b	Or should he not be ordered to do so?”
['BO_K01_D0007A_H0007:37b-36', 'BO_K01_D0007A_H0007:37b-37']	bsgo bar mi bya'o //🔽bsgo ba 'chags lags sam /	bsgo bar mi bya'o // bsgo ba 'chags lags sam /	37b	“He should not be ordered to do so.”🔽“Is the order to be confessed?”
['BO_K01_D0007A_H0007:37b-38']	nye bar 'khor /	nye bar 'khor /	37b	“Upāli,
['BO_K01_D0007A_H0007:37b-39']	mi 'chags so //	mi 'chags so //	37b	it is not to be confessed.”
['BO_K01_D0007A_H0007:37b-40']	btsun pa / re zhig gleng zhing dran par bgyis pa las /	btsun pa / re zhig gleng zhing dran par bgyis pa las /	37b	“Reverend, if, after being asked and reminded,
['BO_K01_D0007A_H0007:38a-0']	@38a *// bdag nyid bka' blo mi bde ba la gnas par bgyid na /	@38a *// bdag nyid bka' blo mi bde ba la gnas par bgyid na /	38a	he himself says that he is uncomfortable with the order,
['BO_K01_D0007A_H0007:38a-1']	cir 'gyur lags /	cir 'gyur lags /	38a	what is the offense?”
['BO_K01_D0007A_H0007:38a-2', 'BO_K01_D0007A_H0007:38a-3']	nyes byas so //🔽bsgo bar bgyi'am /	nyes byas so // bsgo bar bgyi'am /	38a	“It’s a minor offense.”🔽“Should he be ordered to do so?
['BO_K01_D0007A_H0007:38a-4', 'BO_K01_D0007A_H0007:38a-5']	'on te bsgo bar mi bgyi lags /🔽bka' stsal pa /	'on te bsgo bar mi bgyi lags / bka' stsal pa /	38a	Or should he not be ordered to do so?”
['BO_K01_D0007A_H0007:38a-6']	bsgo bar bya'o //	bsgo bar bya'o //	38a	“He should be ordered to do so.”
['BO_K01_D0007A_H0007:38a-7']	bsgo ba 'chags lags sam /	bsgo ba 'chags lags sam /	38a	“Is the order to be confessed?”
['BO_K01_D0007A_H0007:38a-8']	nye bar 'khor /	nye bar 'khor /	38a	“Upāli,
['BO_K01_D0007A_H0007:38a-9', 'BO_K01_D0007A_H0007:38a-10']	'chags so // mtshams kyi nang na mchis pa dag gis mtshams kyi slad rol na mchis pa bsgo na /🔽bsgo ba zhes bgyi lags sam /	'chags so // mtshams kyi nang na mchis pa dag gis mtshams kyi slad rol na mchis pa bsgo na / bsgo ba zhes bgyi lags sam /	38a	“Is it proper for those who are inside the monastery zone to give instructions to those who are outside the monastery zone?”
['BO_K01_D0007A_H0007:38a-11']	nye bar 'khor /	nye bar 'khor /	38a	“Is it proper to give instructions to those who are outside the monastery zone?”
['BO_K01_D0007A_H0007:38a-12', 'BO_K01_D0007A_H0007:38a-13']	ma yin no //🔽mtshams kyi slad rol na mchis pa dag gis mtshams kyi nang na mchis pa dag la bsgo na /	ma yin no // mtshams kyi slad rol na mchis pa dag gis mtshams kyi nang na mchis pa dag la bsgo na /	38a	“No, Upāli, it is not proper.”
['BO_K01_D0007A_H0007:38a-14']	bsgo ba zhes bgyi lags sam nye bar 'khor /	bsgo ba zhes bgyi lags sam nye bar 'khor /	38a	“Is it proper for those who are outside the monastery zone to give instructions to those who are inside the monastery zone?”
['BO_K01_D0007A_H0007:38a-15']	ma yin no //	ma yin no //	38a	“No, Upāli, it is not proper.”
['BO_K01_D0007A_H0007:38a-16', 'BO_K01_D0007A_H0007:38a-17', 'BO_K01_D0007A_H0007:38a-18']	btsun pa / re zhig dge slong las bgyid pa mtshams kyi nang na mchis pas /🔽mtshams kyi slad rol na mchis pa dag la bsgo na /🔽bsgo ba zhes bgyi lags sam /	btsun pa / re zhig dge slong las bgyid pa mtshams kyi nang na mchis pas / mtshams kyi slad rol na mchis pa dag la bsgo na / bsgo ba zhes bgyi lags sam /	38a	“Reverend, is it proper for a monk who is performing a procedure to give instructions to those who are outside the monastery zone?”🔽“No, Upāli, it is not proper.”
['BO_K01_D0007A_H0007:38a-19']	nye bar 'khor /	nye bar 'khor /	38a	“Reverend, is it proper for a monk who is performing a procedure to give instructions to those who are inside the monastery zone?”
['BO_K01_D0007A_H0007:38a-20', 'BO_K01_D0007A_H0007:38a-21', 'BO_K01_D0007A_H0007:38a-22']	ma yin no //🔽btsun pa / re zhig dge slong las bgyid pa mtshams kyi slad rol na mchis pas /🔽mtshams kyi nang na mchis pa dag la bsgo na /	ma yin no // btsun pa / re zhig dge slong las bgyid pa mtshams kyi slad rol na mchis pas / mtshams kyi nang na mchis pa dag la bsgo na /	38a	“No, Upāli, it is not proper.”
['BO_K01_D0007A_H0007:38a-23', 'BO_K01_D0007A_H0007:38a-24']	bsgo ba zhes bgyi lags sam /🔽nye bar 'khor /	bsgo ba zhes bgyi lags sam / nye bar 'khor /	38a	“Reverend, is it proper for a monk who is performing a procedure and who is outside the monastery zone to give instructions to those who are inside the monastery zone?”
['BO_K01_D0007A_H0007:38a-25']	ma yin no //	ma yin no //	38a	“No, Upāli, it is not proper.”
['BO_K01_D0007A_H0007:38a-26']	btsun pa / re zhig dge slong las bgyid pas mtshams mnan cing /	btsun pa / re zhig dge slong las bgyid pas mtshams mnan cing /	38a	“Lord, if a monk who is an official erects the boundary markers
['BO_K01_D0007A_H0007:38a-27']	mtshams non par bgyis te /	mtshams non par bgyis te /	38a	and establishes the boundary,
['BO_K01_D0007A_H0007:38a-28', 'BO_K01_D0007A_H0007:38a-29']	mtshams su mchis nas bsgo na /🔽bsgo ba zhes bgyi'am /	mtshams su mchis nas bsgo na / bsgo ba zhes bgyi'am /	38a	and then, having entered the boundary, gives the proclamation,🔽is that called ‘giving the proclamation’?
['BO_K01_D0007A_H0007:38a-30']	ma bsgo ba zhes bgyi lags /	ma bsgo ba zhes bgyi lags /	38a	Or is it not called ‘giving the proclamation’?”
['BO_K01_D0007A_H0007:38a-31']	nye bar 'khor /	nye bar 'khor /	38a	“Upāli,
['BO_K01_D0007A_H0007:38a-32']	bsgo ba zhes bya'o //	bsgo ba zhes bya'o //	38a	it is called ‘giving the proclamation.’”
['BO_K01_D0007A_H0007:38a-33', 'BO_K01_D0007A_H0007:38a-34']	bsgo ba 'chags lags sam /🔽nye bar 'khor /	bsgo ba 'chags lags sam / nye bar 'khor /	38a	“Is the proclamation revoked?”🔽“Upāli,
['BO_K01_D0007A_H0007:38a-35']	'chags so // btsun pa /	'chags so // btsun pa /	38a	it is revoked.”
['BO_K01_D0007A_H0007:38b-0']	@38b dge slong las bgyid par ma bskos pa zhig gis mtshams kyi nang na mchis pa'i gang zag bzhi bskrad na /	@38b dge slong las bgyid par ma bskos pa zhig gis mtshams kyi nang na mchis pa'i gang zag bzhi bskrad na /	38b	“Lord, if an uninvited monk expels four people who are inside the boundary,
['BO_K01_D0007A_H0007:38b-1']	bskrad pa zhes bgyi lags sam /	bskrad pa zhes bgyi lags sam /	38b	is that called ‘expulsion’?”
['BO_K01_D0007A_H0007:38b-2']	nye bar 'khor /	nye bar 'khor /	38b	“Upāli,
['BO_K01_D0007A_H0007:38b-3', 'BO_K01_D0007A_H0007:38b-4']	ma yin no //🔽btsun pa / re zhig dge slong las bgyid par bskos pas /	ma yin no // btsun pa / re zhig dge slong las bgyid par bskos pas /	38b	it is not.”
['BO_K01_D0007A_H0007:38b-5']	mtshams kyi nang na mchis pa'i gang zag bzhi zhig bskrad na /	mtshams kyi nang na mchis pa'i gang zag bzhi zhig bskrad na /	38b	“Lord, if an invited monk expels four people who are inside the boundary,
['BO_K01_D0007A_H0007:38b-6']	bskrad pa zhes bgyi lags sam /	bskrad pa zhes bgyi lags sam /	38b	is that called ‘expulsion’?”
['BO_K01_D0007A_H0007:38b-7']	gal te de re re dang / gnyis gnyis dang / gsum gsum nas bskrad kyi /	gal te de re re dang / gnyis gnyis dang / gsum gsum nas bskrad kyi /	38b	“If he expels them one by one, two by two, or three by three,
['BO_K01_D0007A_H0007:38b-8']	bzhir ma yin na /	bzhir ma yin na /	38b	but not four,
['BO_K01_D0007A_H0007:38b-9']	bskrad pa zhes bya'o //	bskrad pa zhes bya'o //	38b	it is called ‘expulsion.’”
['BO_K01_D0007A_H0007:38b-10', 'BO_K01_D0007A_H0007:38b-11']	btsun pa / dge slong las bgyid pas mtshams kyi nang phyogs bzhi na mtshungs par gnas pa'i dge slong mchis pa dag gis dge slong bzhi zhig la bsgo na /🔽bsgo bar yang chud la /	btsun pa / dge slong las bgyid pas mtshams kyi nang phyogs bzhi na mtshungs par gnas pa'i dge slong mchis pa dag gis dge slong bzhi zhig la bsgo na / bsgo bar yang chud la /	38b	“🔽And how many should he not tell?
['BO_K01_D0007A_H0007:38b-12', 'BO_K01_D0007A_H0007:38b-13']	ltung ba yang du gang yang mi 'gyur zhing //🔽des dge 'dun mi mthun par yang mi 'gyur ba lta mchis lags sam /	ltung ba yang du gang yang mi 'gyur zhing // des dge 'dun mi mthun par yang mi 'gyur ba lta mchis lags sam /	38b	And how many should he not tell?🔽“
['BO_K01_D0007A_H0007:38b-14']	nye bar 'khor /	nye bar 'khor /	38b	“Upāli,
['BO_K01_D0007A_H0007:38b-15']	gal te phan tshun 'dun pa byin pas /	gal te phan tshun 'dun pa byin pas /	38b	if they give their consent to each other,🔽one to two, one to three,
