segmentnr	original	analyzed	folio	translated
['BO_T03_D3801:76a-0']	@76a # // rgya gar skad du /	@76a # // rgya gar skad du /	76a	In Sanskrit:
['BO_T03_D3801:76a-1']	aa bhi sa ma y'a lam k'a ra k'a ri k'i bra tti shuddha ma t'i n'a ma /	aa bhi sa ma y'a lam k'a ra k'a ri k'i bra tti shuddha ma t'i n'a ma /	76a	Abhisamayālamkārakārikāvṛttiśuddhamati-nāma
['BO_T03_D3801:76a-2']	bod skad du /	bod skad du /	76a	In Tibetan:
['BO_T03_D3801:76a-3']	mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel pa dag ldan zhes bya ba /	mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel pa dag ldan zhes bya ba /	76a	The Commentary on the Verses of the Ornament of Clear Realization called Pure Wisdom
['BO_T03_D3801:76a-4', 'BO_T03_D3801:76a-5']	'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //🔽lo ma me tog dang ldan pa'i //	'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo // lo ma me tog dang ldan pa'i //	76a	Homage to the noble Mañjuśrī, the youthful one.🔽Like a wish-fulfilling tree with leaves and flowers,
['BO_T03_D3801:76a-6']	yongs 'du'i shing bzhin mtshan mchog gis //	yongs 'du'i shing bzhin mtshan mchog gis //	76a	Adorned with the supreme marks,
['BO_T03_D3801:76a-7']	bsod nams sku brgyan rnam par 'byes //	bsod nams sku brgyan rnam par 'byes //	76a	The form body adorned with merit is distinguished.
['BO_T03_D3801:76a-8']	yan lag brgyan pa rgyal gyur cig / rgyal ba'i yum gyi mngon rtogs rgyan //	yan lag brgyan pa rgyal gyur cig / rgyal ba'i yum gyi mngon rtogs rgyan //	76a	May the adorned limbs be victorious. The Ornament of Clear Realization of the Mother of the Victorious Ones
['BO_T03_D3801:76a-9']	'phags pa byams pas mdzad pa yin //	'phags pa byams pas mdzad pa yin //	76a	Was composed by the noble Maitreya.
['BO_T03_D3801:76a-10']	de yi 'grel pa dag ldan 'di //	de yi 'grel pa dag ldan 'di //	76a	This commentary on it, called Pure Wisdom,
['BO_T03_D3801:76a-11', 'BO_T03_D3801:76a-12']	rin chen 'byung gnas bdag gis byas //🔽grol sde dag gis rgyal yum gyi //	rin chen 'byung gnas bdag gis byas // grol sde dag gis rgyal yum gyi //	76a	Was composed by me, Ratnākara.
['BO_T03_D3801:76a-13', 'BO_T03_D3801:76b-0']	don ni ma lus ma bkrol zhes //🔽rab tu byed @76b las bdag gis ni //	don ni ma lus ma bkrol zhes // rab tu byed @76b las bdag gis ni //	76a	The liberation faction says, The meaning of the Mother of the Victorious Ones is not fully revealed.🔽I know this to be true,
['BO_T03_D3801:76b-1']	rna bar gtam brjod bzhin du shes //	rna bar gtam brjod bzhin du shes //	76b	As if spoken into my ear.
['BO_T03_D3801:76b-2']	gang phyir don nyams de la ni //	gang phyir don nyams de la ni //	76b	For those who have lost the meaning,
['BO_T03_D3801:76b-3', 'BO_T03_D3801:76b-4']	bdag nyid nges par blo dman yang //🔽mgon pos byin gyis brlabs pas na //	bdag nyid nges par blo dman yang // mgon pos byin gyis brlabs pas na //	76b	Although I am certainly of little intelligence,
['BO_T03_D3801:76b-5']	'di don bstan phyir brtsams pa yin //	'di don bstan phyir brtsams pa yin //	76b	I have composed this in order to teach its meaning,🔽Because I have been blessed by the Protector.
