segmentnr	original	analyzed	folio	translated
['BO_T02_D3125:224b-0']	@224b # // rgya gar skad du /	@224b # // rgya gar skad du /	224b	In Sanskrit:
['BO_T02_D3125:224b-1']	a'arya ma h'a pra ti s'a r'a yee bidy'a bi dhi n'a ma /	a'arya ma h'a pra ti s'a r'a yee bidy'a bi dhi n'a ma /	224b	Ārya-Mahāpratisarāvidhi-nāma
['BO_T02_D3125:224b-2']	bod skad du /	bod skad du /	224b	In Tibetan:
['BO_T02_D3125:224b-3']	'phags ma so sor 'brang ma chen mo'i rig pa'i cho ga zhes bya ba /	'phags ma so sor 'brang ma chen mo'i rig pa'i cho ga zhes bya ba /	224b	The Ritual of the Knowledge of the Noble Great Amulet, called The Procedure
['BO_T02_D3125:224b-4']	'phags ma so sor 'brang ma chen mo la phyag 'tshal lo //	'phags ma so sor 'brang ma chen mo la phyag 'tshal lo //	224b	Homage to the Noble Great Amulet!🔽I will write its wheel
['BO_T02_D3125:224b-5', 'BO_T02_D3125:224b-6']	sangs rgyas thams cad mngon dga' ba'i //🔽phyag 'tshal so sor 'brang ma bshad //	sangs rgyas thams cad mngon dga' ba'i // phyag 'tshal so sor 'brang ma bshad //	224b	for the delight of all the buddhas
['BO_T02_D3125:224b-7', 'BO_T02_D3125:224b-8']	sems can thams cad rnam 'byung ba'i //🔽de yi 'khor lo bdag gis bri //	sems can thams cad rnam 'byung ba'i // de yi 'khor lo bdag gis bri //	224b	and for the liberation of all beings.
['BO_T02_D3125:224b-9']	gtsang ma mnyam par gzhag cing gtor ma la sogs byin la /	gtsang ma mnyam par gzhag cing gtor ma la sogs byin la /	224b	One should be pure, equipoised, and offer sacrificial offerings, and so forth.
['BO_T02_D3125:224b-10']	bskum khru gang gi tshad kyi gro ga'am ras la sogs pa'i gzhi la /	bskum khru gang gi tshad kyi gro ga'am ras la sogs pa'i gzhi la /	224b	On a base of birch bark or cloth, one cubit in size,
['BO_T02_D3125:224b-11']	dang po re zhig sor bzhi'i tshad kyi rim pa gcig bri'o //	dang po re zhig sor bzhi'i tshad kyi rim pa gcig bri'o //	224b	first draw a square measuring four finger breadths.
['BO_T02_D3125:224b-12']	de'i dbus su zla tshes thig les brgyan pa'i h'um brgyad kyis bskor ba'i pram yig go //	de'i dbus su zla tshes thig les brgyan pa'i h'um brgyad kyis bskor ba'i pram yig go //	224b	In the center, the syllable praṃ, surrounded by eight hūṃs, adorned with crescent moons and drops.
['BO_T02_D3125:224b-13']	de'i nang du sngags /	de'i nang du sngags /	224b	In its center, the mantra:
['BO_T02_D3125:224b-14']	aom ma ni dha ri badzri ni ma h'a pra ti s'a re dha re kasyam raksham ku ru sh'anti pushtim ku ru h'um h'um phat phat sv'a h'a /	aom ma ni dha ri badzri ni ma h'a pra ti s'a re dha re kasyam raksham ku ru sh'anti pushtim ku ru h'um h'um phat phat sv'a h'a /	224b	Oṃ maṇidhari vajrī mahāprati-sāre dhāraka kṣaṃ rakṣaṃ kuru śānti-puṣṭiṃ kuru hūṃ hūṃ phaṭ phaṭ svāhā.
['BO_T02_D3125:224b-15']	de'i phyir sor phyed kyi rim pa gnyis la /	de'i phyir sor phyed kyi rim pa gnyis la /	224b	Then, on the second half-finger-width level,
['BO_T02_D3125:224b-16']	de la dang po rim pa gcig gi sngags ni /	de la dang po rim pa gcig gi sngags ni /	224b	the mantra on the first level is:
['BO_T02_D3125:224b-17']	aom ma ni zhes pa sngar gyi gcig go //	aom ma ni zhes pa sngar gyi gcig go //	224b	Oṃ maṇi as before.
['BO_T02_D3125:224b-18']	gnyis ba ni de ltar rim par bya'o //	gnyis ba ni de ltar rim par bya'o //	224b	The second is like that.
['BO_T02_D3125:224b-19']	de'i phyi rol du sor gsum gyi rim pa gcig go //	de'i phyi rol du sor gsum gyi rim pa gcig go //	224b	Outside of that, there is one level three finger-widths wide.
['BO_T02_D3125:224b-20']	de la phyogs bzhir ri mo gnyis pa padma 'dab ma bzhi pa'i mdun la sogs pa'i phyogs kyi rim par ri mo gnyis kyi mtshams su sngags ni /	de la phyogs bzhir ri mo gnyis pa padma 'dab ma bzhi pa'i mdun la sogs pa'i phyogs kyi rim par ri mo gnyis kyi mtshams su sngags ni /	224b	On that, in the four directions, there are two lines, and in the four directions of the four-petaled lotus, in the spaces between the two lines, the mantra is:
['BO_T02_D3125:225a-0']	@225a * // aom bi ma le bi pu le dza ya ba re aa mri te dha ra raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	@225a * // aom bi ma le bi pu le dza ya ba re aa mri te dha ra raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	225a	Oṃ vimalavipule jayavare amṛte dhāra rakṣa śānti-puṣṭiṃ kuru hūṃ hūṃ phaṭ phaṭ svāhā.
['BO_T02_D3125:225a-1']	g-yas su aom aa mri te bi lo ki ni garbha sam raksha ni a'a karsha ni dha ra ra ka sya raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	g-yas su aom aa mri te bi lo ki ni garbha sam raksha ni a'a karsha ni dha ra ra ka sya raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	225a	On the right: Oṃ amṛte vilokinī garbha saṃrakṣaṇi ākarṣaṇi dhāra rakṣa śāntiṃ puṣṭiṃ kuru hūṃ hūṃ phaṭ phaṭ svāhā.
['BO_T02_D3125:225a-2']	rgyab tu / aom bh'a ra bh'a ra /	rgyab tu / aom bh'a ra bh'a ra /	225a	On the back: Oṃ bhāra bhāra
['BO_T02_D3125:225a-3']	sam bh'a ra sam bh'a ra /	sam bh'a ra sam bh'a ra /	225a	saṃbhāra saṃbhāra
['BO_T02_D3125:225a-4']	aindr'i ya ba la bi sho dha ni dha ra ka sya raksham sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	aindr'i ya ba la bi sho dha ni dha ra ka sya raksham sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	225a	indrāya balaviśodhani dhāra rakṣa śāntiṃ puṣṭiṃ kuru hūṃ hūṃ phaṭ phaṭ svāhā.
['BO_T02_D3125:225a-5']	g-yon du aom aa mri ta ba re ba ra ba ra pra ba ra bi shuddhe ra ka sya raksha sh'antim pushtim ku ru h'am h'um phat phat sv'a h'a /	g-yon du aom aa mri ta ba re ba ra ba ra pra ba ra bi shuddhe ra ka sya raksha sh'antim pushtim ku ru h'am h'um phat phat sv'a h'a /	225a	On the left: Oṃ amṛtavare varavara pravara viśuddhe rakṣa śāntiṃ puṣṭiṃ kuru hūṃ hūṃ phaṭ phaṭ svāhā.
['BO_T02_D3125:225a-6']	'dab ma rnams kyi dbus su h'um yig brgyad kyis bskor ba'i pram yig gi nang du /	'dab ma rnams kyi dbus su h'um yig brgyad kyis bskor ba'i pram yig gi nang du /	225a	In the center of the petals, write the eight hūṃ syllables surrounding the syllable praṃ.
['BO_T02_D3125:225a-7']	aom ma ni dhu ri zhes pa la sogs pa'i sngags bri bar bya'o ;	aom ma ni dhu ri zhes pa la sogs pa'i sngags bri bar bya'o ;	225a	In the center of that, write the mantra oṃ maṇi dhruva and so on.
['BO_T02_D3125:225a-8']	/ phyogs bral bzhir rtse gsum pa'i rdo rje phyed pa'i nang gi me la sogs pa'i mtshams kyi rim par sngags ni /	/ phyogs bral bzhir rtse gsum pa'i rdo rje phyed pa'i nang gi me la sogs pa'i mtshams kyi rim par sngags ni /	225a	In the four intermediate directions, write the mantra in the sequence of fire and so on, inside the half-vajras with three prongs.
