segmentnr	original	analyzed	folio	translated
['BO_T02_D3355:36b-0']	@36b # // rgya gar skad du /	@36b # // rgya gar skad du /	36b	In Sanskrit:
['BO_T02_D3355:36b-1']	pradzny'a p'a ra mi t'a s'a dha nam /	pradzny'a p'a ra mi t'a s'a dha nam /	36b	Prajñāpāramitā Sādhana
['BO_T02_D3355:36b-2', 'BO_T02_D3355:36b-3']	bod skad du /🔽shes rab kyi pha rol tu phyin ma'i sgrub thabs /	bod skad du / shes rab kyi pha rol tu phyin ma'i sgrub thabs /	36b	In Tibetan:🔽Shes rab kyi pha rol tu phyin ma'i sgrub thabs
['BO_T02_D3355:37a-0']	shes rab kyi pha rol tu phyin ma la phyag 'tshal @37a * //	shes rab kyi pha rol tu phyin ma la phyag 'tshal @37a * //	37a	Homage to the Perfection of Wisdom!
['BO_T02_D3355:37a-1']	lo ; / sngon du bstan pa'i cho gas stong pa nyid bsgoms pa'i rjes la /	lo ; / sngon du bstan pa'i cho gas stong pa nyid bsgoms pa'i rjes la /	37a	Having meditated on emptiness according to the previously taught ritual,
['BO_T02_D3355:37a-2']	aa las skyes pa'i zla ba'i dkyil 'khor la /	aa las skyes pa'i zla ba'i dkyil 'khor la /	37a	on a moon maṇḍala arisen from A,
['BO_T02_D3355:37a-3']	mdog ser po'i yi ge dh'i:yongs su gyur pa las sna tshogs kyi padma la ha ser po aa la sogs pa dbyangs yig bcu drug gis yongs su bskor ba /	mdog ser po'i yi ge dh'i:yongs su gyur pa las sna tshogs kyi padma la ha ser po aa la sogs pa dbyangs yig bcu drug gis yongs su bskor ba /	37a	a yellow letter Dhīḥ completely transforms into a multicolored lotus with a yellow Ha surrounded by the sixteen vowels beginning with A.
['BO_T02_D3355:37a-4', 'BO_T02_D3355:37a-5']	de nas ka la sogs pa'i yi ge sum cu rtsa gnyis kyis yongs su bskor ba /🔽de las sgeg mo dang / phreng ba ma dang / gar ma dang / glu ma dang / me tog ma dang / bdug spos ma dang / mar me ma dang / dri ma ste /	de nas ka la sogs pa'i yi ge sum cu rtsa gnyis kyis yongs su bskor ba / de las sgeg mo dang / phreng ba ma dang / gar ma dang / glu ma dang / me tog ma dang / bdug spos ma dang / mar me ma dang / dri ma ste /	37a	Then it is surrounded by the thirty-two letters beginning with Ka.🔽From that, there are eight yoginīs:
['BO_T02_D3355:37a-6']	rnal 'byor ma brgyad do //	rnal 'byor ma brgyad do //	37a	the charming one, the garland holder, the dancer, the singer, the flower bearer, the incense bearer, the lamp bearer, and the perfume bearer.
['BO_T02_D3355:37a-7']	'di thams cad yongs su gyur pa las ye shes zla ba las byung ba'i 'od gsal ba'o //	'di thams cad yongs su gyur pa las ye shes zla ba las byung ba'i 'od gsal ba'o //	37a	All of this completely transforms into a clear light arisen from the moon of pristine awareness.
['BO_T02_D3355:37a-8']	de'i steng du padma'o //	de'i steng du padma'o //	37a	Upon that is a lotus.
['BO_T02_D3355:37a-9']	de'i steng du shes rab kyi pha rol tu phyin pa'i po ti'o //	de'i steng du shes rab kyi pha rol tu phyin pa'i po ti'o //	37a	Upon that is the book of the perfection of wisdom.
['BO_T02_D3355:37a-10']	de'i steng du zla ba'i dkyil 'khor gnyis pa'o //	de'i steng du zla ba'i dkyil 'khor gnyis pa'o //	37a	Upon that is a second moon disk.
['BO_T02_D3355:37a-11']	'di thams cad yongs su gyur pa las bcom ldan 'das ma shes rab kyi pha rol tu phyin ma mdog ser mo zhal gcig ma /	'di thams cad yongs su gyur pa las bcom ldan 'das ma shes rab kyi pha rol tu phyin ma mdog ser mo zhal gcig ma /	37a	All of this completely transforms into Bhagavatī Prajñāpāramitā, who is yellow, has one face,
['BO_T02_D3355:37a-12']	phyag gnyis ma de bzhin gshegs pa lnga'i dbu rgyan can /	phyag gnyis ma de bzhin gshegs pa lnga'i dbu rgyan can /	37a	and two arms, and is crowned with the five Tathāgatas.
['BO_T02_D3355:37a-13']	chos 'chad pa'i phyag rgya dang ldan pa sna tshogs kyi padma dang zla ba'i gdan la bzhugs pa /	chos 'chad pa'i phyag rgya dang ldan pa sna tshogs kyi padma dang zla ba'i gdan la bzhugs pa /	37a	She is seated on a multicolored lotus and moon seat, and she displays the gesture of teaching the Dharma.
['BO_T02_D3355:37a-14']	rgyan thams cad dang / na bza' dang ldan pa /	rgyan thams cad dang / na bza' dang ldan pa /	37a	She is endowed with all ornaments and garments.
['BO_T02_D3355:37a-15']	g-yon pa dang g-yas pa'i logs su autpa la la gnas pa'i shes rab kyi pha rol tu phyin pa'i po ti 'chang ba'o //	g-yon pa dang g-yas pa'i logs su autpa la la gnas pa'i shes rab kyi pha rol tu phyin pa'i po ti 'chang ba'o //	37a	On her left and right sides she holds the books of the perfection of wisdom, which rest on blue lotuses.
['BO_T02_D3355:37a-16']	sngags ni aom a'a:dh'i:h'um sv'a h'a /	sngags ni aom a'a:dh'i:h'um sv'a h'a /	37a	The mantra is oṃ āḥ dhīḥ hūṃ svāhā.
['BO_T02_D3355:37a-17']	h'um ser po ni dpral bar ro //	h'um ser po ni dpral bar ro //	37a	A yellow hūṃ is on her forehead.
['BO_T02_D3355:37a-18']	a'a:dkar po ni mgrin pa'o //	a'a:dkar po ni mgrin pa'o //	37a	A: white, in the throat.
['BO_T02_D3355:37a-19']	dh'i:ser po ni snying gar ro //	dh'i:ser po ni snying gar ro //	37a	Dhīḥ: yellow, in the heart.
['BO_T02_D3355:37a-20']	h'um nag po ni lte bar ro zhes bya'o //	h'um nag po ni lte bar ro zhes bya'o //	37a	Hum: black, in the navel.
['BO_T02_D3355:37a-21']	bzlas pa'i dus su skad cig ma bzhi rjes su bsam par bya'o //	bzlas pa'i dus su skad cig ma bzhi rjes su bsam par bya'o //	37a	At the time of the recitation, one should contemplate the four moments.
['BO_T02_D3355:37a-22']	shes rab kyi pha rol tu phyin ma'i sgrub thabs rdzogs so //	shes rab kyi pha rol tu phyin ma'i sgrub thabs rdzogs so //	37a	The sadhana of Prajñāpāramitā is complete.
['BO_T02_D3355:37a-23']	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur cing zhus pa'o//	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur cing zhus pa'o//	37a	It was translated, corrected, and finalized by the pandit Amoghavajra and the Khampa translator-monk Bhari.
