segmentnr	original	analyzed	folio	translated
['BO_T02_D1998:196b-0']	@196b # // rgya gar skad du /	@196b # // rgya gar skad du /	196b	In Sanskrit:
['BO_T02_D1998:196b-1']	shr'i badzra bhee ra ba s'a dha nam no piksha /	shr'i badzra bhee ra ba s'a dha nam no piksha /	196b	Śrīvajraherukasādhanam-nāma
['BO_T02_D1998:196b-2']	bod skad du /	bod skad du /	196b	In Tibetan:
['BO_T02_D1998:196b-3']	dpal rdo rje 'jigs byed kyi sgrub thabs /	dpal rdo rje 'jigs byed kyi sgrub thabs /	196b	The Means of Attaining the Glorious Vajra Bhairava
['BO_T02_D1998:196b-4']	dpal rdo rje 'jigs byed la phyag 'tshal lo //	dpal rdo rje 'jigs byed la phyag 'tshal lo //	196b	Homage to the glorious Vajra Bhairava.
['BO_T02_D1998:196b-5']	gzugs mchog rab tu drag po che //	gzugs mchog rab tu drag po che //	196b	The supreme form, very fierce,
['BO_T02_D1998:196b-6']	dpa' bo mchog gi spyod yul can //	dpa' bo mchog gi spyod yul can //	196b	The domain of the supreme hero,
['BO_T02_D1998:196b-7']	gdul dka' 'dul ba'i don mdzad pa //	gdul dka' 'dul ba'i don mdzad pa //	196b	Performing the purpose of subduing the difficult to tame,
['BO_T02_D1998:196b-8', 'BO_T02_D1998:196b-9']	rdo rje 'jigs byed phyag 'tshal nas //🔽sgrub pa'i thabs ni yang dag par //	rdo rje 'jigs byed phyag 'tshal nas // sgrub pa'i thabs ni yang dag par //	196b	Having paid homage to Vajra Bhairava,🔽I will definitely explain
['BO_T02_D1998:196b-10']	bdag gis nges par brjod par bya //	bdag gis nges par brjod par bya //	196b	The means of accomplishment.
['BO_T02_D1998:196b-11']	rtogs dga'i rgyud rtog la btud nas //	rtogs dga'i rgyud rtog la btud nas //	196b	Having bowed to the tantra of Hevajra,
['BO_T02_D1998:196b-12']	rim pa 'di la 'jug par bya //	rim pa 'di la 'jug par bya //	196b	One should enter this stage.
['BO_T02_D1998:196b-13']	phun sum tshogs sogs mtshan nyid can //	phun sum tshogs sogs mtshan nyid can //	196b	Having the characteristics of excellence and so forth,
['BO_T02_D1998:196b-14']	bla ma dang po mnyes par bya //	bla ma dang po mnyes par bya //	196b	One should please the first guru.
['BO_T02_D1998:196b-15']	rdo rje 'jigs byed mchog gi don //	rdo rje 'jigs byed mchog gi don //	196b	The supreme meaning of Vajra Bhairava
['BO_T02_D1998:196b-16', 'BO_T02_D1998:196b-17']	thams cad slob mar de bzhin te //🔽dus kun du ni snying rje ba //	thams cad slob mar de bzhin te // dus kun du ni snying rje ba //	196b	Is the same for all disciples.🔽One should always cultivate
['BO_T02_D1998:196b-18']	lus can kun la bsgom par bya //	lus can kun la bsgom par bya //	196b	Compassion for all embodied beings.
