segmentnr	original	analyzed	folio	translated
['BO_T04_D3899:7b-0']	@7b # // rgya gar skad du /	@7b # // rgya gar skad du /	7b	In Sanskrit:
['BO_T04_D3899:7b-1']	su ga ta ma to bi bham ga k'a ri k'a /	su ga ta ma to bi bham ga k'a ri k'a /	7b	Sugatamatavibhangakarika
['BO_T04_D3899:7b-2']	bod skad du /	bod skad du /	7b	In Tibetan:
['BO_T04_D3899:7b-3']	bde bar gshegs pa gzhung rnam par 'byed pa'i tshig le'ur byas pa /	bde bar gshegs pa gzhung rnam par 'byed pa'i tshig le'ur byas pa /	7b	The Verses That Distinguish the Sugata's Texts
['BO_T04_D3899:7b-4']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	7b	Homage to youthful Manjushri.
['BO_T04_D3899:7b-5']	'dus ma byas gsum rtag pa ste //	'dus ma byas gsum rtag pa ste //	7b	The three unconditioned things are permanent:
['BO_T04_D3899:7b-6']	nam mkha' dang ni 'gog pa gnyis //	nam mkha' dang ni 'gog pa gnyis //	7b	Space and the two cessations.
['BO_T04_D3899:7b-7']	'dus byas thams cad skad cig ma //	'dus byas thams cad skad cig ma //	7b	All conditioned things are momentary.
['BO_T04_D3899:7b-8', 'BO_T04_D3899:7b-9']	bdag med byed pa po yod min //🔽rnam par shes pa dbang skyes blos //	bdag med byed pa po yod min // rnam par shes pa dbang skyes blos //	7b	There is no self, and no creator.🔽Consciousness arises from the sense faculties.
['BO_T04_D3899:7b-10']	mngon sum du ni phra bsags rig / kha che bye brag smra ba yi //	mngon sum du ni phra bsags rig / kha che bye brag smra ba yi //	7b	The Kashmiri Vaibhashikas
['BO_T04_D3899:7b-11']	gzhung 'di yin par mkhas rnams bzhed //	gzhung 'di yin par mkhas rnams bzhed //	7b	assert that this is the scripture.🔽Consciousness is aware of itself.
['BO_T04_D3899:7b-12']	rang gi rnam par shes pas rig / dbang gis yul du snang ba yin //	rang gi rnam par shes pas rig / dbang gis yul du snang ba yin //	7b	Objects appear due to the sense faculties.
['BO_T04_D3899:7b-13']	nam mkha' mo gsham bu dang mtshungs //	nam mkha' mo gsham bu dang mtshungs //	7b	Space is like the son of a barren woman.
['BO_T04_D3899:7b-14', 'BO_T04_D3899:8a-0']	'gog pa gnyis kyang nam mkha' bzhin //🔽sems dang mi @8a * //	'gog pa gnyis kyang nam mkha' bzhin // sems dang mi @8a * //	7b	The two cessations are also like space.
['BO_T04_D3899:8a-1']	ldan 'du byed med //	ldan 'du byed med //	8a	There are no formations not associated with mind.
['BO_T04_D3899:8a-2']	dus gsum du ni rjes 'jug med //	dus gsum du ni rjes 'jug med //	8a	They do not exist in the three times.
['BO_T04_D3899:8a-3']	thogs bcas gzugs min yod ma yin //	thogs bcas gzugs min yod ma yin //	8a	Obstructed form does not exist.
['BO_T04_D3899:8a-4']	mdo sde pa yin mkhas zhes bya //	mdo sde pa yin mkhas zhes bya //	8a	Are called Sautrāntikas.
['BO_T04_D3899:8a-5']	cha shas zhes byar yod min phyir //	cha shas zhes byar yod min phyir //	8a	Because there is no such thing as a part,
['BO_T04_D3899:8a-6']	phra rab rdul yang yod ma yin //	phra rab rdul yang yod ma yin //	8a	There are no such things as subtle atoms.
['BO_T04_D3899:8a-7']	snang ba dmigs su yod min te //	snang ba dmigs su yod min te //	8a	Appearances are not perceived,
['BO_T04_D3899:8a-8', 'BO_T04_D3899:8a-9']	rmi lam nyams su myong ba bzhin //🔽gzung dang 'dzin pa las grol ba'i //	rmi lam nyams su myong ba bzhin // gzung dang 'dzin pa las grol ba'i //	8a	Like the experience of a dream.🔽Consciousness, free from apprehended and apprehender,
['BO_T04_D3899:8a-10']	shes pa dam pa'i don du yod //	shes pa dam pa'i don du yod //	8a	Exists in the ultimate.
['BO_T04_D3899:8a-11', 'BO_T04_D3899:8a-12']	rnal 'byor spyod gzhung rgya mtsho yi //🔽pha rol phyin rnams de skad smra //	rnal 'byor spyod gzhung rgya mtsho yi // pha rol phyin rnams de skad smra //	8a	The scholars of the Yogācāra texts,
['BO_T04_D3899:8a-13']	rnam shes don dam yin pa ru //	rnam shes don dam yin pa ru //	8a	The perfection of wisdom, say this.
