segmentnr	original	analyzed	folio	translated
['BO_T02_D1924:7b-0']	@7b # // rgya gar skad du /	@7b # // rgya gar skad du /	7b	In Sanskrit:
['BO_T02_D1924:7b-1']	krishna ya m'a ri mandala no pi ka / bod skad du /	krishna ya m'a ri mandala no pi ka / bod skad du /	7b	Kṛṣṇayamārimandalopāyikā🔽In Tibetan:
['BO_T02_D1924:7b-2']	gshin rje gshed nag po'i dkyil 'khor gyi sgrub thabs /	gshin rje gshed nag po'i dkyil 'khor gyi sgrub thabs /	7b	The Means of Attaining the Maṇḍala of Black Yamāri
['BO_T02_D1924:7b-3']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	7b	Homage to youthful Mañjuśrī.
['BO_T02_D1924:7b-4']	thabs dang shes rab rang bzhin gyi //	thabs dang shes rab rang bzhin gyi //	7b	The nature of method and wisdom,
['BO_T02_D1924:7b-5']	dpal ldan gshin gshed dkyil 'khor gtsor //	dpal ldan gshin gshed dkyil 'khor gtsor //	7b	the glorious lord of the Yamāri maṇḍala,
['BO_T02_D1924:7b-6']	btud de cho ga mdor dran pa //	btud de cho ga mdor dran pa //	7b	having bowed to him, I will recall the ritual in brief
['BO_T02_D1924:7b-7']	de yi dkyil 'khor cho ga bshad //	de yi dkyil 'khor cho ga bshad //	7b	and explain the ritual of his maṇḍala.
['BO_T02_D1924:7b-8']	dang po rnal 'byor pa 'gro ba gdon pa'i bsam pa can gyis /	dang po rnal 'byor pa 'gro ba gdon pa'i bsam pa can gyis /	7b	First, a yogin who has the intention to liberate beings
['BO_T02_D1924:7b-9']	tshangs pa'i gnas bzhi la la rang bzhin grub par bya ba'i phyir ram //	tshangs pa'i gnas bzhi la la rang bzhin grub par bya ba'i phyir ram //	7b	should either establish the four abodes of Brahmā by nature
['BO_T02_D1924:7b-10']	gzhan lan gnyis lan gsum du gsol ba 'debs pa de rjes su gzung ba'i phyir /	gzhan lan gnyis lan gsum du gsol ba 'debs pa de rjes su gzung ba'i phyir /	7b	or, in order to accept the supplications of others two or three times,
['BO_T02_D1924:7b-11']	gal te dkyil 'khor bri bar 'dod na /	gal te dkyil 'khor bri bar 'dod na /	7b	if he wishes to draw the maṇḍala,
['BO_T02_D1924:7b-12']	rnal 'byor bzhi sngon du byas la /	rnal 'byor bzhi sngon du byas la /	7b	having performed the preliminaries of the four yogas,
['BO_T02_D1924:7b-13']	bsnyen pa'i cho gas bcom ldan 'das gshin rje gshed nag po'i sngags 'bum /	bsnyen pa'i cho gas bcom ldan 'das gshin rje gshed nag po'i sngags 'bum /	7b	with the ritual of approach, the mantra of the Bhagavat Black Yamāri is recited one hundred thousand times.
['BO_T02_D1924:7b-14']	gti mug gshin rje gshed la sogs pa gzhan gyi khri bzlas so //	gti mug gshin rje gshed la sogs pa gzhan gyi khri bzlas so //	7b	The others, such as Mohavajra-Yamântaka, are to be recited by the other.
['BO_T02_D1924:7b-15', 'BO_T02_D1924:8a-0']	bcom ldan 'das kyi rjes su gnang ba mtshan ma thob pa'am /🔽rang gi sems @8a * //	bcom ldan 'das kyi rjes su gnang ba mtshan ma thob pa'am / rang gi sems @8a * //	7b	With the permission of the Blessed One,🔽one should draw them on the basis of one's own
['BO_T02_D1924:8a-1']	dag pa'i sgo nas bri bar bya'o //	dag pa'i sgo nas bri bar bya'o //	8a	mind,🔽 that is, on the basis of one's own pure mind.
['BO_T02_D1924:8a-2']	de la cho ga ji lta ba bzhin du sgrub pa'i dkyil 'khor gyi khang par dkyil 'khor gyi sa sbyang bar bya'o //	de la cho ga ji lta ba bzhin du sgrub pa'i dkyil 'khor gyi khang par dkyil 'khor gyi sa sbyang bar bya'o //	8a	In the temple of the maòçala, one should purify the site of the maòçala according to the rite.
['BO_T02_D1924:8a-3']	gtor ma sbyin zhing mchod pa sna tshogs nye bar byas la /	gtor ma sbyin zhing mchod pa sna tshogs nye bar byas la /	8a	 Having given the sacrificial offering and having made the various offerings,
['BO_T02_D1924:8a-4', 'BO_T02_D1924:8a-5']	rnal 'byor bzhi dang ldan pa'i grogs dang bcas pas //🔽aom bhu kham zhes bya ba'i sngags kyis nam mkha'i rang bzhin du bya'o //	rnal 'byor bzhi dang ldan pa'i grogs dang bcas pas // aom bhu kham zhes bya ba'i sngags kyis nam mkha'i rang bzhin du bya'o //	8a	together with companions who are endowed with the four yogas,🔽 one should transform it into the nature of space with the mantra Om bhu kham.
['BO_T02_D1924:8a-6']	h'um lam h'um zhes bya bas nor 'dzin rdo rje'i rang bzhin du byin gyis brlab par bya'o //	h'um lam h'um zhes bya bas nor 'dzin rdo rje'i rang bzhin du byin gyis brlab par bya'o //	8a	 One should bless the earth as having the nature of Vajra with Hum lam hum.
['BO_T02_D1924:8a-7']	aom me di n'i badzr'i bha wa badzra bandha h'um zhes bya bas de nyid du rang bzhin gyis dag pa'i gshin rje mthar byed nag po'i gzugs kyis rdo rje dang / dril bus brel ba'i phyag rgya dang ldan pa la gti mug gshin rje gshed la sogs pa'i gzugs kyis /	aom me di n'i badzr'i bha wa badzra bandha h'um zhes bya bas de nyid du rang bzhin gyis dag pa'i gshin rje mthar byed nag po'i gzugs kyis rdo rje dang / dril bus brel ba'i phyag rgya dang ldan pa la gti mug gshin rje gshed la sogs pa'i gzugs kyis /	8a	With the mantra Oṃ vajra-bhāva-ātmako ’haṃ, one should imagine that one has the nature of Vajrasattva.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.
['BO_T02_D1924:8a-8', 'BO_T02_D1924:8a-9', 'BO_T02_D1924:8a-10']	slob ma bzhi lag pa na rdo rje dang dril bu thogs pas /🔽gsol ba gdab bo //🔽gshin rje gshed po rab 'jigs pa //	slob ma bzhi lag pa na rdo rje dang dril bu thogs pas / gsol ba gdab bo // gshin rje gshed po rab 'jigs pa //	8a	With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.
['BO_T02_D1924:8a-11', 'BO_T02_D1924:8a-12', 'BO_T02_D1924:8a-13', 'BO_T02_D1924:8a-14']	gti mug rdo rje'i ngo bo khyod //🔽ston pa sangs rgyas kun rang bzhin //🔽rdo rje sku la phyag 'tshal bstod //🔽gshin rje gshed po rab 'jigs pa //	gti mug rdo rje'i ngo bo khyod // ston pa sangs rgyas kun rang bzhin // rdo rje sku la phyag 'tshal bstod // gshin rje gshed po rab 'jigs pa //	8a	With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.
['BO_T02_D1924:8a-15', 'BO_T02_D1924:8a-16', 'BO_T02_D1924:8a-17']	phra ma rdo rje'i ngo bo khyod //🔽rdo rje thugs dang rab mtshungs pa //🔽rdo rje rin chen phyag 'tshal bstod //	phra ma rdo rje'i ngo bo khyod // rdo rje thugs dang rab mtshungs pa // rdo rje rin chen phyag 'tshal bstod //	8a	With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.
['BO_T02_D1924:8a-18', 'BO_T02_D1924:8a-19']	'dod chags rdo rje'i ngo bo khyod //🔽'dod chags chos kyi 'byung gnas brnyes //	'dod chags rdo rje'i ngo bo khyod //🔽'dod chags chos kyi 'byung gnas brnyes //	8a	With the mantra Oṃ vajra-vidāraṇa-saṃvaraṃ hūṃ, one should imagine that one has the form of black Yamāntaka, naturally pure.🔽With the mantra Oṃ vajra-vidāraṇa
['BO_T02_D1924:8a-20']	dbyings mchog kun gyi gtso bo'i gtso //	dbyings mchog kun gyi gtso bo'i gtso //	8a	The chief of all the supreme realms,
['BO_T02_D1924:8a-21']	rdo rje gsung la phyag 'tshal bstod //	rdo rje gsung la phyag 'tshal bstod //	8a	I pay homage and praise Vajra Speech.
['BO_T02_D1924:8a-22']	phrag dog rdo rje'i ngo bo khyod ;	phrag dog rdo rje'i ngo bo khyod ;	8a	You who are the essence of the vajra of jealousy,
['BO_T02_D1924:8a-23']	/ gshin rje gshed po las kun pa //	/ gshin rje gshed po las kun pa //	8a	Yama-Slayer, the one of all actions,
['BO_T02_D1924:8a-24']	rdo rje sku dang rab tu mtshungs //	rdo rje sku dang rab tu mtshungs //	8a	Perfectly equal to the vajra body,
['BO_T02_D1924:8a-25']	phyag na ral gri phyag 'tshal bstod //	phyag na ral gri phyag 'tshal bstod //	8a	I pay homage and praise the one with a sword in hand.
