segmentnr	original	analyzed	folio	translated
['BO_T02_D1293:154a-0']	@154a # // rgya gar skad du /	@154a # // rgya gar skad du /	154a	In Sanskrit:
['BO_T02_D1293:154a-1']	ta ttv'a lo ka n'a ma /	ta ttv'a lo ka n'a ma /	154a	Tattvālokanama
['BO_T02_D1293:154a-2']	bod skad du /	bod skad du /	154a	In Tibetan:
['BO_T02_D1293:154a-3']	de kho na nyid kyi snang ba zhes bya ba /	de kho na nyid kyi snang ba zhes bya ba /	154a	The Illumination of Reality
['BO_T02_D1293:154a-4']	dpal dgyes pa'i rdo rje la phyag 'tshal lo //	dpal dgyes pa'i rdo rje la phyag 'tshal lo //	154a	Homage to glorious Hevajra.
['BO_T02_D1293:154a-5']	keng rus mtha' ni 'khor byed sprin tshogs 'dral zhing dri med nam mkha'i lam yin pa //	keng rus mtha' ni 'khor byed sprin tshogs 'dral zhing dri med nam mkha'i lam yin pa //	154a	The path of the stainless sky, which is the garland of skeletons that encircles the edge of saṃsāra,
['BO_T02_D1293:154a-6']	rdo rje'i 'od zer spro byed seng ge dbang po tshangs pa skrag 'gyur bstod 'os pa //	rdo rje'i 'od zer spro byed seng ge dbang po tshangs pa skrag 'gyur bstod 'os pa //	154a	The lion-like one who radiates vajra light rays, worthy of praise, terrifying Brahmā and Indra,
['BO_T02_D1293:154a-7']	bskal mtha'i chu sbyin sgra bzhin sgra snyan 'jam 'gyur h'um gi yi ge sgrar 'gyur ba //	bskal mtha'i chu sbyin sgra bzhin sgra snyan 'jam 'gyur h'um gi yi ge sgrar 'gyur ba //	154a	The one whose voice is sweet and gentle like the sound of the water-gift at the end of an eon, with the sound of the syllable hūṃ,🔽May the dance of Heruka, who terrifies the four māras with fear and is worshipped by the three worlds, protect you.🔽With knees placed on the ground like a black mountain, with the sweet sound of jana jana,
['BO_T02_D1293:154a-8']	'jigs pas bdud bzhi skrag cing srid gsum gyis ni phyag byas he ru ka yi gar khyod skyong gyur cig / nag 'gyur sa 'dzin dang 'dra 'jam pa'i dzan na dzan sgrar 'gyur ba'i pus mo'i zung dgod dang // dpung par 'jigs pa'i spyan gsum gyis ni blta bas lha rnams skrag par mdzad pa dang //	'jigs pas bdud bzhi skrag cing srid gsum gyis ni phyag byas he ru ka yi gar khyod skyong gyur cig / nag 'gyur sa 'dzin dang 'dra 'jam pa'i dzan na dzan sgrar 'gyur ba'i pus mo'i zung dgod dang // dpung par 'jigs pa'i spyan gsum gyis ni blta bas lha rnams skrag par mdzad pa dang //	154a	With the three eyes of fear looking on the arms, causing the gods to be frightened,
['BO_T02_D1293:154a-9']	spros 'gyur rengs pa'i khro gnyer 'joms pa bstan te zhal ni mi bzad pa //	spros 'gyur rengs pa'i khro gnyer 'joms pa bstan te zhal ni mi bzad pa //	154a	The terrifying face is shown to destroy the frowns of those who are rigid with conceptual elaboration.🔽May the glorious Vajradaka, who is like a blue lotus, protect the bodies of beings with his own body.
