segmentnr	original	analyzed	translated
['BO_T02_D3456:112a-0']	@112a # // rgya gar skad du /	@112a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3456:112a-1']	dharma dh'a tu b'a g'i shva ra s'a dha nam ba shya bi dhi:/	dharma dh'a tu b'a g'i shva ra s'a dha nam ba shya bi dhi:/	Dharmadhatvagisvarasadhanamvasya vidhi
['BO_T02_D3456:112a-2']	bod skad du /	bod skad du /	In Tibetan:🔽The ritual of subjugation, the means of achieving the lord of speech of the dharmadhatu
['BO_T02_D3456:112a-3']	chos kyi dbyings ngag gi dbang phyug gis grub thabs dbang du bya ba'i cho ga /'phags pa 'jam dpal la phyag 'tshal lo //	chos kyi dbyings ngag gi dbang phyug gis grub thabs dbang du bya ba'i cho ga /'phags pa 'jam dpal la phyag 'tshal lo //	Homage to noble Manjushri.
['BO_T02_D3456:112b-0']	sngon du gsungs pa'i cho gas 'dir stong @112b pa nyid du bsgoms pa'i rjes la padma dang zla ba la gnas pa'i ho:yig dmar po yongs su gyur pa las phyag brgyad pa zhal bzhi pa /	sngon du gsungs pa'i cho gas 'dir stong @112b pa nyid du bsgoms pa'i rjes la padma dang zla ba la gnas pa'i ho:yig dmar po yongs su gyur pa las phyag brgyad pa zhal bzhi pa /	Here, after meditating on emptiness according to the previously explained ritual, on a lotus and moon is a red ho syllable, which completely transforms into the eight-armed, four-faced🔽Manjushri.
['BO_T02_D3456:112b-1', 'BO_T02_D3456:112b-2']	rtsa ba'i zhal dkar dmar /🔽g-yas kyi gur gum ltar dmar ba /	rtsa ba'i zhal dkar dmar / g-yas kyi gur gum ltar dmar ba /	The principal face is white and red.🔽The right face is red like saffron.
['BO_T02_D3456:112b-3']	rgyab kyi padma r'a ga ltar dmar ba /	rgyab kyi padma r'a ga ltar dmar ba /	The back face is red like a ruby.
['BO_T02_D3456:112b-4']	g-yon gyi dmar ser ro //	g-yon gyi dmar ser ro //	The left face is orange.
['BO_T02_D3456:112b-5']	rtsa ba'i phyag gnyis kyis gzhu dang / mda' bsnams pa /	rtsa ba'i phyag gnyis kyis gzhu dang / mda' bsnams pa /	The two principal hands hold a bow and arrow.
['BO_T02_D3456:112b-6']	phyi ma dag gis zhags pa dang / lcags kyu bsnams pa /	phyi ma dag gis zhags pa dang / lcags kyu bsnams pa /	The next two hold a noose and a goad.
['BO_T02_D3456:112b-7']	yang phyi ma dag gis shes rab kyi pha rol tu phyin pa'i po ti dang / ral gri bsnams pa /	yang phyi ma dag gis shes rab kyi pha rol tu phyin pa'i po ti dang / ral gri bsnams pa /	The next two hold a Prajnaparamita text and a sword.
['BO_T02_D3456:112b-8']	de bzhin du phyi ma dag gis rdo rje dang dril bu bsnams pa'o //	de bzhin du phyi ma dag gis rdo rje dang dril bu bsnams pa'o //	Likewise, the next ones hold a vajra and a bell.
['BO_T02_D3456:112b-9']	chags pa chen pos sgeg pa'i nyams 'bar ba /	chags pa chen pos sgeg pa'i nyams 'bar ba /	They are in the mood of great passion.
['BO_T02_D3456:112b-10']	sna tshogs padma dang zla ba la rol pa'i stabs kyis bzhugs pa /	sna tshogs padma dang zla ba la rol pa'i stabs kyis bzhugs pa /	They stand in the pose of sporting on variegated lotuses and moons.
['BO_T02_D3456:112b-11']	lha'i gos dang / rgyan dang 'od pag tu med pa dang / ral pa'i cod pan gyis brgyan pa /	lha'i gos dang / rgyan dang 'od pag tu med pa dang / ral pa'i cod pan gyis brgyan pa /	They are adorned with divine garments, ornaments, immeasurable light, and topknot crowns.
['BO_T02_D3456:112b-12']	snying ga'i sa bon gyi 'od zer gyis sems can rnams bkug nas rang dbang med pa'i gnas la bkod de sngags zlas par bya'o //	snying ga'i sa bon gyi 'od zer gyis sems can rnams bkug nas rang dbang med pa'i gnas la bkod de sngags zlas par bya'o //	Light rays from the seed syllable at the heart summon sentient beings and place them in the powerless state. One should recite the mantra.
['BO_T02_D3456:112b-13']	aom ma h'a r'a ga badzra r'a ga ya sarba satva na ho /	aom ma h'a r'a ga badzra r'a ga ya sarba satva na ho /	Oṃ mahārāga vajrarāgayasarpvasattvān hoḥ
['BO_T02_D3456:112b-14']	zhes so // chos kyi dbyings ngag gi dbang phyug gi sgrub thabs kyis dbang du bya ba'i cho ga rdzogs so//	zhes so // chos kyi dbyings ngag gi dbang phyug gi sgrub thabs kyis dbang du bya ba'i cho ga rdzogs so//	The rite of subjugation by the method of accomplishing the lord of speech of the realm of phenomena is complete.
