segmentnr	original	analyzed	folio	translated
['BO_T02_D3683:314a-0']	@314a * // sgrol ma'i sgrub thabs bzhugs /	@314a * // sgrol ma'i sgrub thabs bzhugs /	314a	The Sādhana of Tārā
['BO_T02_D3683:314a-1']	# // lha mo sgrol ma la phyag 'tshal lo //	# // lha mo sgrol ma la phyag 'tshal lo //	314a	Homage to the goddess Tārā.
['BO_T02_D3683:314a-2']	sngar bstan pa'i tshogs bdud rtsi'i dkyil 'khor du sa bon lnga pa'i sde tshan gyi dang po la /	sngar bstan pa'i tshogs bdud rtsi'i dkyil 'khor du sa bon lnga pa'i sde tshan gyi dang po la /	314a	In the maṇḍala of nectar previously taught, the first class of the five seed syllables
['BO_T02_D3683:314a-3']	dang po'i gnyis pas mnan pa /	dang po'i gnyis pas mnan pa /	314a	is pressed down with the second of the first.
['BO_T02_D3683:314a-4']	zla tshes phyed pa'i thig les brgyan pa'o //	zla tshes phyed pa'i thig les brgyan pa'o //	314a	It is adorned with a half-moon drop.
['BO_T02_D3683:314a-5']	de las grub pa'i sgrol ma bsgom par bya'o //	de las grub pa'i sgrol ma bsgom par bya'o //	314a	From that, one should meditate on Tārā.
['BO_T02_D3683:314a-6']	ljang gu phyag gnyis pa /	ljang gu phyag gnyis pa /	314a	She is green, with two arms,
['BO_T02_D3683:314a-7']	g-yas mchog sbyin /	g-yas mchog sbyin /	314a	her right hand in the boon-granting gesture,
['BO_T02_D3683:314a-8']	g-yon autpa la 'dzin pa'o //	g-yon autpa la 'dzin pa'o //	314a	and her left holding an utpala.
['BO_T02_D3683:314a-9']	padma dang zla ba la gnas pa /	padma dang zla ba la gnas pa /	314a	She is imagined standing on a lotus and moon,
['BO_T02_D3683:314a-10']	rgyan thams cad kyis brgyan par bsam mo //	rgyan thams cad kyis brgyan par bsam mo //	314a	adorned with all ornaments.
['BO_T02_D3683:314a-11']	lag pa gnyis thal mo sbyar la /	lag pa gnyis thal mo sbyar la /	314a	With the two hands in añjali,
['BO_T02_D3683:314a-12']	mdzub mo gnyis kyis gung mo'i sen mo bkab la /	mdzub mo gnyis kyis gung mo'i sen mo bkab la /	314a	the two index fingers cover the fingernails of the middle fingers,
['BO_T02_D3683:314a-13']	srin lag nang du bcug ste mtheb mos mnan pa ni //	srin lag nang du bcug ste mtheb mos mnan pa ni //	314a	the ring fingers are inserted inside, and the thumbs press down on them.
['BO_T02_D3683:314a-14']	autpa la kha phye ba'i phyag rgya'o //	autpa la kha phye ba'i phyag rgya'o //	314a	This is the mudrā of the open utpala.
['BO_T02_D3683:314a-15']	aom t'a re tutt'a re tu re sv'a h'a /	aom t'a re tutt'a re tu re sv'a h'a /	314a	Oṃ tāre tuttāre ture svāhā.
['BO_T02_D3683:314a-16']	'phags ma sgrol ma'i sgrub thabs rdzogs so//	'phags ma sgrol ma'i sgrub thabs rdzogs so//	314a	The sādhana of Ārya Tārā is complete.
