segmentnr	original	analyzed	folio	translated
['BO_T02_D2163:267a-0']	@267a # // rgya gar skad du /	@267a # // rgya gar skad du /	267a	In Sanskrit:
['BO_T02_D2163:267a-1']	tsi ti dzva la laksha na n'a ma /	tsi ti dzva la laksha na n'a ma /	267a	Cittajvalalakshana-nama
['BO_T02_D2163:267a-2']	bod skad du /	bod skad du /	267a	In Tibetan:
['BO_T02_D2163:267a-3']	mdze nang kyi mtshan nyid ces bya ba /	mdze nang kyi mtshan nyid ces bya ba /	267a	The Characteristics of Leprosy
['BO_T02_D2163:267a-4']	dpal phyag na rdo rje la phyag 'tshal lo //	dpal phyag na rdo rje la phyag 'tshal lo //	267a	Homage to glorious Vajrapani.
['BO_T02_D2163:267a-5']	'gro rnams rdul dang mun pa snying stobs kyi //	'gro rnams rdul dang mun pa snying stobs kyi //	267a	Beings dwell in the mire of rajas, tamas, and sattva,
['BO_T02_D2163:267a-6']	'dam la gnas te rkyen gyi ri bos non //	'dam la gnas te rkyen gyi ri bos non //	267a	and are oppressed by the mountain of conditions.
['BO_T02_D2163:267a-7']	de bsal shes phyir rang gi rtogs pas bri //	de bsal shes phyir rang gi rtogs pas bri //	267a	In order to dispel that, I write with my own understanding.
['BO_T02_D2163:267a-8']	dam pa'i drin thob mgon la spyi btud bshad //	dam pa'i drin thob mgon la spyi btud bshad //	267a	I bow my head to the protector who has received the kindness of the sublime ones and explain.
['BO_T02_D2163:267a-9']	de la 'dir nad kyi mtshan nyid dang / bzlas pa'i mtshan nyid dang / de bzlog pa'i thabs so //	de la 'dir nad kyi mtshan nyid dang / bzlas pa'i mtshan nyid dang / de bzlog pa'i thabs so //	267a	Here, there are three topics: the characteristics of the disease, the characteristics of the recitation, and the method of reversing it.
['BO_T02_D2163:267a-10']	de la mtshan nyid la bcu gnyis su shes par bya ste /	de la mtshan nyid la bcu gnyis su shes par bya ste /	267a	Among those, the characteristics should be understood as twelve.
['BO_T02_D2163:267a-11']	gal te bcu gnyis kyi sa ma bzlog na de 'phro bcad do //	gal te bcu gnyis kyi sa ma bzlog na de 'phro bcad do //	267a	If the twelve are not reversed, it is interrupted.
['BO_T02_D2163:267a-12']	'bad pa dang bcas pas tshogs bsag go //	'bad pa dang bcas pas tshogs bsag go //	267a	With effort, one should accumulate merit.
['BO_T02_D2163:267a-13']	thabs ni 'dod pa'i lha mnyes pas bzlog pa dang / rten cing 'brel pa'i nus pas bzlog pa'o //	thabs ni 'dod pa'i lha mnyes pas bzlog pa dang / rten cing 'brel pa'i nus pas bzlog pa'o //	267a	The method is reversing through pleasing the desired deity and reversing through the power of dependent origination.
['BO_T02_D2163:267a-14']	'dod pa'i lha mnyes pas bzlog pa ni sgrub thabs las shes par bya'o //	'dod pa'i lha mnyes pas bzlog pa ni sgrub thabs las shes par bya'o //	267a	The averting of the grahas by pleasing the desire gods should be known from the sadhanas.
['BO_T02_D2163:267a-15']	rten cing 'brel ba'i nus pas bzlog pa ni bla ma'i man ngag las shes par bya'o //	rten cing 'brel ba'i nus pas bzlog pa ni bla ma'i man ngag las shes par bya'o //	267a	The averting by the power of dependent origination should be known from the instructions of the guru.
['BO_T02_D2163:267a-16']	mtshan nyid rnams ni 'di lta ste //	mtshan nyid rnams ni 'di lta ste //	267a	The characteristics are as follows:🔽Bones, flesh, skin,🔽veins, blood, internal organs,
['BO_T02_D2163:267a-17']	rus dang sha dang pags pa dang // rtsa dang khrag dang nang grol dang // bcud dang chu ste lus kyi stobs //	rus dang sha dang pags pa dang // rtsa dang khrag dang nang grol dang // bcud dang chu ste lus kyi stobs //	267a	nutrients, and water are the body's strengths.
['BO_T02_D2163:267a-18']	lus kyi rtsa dang mdog dang dbyibs //	lus kyi rtsa dang mdog dang dbyibs //	267a	The body's veins, color, and shape,🔽touch, channels, lymph,
['BO_T02_D2163:267a-19']	reg pa chu ba chu ser dang // klad pa lha ba lus kun la //	reg pa chu ba chu ser dang // klad pa lha ba lus kun la //	267a	brain, and spinal fluid pervade the entire body.
['BO_T02_D2163:267a-20']	zhugs pa rnam pa bco brgyad yin //	zhugs pa rnam pa bco brgyad yin //	267a	There are eighteen types.
['BO_T02_D2163:267b-0']	rigs kyis @267b ma yin gcig cig min //	rigs kyis @267b ma yin gcig cig min //	267b	Not by type, not by one,🔽but rather by one and so on, examine in sequence.
['BO_T02_D2163:267b-1']	'on kyang gcig sogs rim gyis brtag / rus pa la zhugs pa ni bzhi ste /	'on kyang gcig sogs rim gyis brtag / rus pa la zhugs pa ni bzhi ste /	267b	The bone-invaders are four:
['BO_T02_D2163:267b-2']	lus skem pa dang / gzer che ba dang / na thang de ba dang / thig ler na'o //	lus skem pa dang / gzer che ba dang / na thang de ba dang / thig ler na'o //	267b	emaciation of the body, great pain, chronic illness, and pain in the bindus.
['BO_T02_D2163:267b-3']	sha la zhugs pa ni lnga ste /	sha la zhugs pa ni lnga ste /	267b	The flesh-invaders are five:
['BO_T02_D2163:267b-4']	lus bem me 'dug pa dang / lus lci ba dang / mdog gnag pa dang ; drings pa snar 'ong pa dang / sha ro 'byung ba'o //	lus bem me 'dug pa dang / lus lci ba dang / mdog gnag pa dang ; drings pa snar 'ong pa dang / sha ro 'byung ba'o //	267b	The body is heavy, the complexion is dark, the breath smells bad, and the body emits a bad odor.
['BO_T02_D2163:267b-5']	pags pa la zhugs pa ni gnyis te /	pags pa la zhugs pa ni gnyis te /	267b	When it enters the skin, there are two symptoms:
['BO_T02_D2163:267b-6']	sha 'phrig pa dang / mdog skya ba'o //	sha 'phrig pa dang / mdog skya ba'o //	267b	the skin itches and the complexion becomes pale.
['BO_T02_D2163:267b-7']	rtsa la zhugs pa ni bcu ste /	rtsa la zhugs pa ni bcu ste /	267b	When it enters the channels, there are ten symptoms:
['BO_T02_D2163:267b-8', 'BO_T02_D2163:267b-9', 'BO_T02_D2163:267b-10', 'BO_T02_D2163:267b-11']	lus sbrid ber ber ba brtag pa ni bzlog par dka'o //🔽sgyid lug pa dang / sgyid lcig lcig pa dang / tsha ba 'dzag pa snyam pa dang / tsha rab rab ba dang / tsha ker ker ba dang / tsha breng breng ba dang / lus la sogs pa tsha thang deb dang / tsha bir bir ba dang /🔽yan lag phra ba'o //🔽khrag la zhugs pa ni bzhi ste /	lus sbrid ber ber ba brtag pa ni bzlog par dka'o // sgyid lug pa dang / sgyid lcig lcig pa dang / tsha ba 'dzag pa snyam pa dang / tsha rab rab ba dang / tsha ker ker ba dang / tsha breng breng ba dang / lus la sogs pa tsha thang deb dang / tsha bir bir ba dang / yan lag phra ba'o // khrag la zhugs pa ni bzhi ste /	267b	the body stretches and contracts, and it is difficult to reverse this.
