segmentnr	original	analyzed	translated
['BO_T02_D1710:71a-0']	@71a # // rgya gar skad du /	@71a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1710:71a-1']	ae ka b'i ra yo g'i ni s'a dha nam n'a ma /	ae ka b'i ra yo g'i ni s'a dha nam n'a ma /	Ekavīrāyoginyasādhananāma
['BO_T02_D1710:71a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1710:71a-3']	dpa' bo gcig pa'i rnal 'byor ma'i sgrub pa'i thabs zhes bya ba /	dpa' bo gcig pa'i rnal 'byor ma'i sgrub pa'i thabs zhes bya ba /	The Means of Attaining the Yoginī of the Sole Heroine, called “The Means of Attainment”
['BO_T02_D1710:71a-4']	zhing chen gyi rje btsun ma sgrol ma la phyag 'tshal lo //	zhing chen gyi rje btsun ma sgrol ma la phyag 'tshal lo //	Homage to the Venerable Tārā of the Great Field!
['BO_T02_D1710:71a-5']	dang po stong pa'i byang chub ste //	dang po stong pa'i byang chub ste //	The first is the enlightenment of emptiness,
['BO_T02_D1710:71a-6']	gnyis pa sa bon yang dag bsdus //	gnyis pa sa bon yang dag bsdus //	The second is the gathering of the seed,
['BO_T02_D1710:71a-7']	gsum pa gzugs rten yang dag rdzogs //	gsum pa gzugs rten yang dag rdzogs //	The third is the perfect completion of the form support,
['BO_T02_D1710:71a-8']	bzhi pa yi ge rim bzhin dgod //	bzhi pa yi ge rim bzhin dgod //	And the fourth is the arrangement of the syllables in order.
['BO_T02_D1710:71a-9']	ces gsungs pa /	ces gsungs pa /	Thus it is said.
['BO_T02_D1710:71a-10']	dang po sems can thams cad kyi don du sangs rgyas thob par 'dod pa'i snying rje chen po sngon du dmigs la /	dang po sems can thams cad kyi don du sangs rgyas thob par 'dod pa'i snying rje chen po sngon du dmigs la /	First, visualize great compassion, the desire to attain buddhahood for the sake of all sentient beings.
['BO_T02_D1710:71a-11']	aom sh'u n+ya t'a dzny'a na badzra sv'a bh'a ba a'atma konyaham /	aom sh'u n+ya t'a dzny'a na badzra sv'a bh'a ba a'atma konyaham /	Om śūnyatājñānavajrasvabhāvātmako ’ham
['BO_T02_D1710:71a-12']	zhes brjod pas stong pa nyid kyi rang bzhin rnam par mi rtog pa'i stong pa nyid du bsgom par bya'o //	zhes brjod pas stong pa nyid kyi rang bzhin rnam par mi rtog pa'i stong pa nyid du bsgom par bya'o //	By reciting this, meditate on the nature of emptiness as nonconceptual emptiness.
['BO_T02_D1710:71a-13']	gnyis pa ni stong pa chen po'i dbus su pa las sna tshogs padma 'dab ma brgyad pa'i lte bar /	gnyis pa ni stong pa chen po'i dbus su pa las sna tshogs padma 'dab ma brgyad pa'i lte bar /	Second, in the center of great emptiness, from paṃ, is an eight-petaled multicolored lotus.
['BO_T02_D1710:71a-14']	aa las zla ba /	aa las zla ba /	In its center, from aḥ, is a moon.
['BO_T02_D1710:71a-15']	de'i steng du ram las nyi ma'i dkyil 'khor che ba bsam mo //	de'i steng du ram las nyi ma'i dkyil 'khor che ba bsam mo //	Upon that, from raṃ, is a large sun maṇḍala.
['BO_T02_D1710:71b-0']	de'i dbus su h'am dmar mo @71b de gyur ba las padma dmar po yu ba la t'am gis mtshan pa'o //	de'i dbus su h'am dmar mo @71b de gyur ba las padma dmar po yu ba la t'am gis mtshan pa'o //	In its center, from haṃ, is a red padma marked with taṃ on the stem.
['BO_T02_D1710:71b-1']	gsum pa ni de las 'od zer 'phros pas dpa' bo dang rnal 'byor ma thams cad mchod /	gsum pa ni de las 'od zer 'phros pas dpa' bo dang rnal 'byor ma thams cad mchod /	Third, light rays radiate from that, offering to all heroes and yoginīs,
['BO_T02_D1710:71b-2', 'BO_T02_D1710:71b-3']	sems can thams cad kyi sdig sgrib sbyangs /🔽tshur 'dus nas thim pas rje btsun ma'i sku ru bdag nyid bskyed par bya //	sems can thams cad kyi sdig sgrib sbyangs / tshur 'dus nas thim pas rje btsun ma'i sku ru bdag nyid bskyed par bya //	purifying the negativities and obscurations of all sentient beings,🔽and dissolving back.
['BO_T02_D1710:71b-4']	zhal bzhi phyag brgyad ma g-yas kyi zhal sngon po /	zhal bzhi phyag brgyad ma g-yas kyi zhal sngon po /	One generates oneself as the body of Venerable Vajrayoginī with four faces and eight arms.🔽The right face is blue,
['BO_T02_D1710:71b-5']	g-yon ljang gu /	g-yon ljang gu /	the left face is green,
['BO_T02_D1710:71b-6']	dbus dmar po /	dbus dmar po /	the central face is red,
['BO_T02_D1710:71b-7']	steng zhi ba'i zhal ser po /	steng zhi ba'i zhal ser po /	and the upper face is yellow.
['BO_T02_D1710:71b-8']	khro zhal gsum po la spyan dmar po zlum pa gsum gsum mche ba gtsigs pa'o //	khro zhal gsum po la spyan dmar po zlum pa gsum gsum mche ba gtsigs pa'o //	The three wrathful faces have three round red eyes and bared fangs.
['BO_T02_D1710:71b-9']	phyag brgyad kyi dang po na rdo rje /	phyag brgyad kyi dang po na rdo rje /	Of the eight arms, the first right hand holds a vajra,
['BO_T02_D1710:71b-10']	gnyis pa na ral gri /	gnyis pa na ral gri /	the second a sword,🔽and the third a khaṭvāṅga.
['BO_T02_D1710:71b-11']	gsum pa na ka p'a la /	gsum pa na ka p'a la /	On the third [hand] is a skull-cup.
['BO_T02_D1710:71b-12']	bzhi pan da ma ru'o //	bzhi pan da ma ru'o //	On the fourth is a damaru.
['BO_T02_D1710:71b-13']	g-yon pa dang po na autpala /	g-yon pa dang po na autpala /	In the first left [hand] is a blue lotus.
['BO_T02_D1710:71b-14']	gnyis pa na rin po che /	gnyis pa na rin po che /	In the second is a jewel.
['BO_T02_D1710:71b-15']	gsum pa na kha tv'am ga / bzhi pa na dril bu'o //	gsum pa na kha tv'am ga / bzhi pa na dril bu'o //	In the third is a khaṭvāṅga, and in the fourth is a bell.
['BO_T02_D1710:71b-16']	sku mdog shin tu dmar ba don yod grub pas dbu brgyan byas pa'o //	sku mdog shin tu dmar ba don yod grub pas dbu brgyan byas pa'o //	He is very red in color and is crowned with Amoghasiddhi.
['BO_T02_D1710:71b-17']	dpral ba'i steng na thod pa lnga yod pa /	dpral ba'i steng na thod pa lnga yod pa /	He has five skulls on his forehead.
['BO_T02_D1710:71b-18']	mi mgo lnga bcu tham pa'i phreng ba'i do shal can /	mi mgo lnga bcu tham pa'i phreng ba'i do shal can /	He has a necklace of fifty human heads.
['BO_T02_D1710:71b-19']	rus pa'i rgyan gyis brgyan pa /	rus pa'i rgyan gyis brgyan pa /	He is adorned with bone ornaments.
