segmentnr	original	analyzed	folio	translated
['BO_K01_D0007B-2_H0008-2:49b-12']	nam zhi bar gyur gyi bar du'o //	nam zhi bar gyur gyi bar du'o //	49b	until it is pacified.
['BO_K01_D0007B-2_H0008-2:49b-13']	spong ba'i gand'i ni /	spong ba'i gand'i ni /	49b	The key point of abandoning is
['BO_K01_D0007B-2_H0008-2:49b-14']	'khar gsil lo //	'khar gsil lo //	49b	the staff.
['BO_K01_D0007B-2_H0008-2:49b-15']	chos rnam pa lnga dang ldan pa'i dge slong gis dge slong ma la lung bsgo bar bya ste /	chos rnam pa lnga dang ldan pa'i dge slong gis dge slong ma la lung bsgo bar bya ste /	49b	A monk who has five qualities should give instruction to the nuns.
['BO_K01_D0007B-2_H0008-2:49b-16']	lnga gang zhe na /	lnga gang zhe na /	49b	What are the five?
['BO_K01_D0007B-2_H0008-2:49b-17', 'BO_K01_D0007B-2_H0008-2:49b-18']	tshul khrims dang ldan par gyur pa dang / mang du thos pa dang / gnas brtan rgyal por gyur pa dang / grong khyer gyi skad dang ldan par gyur pa dang / des dge slong ma la lus kyis bskyod pas sun ma phyung bar gyur pa'o //🔽ji ltar na /	tshul khrims dang ldan par gyur pa dang / mang du thos pa dang / gnas brtan rgyal por gyur pa dang / grong khyer gyi skad dang ldan par gyur pa dang / des dge slong ma la lus kyis bskyod pas sun ma phyung bar gyur pa'o // ji ltar na /	49b	He is ethical, learned, a senior monk, speaks the local language, and has not been censured by the Sangha.
['BO_K01_D0007B-2_H0008-2:49b-19']	tshul khrims dang ldan pa yin zhe na /	tshul khrims dang ldan pa yin zhe na /	49b	How is he ethical?
['BO_K01_D0007B-2_H0008-2:49b-20', 'BO_K01_D0007B-2_H0008-2:49b-21']	phas pham pa bzhi las gang yang rung ba 'das par ma gyur pa'o //🔽ji ltar na /	phas pham pa bzhi las gang yang rung ba 'das par ma gyur pa'o // ji ltar na /	49b	He has not committed any of the four defeats.
['BO_K01_D0007B-2_H0008-2:49b-22', 'BO_K01_D0007B-2_H0008-2:49b-23']	mang du thos pa yin zhe na /🔽des so sor thar pa'i mdo bshad pa'am /	mang du thos pa yin zhe na / des so sor thar pa'i mdo bshad pa'am /	49b	How is he learned?
['BO_K01_D0007B-2_H0008-2:49b-24', 'BO_K01_D0007B-2_H0008-2:49b-25']	kha ton du byas par gyur pa'o //🔽ji ltar na /	kha ton du byas par gyur pa'o // ji ltar na /	49b	He has explained or recited the Sūtra on the Requisites for the Monastic Law.
['BO_K01_D0007B-2_H0008-2:49b-26']	gnas brtan gyi rgyal po lta bur gyur pa yin zhe na /	gnas brtan gyi rgyal po lta bur gyur pa yin zhe na /	49b	How is he a senior monk?
['BO_K01_D0007B-2_H0008-2:49b-27']	bsnyen par rdzogs nas lo nyi shu lon par gyur pa'am /	bsnyen par rdzogs nas lo nyi shu lon par gyur pa'am /	49b	He has been fully ordained for twenty years,
['BO_K01_D0007B-2_H0008-2:49b-28']	yang na de las 'das pa'o //	yang na de las 'das pa'o //	49b	or more than that.
['BO_K01_D0007B-2_H0008-2:49b-29']	de ste dge slong ma la lus kyis bskyod pas sun phyung bar ma gyur tam /	de ste dge slong ma la lus kyis bskyod pas sun phyung bar ma gyur tam /	49b	If he has not corrupted a nun by physical contact,
['BO_K01_D0007B-2_H0008-2:50a-0']	yang @50a *// na nyes pa de 'dis ji ltar chos bzhin du byas par gyur pa'o //	yang @50a *// na nyes pa de 'dis ji ltar chos bzhin du byas par gyur pa'o //	50a	and if he has acted according to the Dharma in this matter.
['BO_K01_D0007B-2_H0008-2:50a-1']	sgo gnyis pa rdzogs so ////	sgo gnyis pa rdzogs so ////	50a	The second section is complete.
['BO_K01_D0007B-2_H0008-2:50a-2']	sgo gsum pa'i mdo bsdus pa ste /	sgo gsum pa'i mdo bsdus pa ste /	50a	The summary of the third section:
['BO_K01_D0007B-2_H0008-2:50a-3']	rtsod pa mgu bar byed pa dang // nor rnyed gang zag de bzhin te //	rtsod pa mgu bar byed pa dang // nor rnyed gang zag de bzhin te //	50a	Disputes, satisfying, wealth, and people,🔽Upāli, Vinaya, and explanation,
['BO_K01_D0007B-2_H0008-2:50a-4']	au pa li 'dul 'chad pa dang // rab 'byung sbyin pa de bzhin no //	au pa li 'dul 'chad pa dang // rab 'byung sbyin pa de bzhin no //	50a	Going forth, giving, and likewise,
['BO_K01_D0007B-2_H0008-2:50a-5']	mdor na / 'khrug pa'i rtsa ba bsgo ba drug /	mdor na / 'khrug pa'i rtsa ba bsgo ba drug /	50a	In brief, the six roots of conflict,
['BO_K01_D0007B-2_H0008-2:50a-6']	las dang bstan pa'ang de bzhin te //	las dang bstan pa'ang de bzhin te //	50a	Karma, and teaching, and likewise,
['BO_K01_D0007B-2_H0008-2:50a-7']	bstab par bya ba nyams pa dang // bzlog par bya ba'ang de bzhin no //	bstab par bya ba nyams pa dang // bzlog par bya ba'ang de bzhin no //	50a	The loss of what is to be given, and likewise, the reversal,
['BO_K01_D0007B-2_H0008-2:50a-8']	dge slong dag /	dge slong dag /	50a	Monks,
['BO_K01_D0007B-2_H0008-2:50a-9']	'di la 'khrug pa'i rtsa ba ni /	'di la 'khrug pa'i rtsa ba ni /	50a	in this regard, the roots of conflict are six:
['BO_K01_D0007B-2_H0008-2:50a-10']	drug ste / dge slong khro zhing 'khon pa yang yod de /	drug ste / dge slong khro zhing 'khon pa yang yod de /	50a	There are monks who are angry and bear grudges.
['BO_K01_D0007B-2_H0008-2:50a-11']	dge slong dag /	dge slong dag /	50a	Monks,
['BO_K01_D0007B-2_H0008-2:50a-12']	dge slong khro zhing 'khon du 'dzin par gyur pa gang yin pa des ni /	dge slong khro zhing 'khon du 'dzin par gyur pa gang yin pa des ni /	50a	“Monks who are angry and resentful
['BO_K01_D0007B-2_H0008-2:50a-13', 'BO_K01_D0007B-2_H0008-2:50a-14', 'BO_K01_D0007B-2_H0008-2:50a-15']	ston pa la bla mar mi byed /🔽bkur stir mi byed /🔽phud dud du mi byed /	ston pa la bla mar mi byed / bkur stir mi byed / phud dud du mi byed /	50a	do not respect the Teacher,🔽do not revere him,🔽do not honor him,
['BO_K01_D0007B-2_H0008-2:50a-16', 'BO_K01_D0007B-2_H0008-2:50a-17']	mchod par mi byed de /🔽des ston pa la bsti stang du ma byas /	mchod par mi byed de / des ston pa la bsti stang du ma byas /	50a	and do not make offerings to him.🔽Since they do not honor the Teacher,
['BO_K01_D0007B-2_H0008-2:50a-18', 'BO_K01_D0007B-2_H0008-2:50a-19']	bla mar ma byas /🔽bkur stir ma byas /	bla mar ma byas / bkur stir ma byas /	50a	do not respect him,🔽do not revere him,
['BO_K01_D0007B-2_H0008-2:50a-20']	phu dud du ma byas /	phu dud du ma byas /	50a	do not honor him,
['BO_K01_D0007B-2_H0008-2:50a-21']	mchod par ma byas pas na /	mchod par ma byas pas na /	50a	and do not make offerings to him,
['BO_K01_D0007B-2_H0008-2:50a-22']	chos mi mthong ngo //	chos mi mthong ngo //	50a	they do not see the Dharma.
['BO_K01_D0007B-2_H0008-2:50a-23']	chos ma mthong bas dge 'dun la rim gro med par spyod do //	chos ma mthong bas dge 'dun la rim gro med par spyod do //	50a	Since they do not see the Dharma, they do not serve the Saṅgha.
