segmentnr	original	analyzed	folio	translated
['BO_T02_D1590:107a-0']	@107a # // rgya gar skad du //	@107a # // rgya gar skad du //	107a	In Sanskrit:
['BO_T02_D1590:107a-1']	shr'i badzra yo gi n'i s'a h'a na /	shr'i badzra yo gi n'i s'a h'a na /	107a	Śrī-vajrayoginīsādhana
['BO_T02_D1590:107a-2', 'BO_T02_D1590:107a-3']	bos skad du /🔽dpal rdo rje 'byor ma'i sgrub thabs /	bos skad du / dpal rdo rje 'byor ma'i sgrub thabs /	107a	In Tibetan:🔽Dpal rdo rje rnal ’byor ma’i sgrub thabs
['BO_T02_D1590:107a-4']	rdo rje rnal 'byor ma la phyag 'tshal lo //	rdo rje rnal 'byor ma la phyag 'tshal lo //	107a	Homage to Vajrayoginī.
['BO_T02_D1590:107a-5']	stong nyid snying rje'i bdag nyid can //	stong nyid snying rje'i bdag nyid can //	107a	The embodiment of emptiness and compassion,
['BO_T02_D1590:107b-0']	khams gsum @107b pa yi ngo bo nyid //	khams gsum @107b pa yi ngo bo nyid //	107b	The very essence of the three realms,
['BO_T02_D1590:107b-1']	bskal pa me ltar 'bar ba'i 'od //	bskal pa me ltar 'bar ba'i 'od //	107b	Blazing with the light of the fire of the eon,
['BO_T02_D1590:107b-2']	rdo rje rnal 'byor ma la 'dud //	rdo rje rnal 'byor ma la 'dud //	107b	I bow to Vajrayoginī.
['BO_T02_D1590:107b-3']	bla ma brgyud pa'i rim pa yis //	bla ma brgyud pa'i rim pa yis //	107b	Through the stages of the lineage of gurus,
['BO_T02_D1590:107b-4']	rtogs pa gcig gi spyod yul de //	rtogs pa gcig gi spyod yul de //	107b	That object of experience of a single realization,
['BO_T02_D1590:107b-5']	rdo rje rnal 'byor ma'i sgrub thabs //	rdo rje rnal 'byor ma'i sgrub thabs //	107b	The sādhana of Vajrayoginī,
['BO_T02_D1590:107b-6']	mdor bsdus bdag gis bshad par bya //	mdor bsdus bdag gis bshad par bya //	107b	I will explain in brief.
['BO_T02_D1590:107b-7']	zhal gnyis ma dang don grub ma ;	zhal gnyis ma dang don grub ma ;	107b	Two-faced, Siddhārtha,
