segmentnr	original	analyzed	folio	translated
['BO_T04_D3943:196a-0']	@196a # // rgya gar skad du /	@196a # // rgya gar skad du /	196a	In Sanskrit:
['BO_T04_D3943:196a-1']	shiksha ku su ma manydza r'i n'a ma /	shiksha ku su ma manydza r'i n'a ma /	196a	Śikṣākusumamañjarī-nāma
['BO_T04_D3943:196a-2']	bod skad du /	bod skad du /	196a	In Tibetan:
['BO_T04_D3943:196a-3']	bslab pa me tog snye ma zhes bya ba /	bslab pa me tog snye ma zhes bya ba /	196a	The Flower Bouquet of Training
['BO_T04_D3943:196a-4']	dpal 'jam pa'i dbyangs la phyag 'tshal lo //	dpal 'jam pa'i dbyangs la phyag 'tshal lo //	196a	Homage to glorious Mañjughoṣa.
['BO_T04_D3943:196a-5']	shin tu g-yo ba'i kun rtog rlabs kyis mi 'khrugs pa yis zab gyur cing //	shin tu g-yo ba'i kun rtog rlabs kyis mi 'khrugs pa yis zab gyur cing //	196a	Unstirred by the waves of extremely fickle thoughts,
['BO_T04_D3943:196a-6']	rnam par 'phro ba'i sna tshogs yon tan 'byung gnas nyid dang de bzhin du //	rnam par 'phro ba'i sna tshogs yon tan 'byung gnas nyid dang de bzhin du //	196a	A source of various radiating qualities, and likewise
['BO_T04_D3943:196a-7']	sna tshogs thabs kyis ma lus 'gro don phun sum tshogs pas rgya che ba'i //	sna tshogs thabs kyis ma lus 'gro don phun sum tshogs pas rgya che ba'i //	196a	Vast with perfect benefit for all beings through various means,
['BO_T04_D3943:196a-8']	mtsho 'dra'i sangs rgyas gang yin de la 'chi med don du skyabs su mchi //	mtsho 'dra'i sangs rgyas gang yin de la 'chi med don du skyabs su mchi //	196a	I go for refuge to the ocean-like Buddha for the sake of immortality.🔽If one wishes to definitely engage in giving, protecting, purifying, and increasing
['BO_T04_D3943:196a-9', 'BO_T04_D3943:196b-0']	gal te lus dang longs spyod dang ni dge ba gsum //🔽btang dang bsrung ba dang ni @196b dag dang spel ba rnams //	gal te lus dang longs spyod dang ni dge ba gsum // btang dang bsrung ba dang ni @196b dag dang spel ba rnams //	196a	The three—body, enjoyments, and virtue—
['BO_T04_D3943:196b-1']	gzhan don brtson pas nges par byed par 'dod 'gyur na //	gzhan don brtson pas nges par byed par 'dod 'gyur na //	196b	Through striving for the benefit of others,
['BO_T04_D3943:196b-2']	bla med bslab pa kun las btus pa la brten bya //	bla med bslab pa kun las btus pa la brten bya //	196b	One should rely on the compendium of all unsurpassed trainings.
['BO_T04_D3943:196b-3']	mdo sde rin chen sna tshogs kyi //	mdo sde rin chen sna tshogs kyi //	196b	The various jewels of the sūtras
['BO_T04_D3943:196b-4', 'BO_T04_D3943:196b-5']	rgya mtsho chen po gcig pu yi //🔽bslab pa kun bsdus pa 'di mthong na //	rgya mtsho chen po gcig pu yi // bslab pa kun bsdus pa 'di mthong na //	196b	The entire training is contained in the one great ocean.
['BO_T04_D3943:196b-6']	sred pa kun nas gcod par byed ;	sred pa kun nas gcod par byed ;	196b	Seeing this, you will cut through all craving.
