segmentnr	original	analyzed	folio	translated
['BO_T02_D2693:312b-1']	snying rje skye ba'o //	snying rje skye ba'o //	312b	Compassion arises.🔽Yakshas, bhutas, pretas,
['BO_T02_D2693:312b-2']	gnod sbyin 'byung po yi dags dang // sdang ba'i gdon rnams bzlog pa dang // zhes bya ba ni /	gnod sbyin 'byung po yi dags dang // sdang ba'i gdon rnams bzlog pa dang // zhes bya ba ni /	312b	And the angry grahas are averted.
['BO_T02_D2693:312b-3']	sdig pa'i sems dang ldan pa thams cad sangs rgyas kyi bka' dang rig sngags kyi gzi brjid kyis gnod sbyin 'byung bo'i gdon rnams zlog par byed cing //	sdig pa'i sems dang ldan pa thams cad sangs rgyas kyi bka' dang rig sngags kyi gzi brjid kyis gnod sbyin 'byung bo'i gdon rnams zlog par byed cing //	312b	This means that all those with evil minds, by the power of the Buddha's words and the splendor of the vidya-mantras, avert the grahas of yakshas and bhutas.
['BO_T02_D2693:312b-4', 'BO_T02_D2693:312b-5']	de rnams kyis kyang mi tshugs pa'o //🔽mi ma yin rnams bzlog pa yi //	de rnams kyis kyang mi tshugs pa'o // mi ma yin rnams bzlog pa yi //	312b	And they cannot be harmed by them.🔽This protection is well done
['BO_T02_D2693:312b-6']	bsrung ba 'di ni legs par bgyis //	bsrung ba 'di ni legs par bgyis //	312b	For averting the non-human beings.
['BO_T02_D2693:312b-7']	zhes bya ba ni /	zhes bya ba ni /	312b	This means
['BO_T02_D2693:312b-8']	srung ba'i dam pa sbod gtong dang / rig pa dang / sngags dang ; de rnams bzlog pa ste /	srung ba'i dam pa sbod gtong dang / rig pa dang / sngags dang ; de rnams bzlog pa ste /	312b	The supreme protection, the giving of gifts, the knowledge, the mantras, and the averting of those.
['BO_T02_D2693:312b-9']	de bzhin du 'byung po dang / yi dags la sogs pa zlog par byed pa'o //	de bzhin du 'byung po dang / yi dags la sogs pa zlog par byed pa'o //	312b	In the same way, it averts the bhutas, pretas, and so forth.
['BO_T02_D2693:312b-10']	de nas rgyal po rnam thos bu //	de nas rgyal po rnam thos bu //	312b	Then King Vaishravana,
['BO_T02_D2693:312b-11']	thal sbyar 'dug ste smras pa ni //	thal sbyar 'dug ste smras pa ni //	312b	With palms joined, spoke:
['BO_T02_D2693:312b-12']	zhes bya ba ni /	zhes bya ba ni /	312b	This means
['BO_T02_D2693:312b-13']	bcom ldan 'das ga la ba der rgyal po chen po rnam thos bus /	bcom ldan 'das ga la ba der rgyal po chen po rnam thos bus /	312b	In the presence of the Blessed One, King Vaishravana
