segmentnr	original	analyzed	translated
['BO_T14_D4321:20b-0']	@20b * // thub pa chen po drang srong gar gas ltas kyi rnam pa bstan pa bzhugs /	@20b * // thub pa chen po drang srong gar gas ltas kyi rnam pa bstan pa bzhugs /	The Great Sage's Display of the Signs of the Rishis' Garga🔽The Sutra of the Great Sage's Display of the Signs of the Rishis' Garga, called The One Who Shows the Signs
['BO_T14_D4321:20b-1']	# // thub pa chen po drang srong gar gas ltas kyi rnam pa bstan pa zhes bya ba'i gtsug lag / thams cad mkhyen pa la phyag 'tshal lo //	# // thub pa chen po drang srong gar gas ltas kyi rnam pa bstan pa zhes bya ba'i gtsug lag / thams cad mkhyen pa la phyag 'tshal lo //	Homage to the Omniscient One!
['BO_T14_D4321:20b-2']	gza' skar rig pa'i pha rol phyin //	gza' skar rig pa'i pha rol phyin //	Perfected in astrology and astronomy,
['BO_T14_D4321:20b-3', 'BO_T14_D4321:20b-4']	thub pa'i tshogs mchog gar ga la //🔽bha gu ris ni phyag 'tshal te //	thub pa'i tshogs mchog gar ga la // bha gu ris ni phyag 'tshal te //	In the assembly of the supreme sages,🔽Bhagur paid homage
['BO_T14_D4321:20b-5']	thal mo sbyar nas yongs su zhus //	thal mo sbyar nas yongs su zhus //	And with palms joined, made this request:
['BO_T14_D4321:20b-6']	lha yi mig ldan dka' thub che //	lha yi mig ldan dka' thub che //	You who possess the divine eye, great ascetic,
['BO_T14_D4321:20b-7', 'BO_T14_D4321:20b-8']	skal ldan rgya mtshe che lta bu //🔽shes rab mchog gi rab rtogs pa'i //	skal ldan rgya mtshe che lta bu // shes rab mchog gi rab rtogs pa'i //	Like an ocean of fortunate ones,🔽I seek to attain that reasoning
['BO_T14_D4321:20b-9']	rigs pa de ni thob par 'tshal //	rigs pa de ni thob par 'tshal //	Which realizes supreme wisdom.🔽The existence and non-existence of objects,🔽The teaching, the accomplishment of results,🔽The victory and defeat of humans,🔽The colors and forms of clouds,
['BO_T14_D4321:20b-10']	yul gyis dngos dang dngos med dang // bstan dang 'bras bu grub pa dang // mi rnams kyi ni pham rgyal dang // sprin gyi kha dog gzugs rnams dang // de bzhin nyi ma zla ba dang // lha yul bar snang sa bla yi //	yul gyis dngos dang dngos med dang // bstan dang 'bras bu grub pa dang // mi rnams kyi ni pham rgyal dang // sprin gyi kha dog gzugs rnams dang // de bzhin nyi ma zla ba dang // lha yul bar snang sa bla yi //	And likewise the sun, moon,🔽The heavens, the sky, and the peak of existence,
['BO_T14_D4321:20b-11']	ltas su byung ba'i mtshan ma dang / 'phral gyi char ba'i mtshan ma dang // dus mtshan chags dang dge mi dge //	ltas su byung ba'i mtshan ma dang / 'phral gyi char ba'i mtshan ma dang // dus mtshan chags dang dge mi dge //	The signs of the conjunctions of the moon and the sun, the good and the bad,
['BO_T14_D4321:20b-12']	nyi zla dag gi nyin 'khor nas //	nyi zla dag gi nyin 'khor nas //	The daily movements of the sun and the moon,🔽The falling of dry lightning, the splitting of the sky, the city of the gandharvas,🔽The results of earthquakes, the form of the sun,
['BO_T14_D4321:20b-13']	skam mda' lhung dang gnam grum dang / dri za yi ni grong khyer dang // sa g-yo ba yi 'bras bu dang // nyi ma'i gzugs ni khyim pa dang // de bzhin zla ba khyim brjod pa //	skam mda' lhung dang gnam grum dang / dri za yi ni grong khyer dang // sa g-yo ba yi 'bras bu dang // nyi ma'i gzugs ni khyim pa dang // de bzhin zla ba khyim brjod pa //	And likewise the houses of the moon,
['BO_T14_D4321:20b-14']	de dag thams cad ma lus pa //	de dag thams cad ma lus pa //	All of these without exception,
['BO_T14_D4321:20b-15']	dka' thub 'grub pas gsung par 'os //	dka' thub 'grub pas gsung par 'os //	Are worthy to be spoken by the sage.
['BO_T14_D4321:20b-16']	de skad dris nas gzi chen po //	de skad dris nas gzi chen po //	Having asked thus, the one of great splendor,
