segmentnr	original	analyzed	folio	translated
['BO_T02_D2232:111a-0']	@111a # // rgya gar skad du /	@111a # // rgya gar skad du /	111a	In Sanskrit:🔽Sahajashataka
['BO_T02_D2232:111a-1']	sa ha dza sha ta ka / bod skad du /	sa ha dza sha ta ka / bod skad du /	111a	In Tibetan:
['BO_T02_D2232:111a-2']	lhan cig skyes pa drug pa /	lhan cig skyes pa drug pa /	111a	The Sixth on Innate Union
['BO_T02_D2232:111a-3']	rdo rje 'dzin pa la phyag 'tshal lo //	rdo rje 'dzin pa la phyag 'tshal lo //	111a	Homage to Vajra Holder.
['BO_T02_D2232:111a-4']	rtag dang chad las nges grol ba //	rtag dang chad las nges grol ba //	111a	Definitely freed from eternalism and nihilism,
['BO_T02_D2232:111a-5']	de nyid bde gshegs rnams kyis bzhed //	de nyid bde gshegs rnams kyis bzhed //	111a	Thatness is accepted by the Sugatas.
['BO_T02_D2232:111a-6']	rang bzhin las skyes chos rnams la //	rang bzhin las skyes chos rnams la //	111a	In phenomena born from the nature,
['BO_T02_D2232:111a-7']	sgrub dang sel bar phyag ni brjod //	sgrub dang sel bar phyag ni brjod //	111a	Accomplishment and removal are expressed.
['BO_T02_D2232:111a-8']	yod par smra ba la brjod pa //	yod par smra ba la brjod pa //	111a	To the proponents of existence it is said:
['BO_T02_D2232:111a-9']	thams cad rnam par dpyad na med //	thams cad rnam par dpyad na med //	111a	When everything is analyzed, it does not exist.
['BO_T02_D2232:111a-10']	med par smra ba la brjod pa//	med par smra ba la brjod pa//	111a	To the proponents of nonexistence it is said:
['BO_T02_D2232:111a-11']	rnam par dpyad na thams cad yod //	rnam par dpyad na thams cad yod //	111a	When analyzed, everything exists.
['BO_T02_D2232:111a-12']	ji lta ji ltar sgro btags pa //	ji lta ji ltar sgro btags pa //	111a	However much there is superimposition,
['BO_T02_D2232:111a-13']	de nyid rnal 'byor pa rnams skye //	de nyid rnal 'byor pa rnams skye //	111a	That much is born for yogins.
['BO_T02_D2232:111a-14']	de lta de ltar sgro btags pa //	de lta de ltar sgro btags pa //	111a	However much there is superimposition,
['BO_T02_D2232:111a-15']	rnal 'byor de nyid kyis ni 'joms //	rnal 'byor de nyid kyis ni 'joms //	111a	That much is destroyed by the yogin's reality.
['BO_T02_D2232:111a-16']	gang phyir lhan cig skyes ma bcos //	gang phyir lhan cig skyes ma bcos //	111a	Because of the unfabricated innate,
['BO_T02_D2232:111a-17']	de phyir dogs med lhan cig skyes //	de phyir dogs med lhan cig skyes //	111a	Therefore, the innate is free from doubt.
['BO_T02_D2232:111a-18']	bde bas lhan cig skyes gzhan min //	bde bas lhan cig skyes gzhan min //	111a	Bliss is not other than the innate;
['BO_T02_D2232:111a-19']	bde ba dogs pa med mtshan nyid //	bde ba dogs pa med mtshan nyid //	111a	Bliss is characterized by freedom from doubt.
['BO_T02_D2232:111a-20']	shes phyir dogs pa med pa'i bdag / dbyer med rtogs pa dam pa bde //	shes phyir dogs pa med pa'i bdag / dbyer med rtogs pa dam pa bde //	111a	is the highest realization of inseparability.
['BO_T02_D2232:111a-21']	sna tshogs rang rig rtogs byas pas //	sna tshogs rang rig rtogs byas pas //	111a	By realizing the variety of self-awareness,
['BO_T02_D2232:111a-22']	lhan cig skyes pa'i rgya mtshor nub /	lhan cig skyes pa'i rgya mtshor nub /	111a	one sinks into the ocean of the connate.
['BO_T02_D2232:111a-23']	sngags kyi de nyid rnal 'byor pas //	sngags kyi de nyid rnal 'byor pas //	111a	The yogin of the reality of mantra
['BO_T02_D2232:111a-24']	dogs med don la rab tu gnas //	dogs med don la rab tu gnas //	111a	is well-established in the meaning of freedom from doubt.
['BO_T02_D2232:111a-25']	srid pa yang 'di bla mar byas //	srid pa yang 'di bla mar byas //	111a	Existence is also made supreme by this.
['BO_T02_D2232:111a-26', 'BO_T02_D2232:111a-27']	dogs pa med pa'i yul gyis ston //🔽lhan cig skyes pa drug pa bla ma mee tri pas mdzad pa rdzogs so /	dogs pa med pa'i yul gyis ston // lhan cig skyes pa drug pa bla ma mee tri pas mdzad pa rdzogs so /	111a	The connate is taught by the object of freedom from doubt.🔽The connate composed by Maitrīpa is complete.
['BO_T02_D2232:111a-28']	// / bla ma badzra p'a ni dang / mtshur gyis bsgyur ba'o//	// / bla ma badzra p'a ni dang / mtshur gyis bsgyur ba'o//	111a	It was translated by Lama Vajrapāṇi and Tsur.
