segmentnr	original	analyzed	folio	translated
['BO_T02_D1805:112a-0']	@112a # // rgya gar skad du /	@112a # // rgya gar skad du /	112a	In Sanskrit:
['BO_T02_D1805:112a-1']	sv'a dhi shth'a na kra ma pra bhe dam /	sv'a dhi shth'a na kra ma pra bhe dam /	112a	Svādhiṣṭhāna-kramā-praveśa
['BO_T02_D1805:112a-2']	bod skad du /	bod skad du /	112a	In Tibetan:
['BO_T02_D1805:112a-3']	bdag byin gyis brlab pa'i rim pa rnam par dbye ba /	bdag byin gyis brlab pa'i rim pa rnam par dbye ba /	112a	The division of the stage of self-consecration
['BO_T02_D1805:112a-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	112a	Homage to glorious Vajrasattva.
['BO_T02_D1805:112a-5']	lta ba thams cad rab bcom pa'i //	lta ba thams cad rab bcom pa'i //	112a	All views are thoroughly destroyed
['BO_T02_D1805:112a-6']	ye shes sku la phyag 'tshal lo //	ye shes sku la phyag 'tshal lo //	112a	In the wisdom body, homage is paid.
['BO_T02_D1805:112a-7']	bdag byin brlab pa'i rnam dbye 'di //	bdag byin brlab pa'i rnam dbye 'di //	112a	This division of self-consecration
['BO_T02_D1805:112a-8']	brtse bas bdag gis bshad par bya //	brtse bas bdag gis bshad par bya //	112a	Is explained by me with compassion.
['BO_T02_D1805:112a-9']	yod ces rtog pa ji snyed pa //	yod ces rtog pa ji snyed pa //	112a	As many as are the conceptions of existence,
['BO_T02_D1805:112a-10']	de snyed rtag pa'i lta ba ste //	de snyed rtag pa'i lta ba ste //	112a	They are all views of permanence.
['BO_T02_D1805:112a-11']	rtag par mngon par zhen pas na //	rtag par mngon par zhen pas na //	112a	By strongly clinging to permanence,
['BO_T02_D1805:112a-12']	'di ni sgyu ma'i mtshan nyid min //	'di ni sgyu ma'i mtshan nyid min //	112a	This is not the characteristic of illusion.
['BO_T02_D1805:112a-13']	med ces rtog pa ji snyed pa //	med ces rtog pa ji snyed pa //	112a	As many as are the conceptions of non-existence,
['BO_T02_D1805:112a-14']	de snyed chad pa'i lta ba ste //	de snyed chad pa'i lta ba ste //	112a	They are all views of annihilation.
['BO_T02_D1805:112a-15']	chad par mngon par zhen pas na //	chad par mngon par zhen pas na //	112a	By strongly clinging to annihilation,
['BO_T02_D1805:112a-16']	'di yang sgyu ma'i mtshan nyid min //	'di yang sgyu ma'i mtshan nyid min //	112a	This too is not the characteristic of illusion.
