segmentnr	original	analyzed	translated
['BO_T02_D1668:148b-0']	@148b # // rgya gar skad du /	@148b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1668:148b-1']	shr'i badzra ratna pra bha tu gu hya aartha dha ro by'u he n'a ma /	shr'i badzra ratna pra bha tu gu hya aartha dha ro by'u he n'a ma /	Śrī-vajra-ratna-prabhāta-guhya-artha-vyūha-nāma
['BO_T02_D1668:148b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1668:148b-3']	dpal rdo rje rin chen nyi ma'i gsang ba'i don rnam par dgod pa zhes bya ba /	dpal rdo rje rin chen nyi ma'i gsang ba'i don rnam par dgod pa zhes bya ba /	The Glorious Vajra Jewel Sun's Secret Meaning: The Array of Meaning
['BO_T02_D1668:148b-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	Homage to glorious Vajrasattva.
['BO_T02_D1668:148b-5']	rgyal ba kun bdag rnam 'phrul ston //	rgyal ba kun bdag rnam 'phrul ston //	The lord of all victors displays emanations,
['BO_T02_D1668:148b-6']	mi 'gyur 'joms mdzad chags pa med //	mi 'gyur 'joms mdzad chags pa med //	Unchanging, conquering, without attachment,🔽The source of the undefiled, purifying all karma,
['BO_T02_D1668:149a-0']	zag med 'byung gnas las kun dag / mun sal dkyil 'khor la phyag @149a * //	zag med 'byung gnas las kun dag / mun sal dkyil 'khor la phyag @149a * //	I pay homage to the mandala that dispels darkness.
['BO_T02_D1668:149a-1']	'tshal ; / zhen chags 'jungs dang bkren sogs 'joms //	'tshal ; / zhen chags 'jungs dang bkren sogs 'joms //	Conquering attachment, greed, miserliness, poverty, and so forth,
['BO_T02_D1668:149a-2']	rin chen nor sogs sbyin mdzad pa'i //	rin chen nor sogs sbyin mdzad pa'i //	Granting the gift of precious wealth and so on,
['BO_T02_D1668:149a-3']	rdo rje nyi ma'i gsang don dgod //	rdo rje nyi ma'i gsang don dgod //	I shall set forth the secret meaning of Vajra Sun.
['BO_T02_D1668:149a-4']	rab bsdus de 'jug don phyir bshad //	rab bsdus de 'jug don phyir bshad //	For the sake of summarizing and engaging in that, I shall explain.
['BO_T02_D1668:149a-5']	rang bzhin dang tshul bzang las byung //	rang bzhin dang tshul bzang las byung //	Arising from the excellent nature and method,
['BO_T02_D1668:149a-6']	gnyis med yon tan skye bas thob//	gnyis med yon tan skye bas thob//	Attained through the arising of non-dual qualities,
['BO_T02_D1668:149a-7']	skyabs 'gro byang sems sdom pa can //	skyabs 'gro byang sems sdom pa can //	Having gone for refuge, possessing the bodhisattva vow,
['BO_T02_D1668:149a-8']	dbang thob dam tshig 'jigs med pa //	dbang thob dam tshig 'jigs med pa //	Obtaining empowerment, fearless in the commitments,
['BO_T02_D1668:149a-9']	theg chen gsang sngags blo gros mchog / rdo rje nyi ma la dga' bas //	theg chen gsang sngags blo gros mchog / rdo rje nyi ma la dga' bas //	and one delights in the vajra sun.
['BO_T02_D1668:149a-10']	phyi nang g-yeng ba rab spangs te //	phyi nang g-yeng ba rab spangs te //	Completely abandoning external and internal distractions,
['BO_T02_D1668:149a-11']	rang gi 'dod don 'bras bu gnyer //	rang gi 'dod don 'bras bu gnyer //	one strives for the result of one's desired goal.🔽In the delightful palace of the king
['BO_T02_D1668:149a-12', 'BO_T02_D1668:149a-13']	rgyal po'i pho brang dga' ba dang // padmo skyed mos tshal nyid du //🔽rnam pa sna tshogs du ma yi //	rgyal po'i pho brang dga' ba dang // padmo skyed mos tshal nyid du // rnam pa sna tshogs du ma yi //	and in the lotus garden itself,🔽one accomplishes
['BO_T02_D1668:149a-14']	rgyal po'i dgos pa bsgrub par bya //	rgyal po'i dgos pa bsgrub par bya //	the various needs of the king.
['BO_T02_D1668:149a-15']	'gro la snying rje chan po yis //	'gro la snying rje chan po yis //	With great compassion for beings,
['BO_T02_D1668:149a-16']	bdag gzhan sgrol bar dam bcas nas //	bdag gzhan sgrol bar dam bcas nas //	having vowed to liberate oneself and others,
['BO_T02_D1668:149a-17']	sbyor ldan nus mthu gsum bskyed pas //	sbyor ldan nus mthu gsum bskyed pas //	one generates the three powers of application.
['BO_T02_D1668:149a-18']	bdag dang 'gro ba spyang ba dang // dbang po'i dkyil 'khor mdun dmigs te ;	bdag dang 'gro ba spyang ba dang // dbang po'i dkyil 'khor mdun dmigs te ;	Purifying oneself and beings, visualizing the maṇḍala of the sense organs in front,
['BO_T02_D1668:149a-19', 'BO_T02_D1668:149a-20']	/ dang po bya ba'i rim rdzogs spyad //🔽sgrib sogs las sgrol dag byed pa'i //	/ dang po bya ba'i rim rdzogs spyad // sgrib sogs las sgrol dag byed pa'i //	one engages in the complete stage of the first action.
['BO_T02_D1668:149a-21', 'BO_T02_D1668:149a-22']	sems can tshad med blo yis gzung //🔽bar chad bgegs bsal srung byed pa'i //	sems can tshad med blo yis gzung // bar chad bgegs bsal srung byed pa'i //	Taking immeasurable sentient beings to be held by the mind that purifies and liberates from obscurations and so forth,
['BO_T02_D1668:149a-23']	'khor lo me 'od rab gur//	'khor lo me 'od rab gur//	the wheel, the light of fire, and the great tent that clears away obstacles and hindrances and protects,
['BO_T02_D1668:149a-24']	phyogs bcu khro bo'i tshogs bskyed pa'i //	phyogs bcu khro bo'i tshogs bskyed pa'i //	the assembly of wrathful ones in the ten directions,
