segmentnr	original	analyzed	translated
['BO_T02_D3726:49b-0']	@49b # // rgya gar skad du /	@49b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3726:49b-1']	karma pra ma tha sa ma ya s'u tra sam gra ha /	karma pra ma tha sa ma ya s'u tra sam gra ha /	Karma-prathama-samaya-sutra-sangraha
['BO_T02_D3726:49b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3726:49b-3']	las dang po ba'i dam tshig mdor bsdus pa /	las dang po ba'i dam tshig mdor bsdus pa /	The brief explanation of the commitments for beginners
['BO_T02_D3726:49b-4']	'phags pa 'jam dpal la phyag 'tshal lo //	'phags pa 'jam dpal la phyag 'tshal lo //	Homage to the noble Mañjuśrī.
['BO_T02_D3726:49b-5']	gsang sngags kyi rnam par thar ba'i sgor zhugs pa'i las dang po pa rnams kyi dam tshig mdor bstan pa /	gsang sngags kyi rnam par thar ba'i sgor zhugs pa'i las dang po pa rnams kyi dam tshig mdor bstan pa /	The brief explanation of the commitments for beginners who have entered the door of the liberation of secret mantra.
['BO_T02_D3726:49b-6']	h'um rdor las byung ma thing ga'i mdog 'dra ba'i //	h'um rdor las byung ma thing ga'i mdog 'dra ba'i //	The one who arose from hūṃ vajra, the color of a dark cloud,
['BO_T02_D3726:49b-7']	dpal ldan rdo rje 'dzin la phyag 'tshal nas //	dpal ldan rdo rje 'dzin la phyag 'tshal nas //	I pay homage to the glorious Vajradhara.
['BO_T02_D3726:49b-8']	sngags 'chang rnams kyis bsrung ba'i dam tshig ni //	sngags 'chang rnams kyis bsrung ba'i dam tshig ni //	The commitments to be guarded by mantra holders
['BO_T02_D3726:49b-9']	mdor bsdus brtse ba'i yid kyis bshad par bya //	mdor bsdus brtse ba'i yid kyis bshad par bya //	I will explain with a loving mind in brief.
['BO_T02_D3726:49b-10', 'BO_T02_D3726:49b-11']	sdug bsngal tshogs kyis bsregs pa'i sems can la //🔽snying rjer ldan pas yongs la khyab pa dang // g-yo dang mi g-yo'i chos rnams ma skyes par //	sdug bsngal tshogs kyis bsregs pa'i sems can la // snying rjer ldan pas yongs la khyab pa dang // g-yo dang mi g-yo'i chos rnams ma skyes par //	For sentient beings scorched by the mass of suffering,🔽With compassion, pervade all,🔽And with the wisdom of realization, make compassion the basis,
['BO_T02_D3726:49b-12']	rtog pa'i shes rab snying rje'i gzhir bya'o //	rtog pa'i shes rab snying rje'i gzhir bya'o //	For all phenomena, moving and unmoving, are unborn.
