segmentnr	original	analyzed	folio	translated
['BO_T02_D1559:215b-0']	@215b # // rgya gar skad du /	@215b # // rgya gar skad du /	215b	In Sanskrit:
['BO_T02_D1559:215b-1']	kurma p'a da s'a dha nam /	kurma p'a da s'a dha nam /	215b	Kurmapādāsādhana
['BO_T02_D1559:215b-2']	bod skad du /	bod skad du /	215b	In Tibetan:
['BO_T02_D1559:215b-3']	rus sbal zhabs kyi sgrub pa'i thabs /	rus sbal zhabs kyi sgrub pa'i thabs /	215b	The Means of Attaining the Practice of Kurmapāda
['BO_T02_D1559:215b-4']	dpal rdo rje rnal 'byor ma la phyag 'tshal lo //	dpal rdo rje rnal 'byor ma la phyag 'tshal lo //	215b	Homage to glorious Vajrayoginī.
['BO_T02_D1559:215b-5']	re zhig dur khrod la sogs phyogs dben par //	re zhig dur khrod la sogs phyogs dben par //	215b	First, in a secluded place such as a charnel ground,
['BO_T02_D1559:215b-6']	rnal 'byor pa yis rdo rje rnal 'byor ma'i //	rnal 'byor pa yis rdo rje rnal 'byor ma'i //	215b	the yogin should set up the support of Vajrayoginī,
['BO_T02_D1559:215b-7']	rten dgram mchod dam gtor ma la sogs bshams //	rten dgram mchod dam gtor ma la sogs bshams //	215b	and arrange the offerings, tormas, and so forth.
['BO_T02_D1559:215b-8']	g-yeng ba'i rgyu spangs bde ba'i stan 'dug ste //	g-yeng ba'i rgyu spangs bde ba'i stan 'dug ste //	215b	Having abandoned the causes of distraction, sit on a comfortable seat,
['BO_T02_D1559:215b-9']	sngon 'gro'i cha ga rdzogs byas phyi yi ni //	sngon 'gro'i cha ga rdzogs byas phyi yi ni //	215b	and having completed the preliminary activities,
['BO_T02_D1559:215b-10']	snang ba yul la sems gtad de brtan nas //	snang ba yul la sems gtad de brtan nas //	215b	stabilize the mind by focusing on the appearances of objects.
['BO_T02_D1559:215b-11']	gnyis pa rang nyid chu skyes rig byed gter //	gnyis pa rang nyid chu skyes rig byed gter //	215b	Second, one should visualize oneself as the lotus-born Yoginī,
['BO_T02_D1559:215b-12', 'BO_T02_D1559:215b-13']	ral ba chen dbus stobs chen pags pa mnan //🔽ri rgyal bya mdog mig gi phyag dang ldan //	ral ba chen dbus stobs chen pags pa mnan // ri rgyal bya mdog mig gi phyag dang ldan //	215b	with the great powerful skin pressed down in the middle of the great hair bun,🔽having the hand of the king of birds on the head,
['BO_T02_D1559:215b-14', 'BO_T02_D1559:216a-0']	gri gug ka p'a la ni ra dzos bkang /🔽rus sbal @216a * //	gri gug ka p'a la ni ra dzos bkang / rus sbal @216a * //	215b	holding a flaying knife and a skull-cup filled with blood,🔽sitting on a tortoise,
['BO_T02_D1559:216a-1']	steng bzhugs thod pas mgo lus brgyan //	steng bzhugs thod pas mgo lus brgyan //	216a	adorned with a head ornament and bone ornaments,
['BO_T02_D1559:216a-2']	sha rgyas zhal ni cung zad 'dzum pa yi //	sha rgyas zhal ni cung zad 'dzum pa yi //	216a	with a slightly smiling face of full flesh,
['BO_T02_D1559:216a-3']	de 'dra'i lha la sems brtan gsum pa ni //	de 'dra'i lha la sems brtan gsum pa ni //	216a	The mind is stable in such a deity.🔽
['BO_T02_D1559:216a-4']	sna rtser yungs 'bru tsam gyi lha la dmigs //	sna rtser yungs 'bru tsam gyi lha la dmigs //	216a	The third is to focus on a deity the size of a mustard seed at the tip of the nose.
['BO_T02_D1559:216a-5']	de yang rim gyis snang med mkha' lta bu //	de yang rim gyis snang med mkha' lta bu //	216a	That also gradually becomes invisible, like space.
['BO_T02_D1559:216a-6']	gsal nas dngos grub rnal 'byor pa yis mthong //	gsal nas dngos grub rnal 'byor pa yis mthong //	216a	When it is clear, the adept sees spiritual powers.
['BO_T02_D1559:216a-7']	thun mtshams mchod dang gtor ma bzlas pa dang // bsngo ba bya ste ci bder gnas par bya //	thun mtshams mchod dang gtor ma bzlas pa dang // bsngo ba bya ste ci bder gnas par bya //	216a	Between sessions, make offerings, give tormas, recite, and dedicate, and then rest as long as is comfortable.
['BO_T02_D1559:216a-8']	rngon pa'i gdams pa rdzogs so /	rngon pa'i gdams pa rdzogs so /	216a	The instructions of the hunter are complete.
['BO_T02_D1559:216a-9']	// / rgya gar gyi pandi ta aa nanda ka ra'i zhal snga nas dang / dpyal lo ts'a ba chos kyi bzang pos bsgyur cing zhus te gtan la phab pa'o /	// / rgya gar gyi pandi ta aa nanda ka ra'i zhal snga nas dang / dpyal lo ts'a ba chos kyi bzang pos bsgyur cing zhus te gtan la phab pa'o /	216a	They were translated, revised, and finalized by the Indian paṇḍita Ānandakīrti and the translator-monk Chökyi Zangpo.
