segmentnr	original	analyzed	folio	translated
['BO_T07_D4091:190a-22']	gzugs bzang grags dang ldan pa dang // dga' dang shin tu gzhon pa dang // dus su reg na bde lus phyir //	gzugs bzang grags dang ldan pa dang // dga' dang shin tu gzhon pa dang // dus su reg na bde lus phyir //	190a	that is pleasant to touch at the proper time.
['BO_T07_D4091:190a-23']	kha dog phun sum tshogs pa byin pas ni gzugs bzang por 'gyur ro //	kha dog phun sum tshogs pa byin pas ni gzugs bzang por 'gyur ro //	190a	By giving perfect color, one obtains a good figure.
['BO_T07_D4091:190a-24']	dri phun sum tshogs pa byin pas ni dri bzhin du grags pas phyogs su rgyas par 'gyur ro //	dri phun sum tshogs pa byin pas ni dri bzhin du grags pas phyogs su rgyas par 'gyur ro //	190a	By giving perfect smell, one obtains fame that spreads in all directions, like the smell of incense.
['BO_T07_D4091:190a-25']	ro phun sum tshogs pa byin pas ni ro mngar bzhin du dga' bar 'gyur ro //	ro phun sum tshogs pa byin pas ni ro mngar bzhin du dga' bar 'gyur ro //	190a	By giving perfect taste, one obtains love, like a sweet taste.
['BO_T07_D4091:190a-26']	reg pa phun sum tshogs pa byin pas ni lus shin tu gzhon pa dang / bud med rin po che ji lta ba bzhin du dus su reg na bde ba'i lus su'ang 'gyur ro //	reg pa phun sum tshogs pa byin pas ni lus shin tu gzhon pa dang / bud med rin po che ji lta ba bzhin du dus su reg na bde ba'i lus su'ang 'gyur ro //	190a	By giving perfect touch, one obtains a youthful body and a body that is pleasant to touch at the proper time, like the precious woman.
['BO_T07_D4091:190a-27']	yang ji ltar na zhing khyad par du 'phags pa yin zhe na /	yang ji ltar na zhing khyad par du 'phags pa yin zhe na /	190a	How is the field superior?🔽The field is superior due to the superiority of the recipient,
['BO_T07_D4091:190a-28']	'gro dang sdug bsngal phan 'dogs dang // yon tan rnams kyi zhing khyad 'phags //	'gro dang sdug bsngal phan 'dogs dang // yon tan rnams kyi zhing khyad 'phags //	190a	suffering, benefit, and virtue.
['BO_T07_D4091:190b-0']	re zhig 'gro ba'i khyad par gyis khyad par du 'phags @190b pa ni /	re zhig 'gro ba'i khyad par gyis khyad par du 'phags @190b pa ni /	190b	The superiority of the recipient is as follows.
['BO_T07_D4091:190b-1', 'BO_T07_D4091:190b-2']	bcom ldan 'das kyis ji skad du dud 'gro'i skye gnas su song ba la /🔽sbyin pa byin na slar rnam par smin pa brgya 'gyur du re bar bya'o //	bcom ldan 'das kyis ji skad du dud 'gro'i skye gnas su song ba la / sbyin pa byin na slar rnam par smin pa brgya 'gyur du re bar bya'o //	190b	“If one gives to those who have gone to the animal realm,🔽one should hope for a hundredfold karmic maturation.
['BO_T07_D4091:190b-3', 'BO_T07_D4091:190b-4']	tshul khrims 'chal bar 'gyur pa'i mi la sbyin pa byin pa na stong 'gyur du re bar bya'o zhes gsungs pa lta bu'o //🔽sdug bsngal gyi khyad par gyis khyad par du 'phags pa ni 'di lta ste /	tshul khrims 'chal bar 'gyur pa'i mi la sbyin pa byin pa na stong 'gyur du re bar bya'o zhes gsungs pa lta bu'o // sdug bsngal gyi khyad par gyis khyad par du 'phags pa ni 'di lta ste /	190b	If one gives to those who are immoral, one should hope for a thousandfold karmic maturation.”
['BO_T07_D4091:190b-5', 'BO_T07_D4091:190b-6']	nad pa dang nad g-yog la sbyin pa byin na zhes bya ba la sogs pa'o //🔽phan dogs pa'i khyad par ni 'di lta ste /	nad pa dang nad g-yog la sbyin pa byin na zhes bya ba la sogs pa'o // phan dogs pa'i khyad par ni 'di lta ste /	190b	Superiority through the excellence of suffering is giving to the sick and nurses, etc.
['BO_T07_D4091:190b-7', 'BO_T07_D4091:190b-8']	pha ma dang gzhan yang phan 'dogs pa rnams la'o //🔽yon tan gyi khyad par ni 'di lta ste /	pha ma dang gzhan yang phan 'dogs pa rnams la'o // yon tan gyi khyad par ni 'di lta ste /	190b	Superiority through the excellence of benefit and protection is giving to one’s parents and others who have helped one.🔽Superiority through the excellence of qualities is giving to those who possess moral discipline, etc.
['BO_T07_D4091:190b-9']	tshul khrims dang ldan pa la byin na rnam par smin pa 'bum 'gyur zhes bya ba la sogs pa'o //	tshul khrims dang ldan pa la byin na rnam par smin pa 'bum 'gyur zhes bya ba la sogs pa'o //	190b	It is said that the karmic maturation is a hundred thousand times greater.
['BO_T07_D4091:190b-10']	sbyin pa thams cad kyi nang na /	sbyin pa thams cad kyi nang na /	190b	Among all types of generosity,
['BO_T07_D4091:190b-11']	mchog ni grol ba'i grol ba la 'am //	mchog ni grol ba'i grol ba la 'am //	190b	the best is giving to one who is liberated by one who is liberated.
['BO_T07_D4091:190b-12']	byang chub sems dpa' la /	byang chub sems dpa' la /	190b	The giving of bodhisattvas🔽is the supreme giving to those not liberated,
['BO_T07_D4091:190b-13']	sems can thams cad la phan pa'i rgyur byang chub sems dpa' la sbyin pa gang byin pa ni de grol ba ma yin yang ma grol ba la sbyin pa mchog yin te /	sems can thams cad la phan pa'i rgyur byang chub sems dpa' la sbyin pa gang byin pa ni de grol ba ma yin yang ma grol ba la sbyin pa mchog yin te /	190b	because it is the cause of benefit for all sentient beings.
['BO_T07_D4091:190b-14']	de yang bcom ldan 'das kyis gang dag sbyin pa brgyad du gsungs pa de dag las /	de yang bcom ldan 'das kyis gang dag sbyin pa brgyad du gsungs pa de dag las /	190b	Moreover, from among the eight types of giving taught by the Bhagavān,
['BO_T07_D4091:190b-15']	brgyad pa / ma gtogs te mchog yin zhes bya bar sbyar ro //	brgyad pa / ma gtogs te mchog yin zhes bya bar sbyar ro //	190b	the eighth is the supreme giving.
['BO_T07_D4091:190b-16']	brgyad pa gang zhe na /	brgyad pa gang zhe na /	190b	What is the eighth?
