segmentnr	original	analyzed	folio	translated
['BO_T02_D2497:260a-0']	@260a # // rgya gar skad du /	@260a # // rgya gar skad du /	260a	In Sanskrit:🔽Cchatradīpratisthājīrṇanodhāravīdhi
['BO_T02_D2497:260a-1']	tstsha tr'a di pra tishth'a dz'irnno dh'a ra bi dhi: bod skad du /	tstsha tr'a di pra tishth'a dz'irnno dh'a ra bi dhi: bod skad du /	260a	In Tibetan:
['BO_T02_D2497:260a-2']	gdugs la sogs pa rab tu gnas pa dang rnying pa 'byin pa'i cho ga /	gdugs la sogs pa rab tu gnas pa dang rnying pa 'byin pa'i cho ga /	260a	The ritual of the consecration of the parasol and so forth and the renovation of old [images]
['BO_T02_D2497:260a-3']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	260a	Homage to glorious Vajrasattva.
['BO_T02_D2497:260a-4']	de nas gser las grub pa la sogs pa'i gdugs aa yig las skyes pa'i yu ba aa ba dh'u t'i'i rang bzhin can /	de nas gser las grub pa la sogs pa'i gdugs aa yig las skyes pa'i yu ba aa ba dh'u t'i'i rang bzhin can /	260a	Then, the parasol made of gold and so forth, with a handle arisen from the letter A, the nature of the avadhūtī,
['BO_T02_D2497:260a-5']	ham yig las skyes pa rtsa sum cu rtsa gnyis kyis nges par bcings pa'i rtsibs sum cu rtsa gnyis pa /	ham yig las skyes pa rtsa sum cu rtsa gnyis kyis nges par bcings pa'i rtsibs sum cu rtsa gnyis pa /	260a	arisen from the letter HA, with thirty-two spokes definitely bound by the thirty-two channels,
['BO_T02_D2497:260a-6']	sangs rgyas kyi ye shes bdud rtsi'i rang bzhin gyi chos kyi dbyings mtshon par byed cing /	sangs rgyas kyi ye shes bdud rtsi'i rang bzhin gyi chos kyi dbyings mtshon par byed cing /	260a	indicating the nature of the nectar of the gnosis of the buddhas, the realm of phenomena,
['BO_T02_D2497:260a-7']	nyon mongs pa'i tsha gdung thams cad 'phrog par byed pa'i dam tshig sems dpa' rnam par bsams nas /	nyon mongs pa'i tsha gdung thams cad 'phrog par byed pa'i dam tshig sems dpa' rnam par bsams nas /	260a	and stealing away all the heat of the afflictions, having imagined the pledge being,
['BO_T02_D2497:260a-8']	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste der gzhug par bya zhing bum pa'i chus dbang bskur te yang dag par mchod nas /	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste der gzhug par bya zhing bum pa'i chus dbang bskur te yang dag par mchod nas /	260a	One should empower it with the vase water and make offerings.
['BO_T02_D2497:260a-9']	aom na ma:sarba buddha bo dhi satv'a n'am a'a:tstsha tr'a ba li sv'a h'a /	aom na ma:sarba buddha bo dhi satv'a n'am a'a:tstsha tr'a ba li sv'a h'a /	260a	Om namaḥ sarva buddhābodhisatttvāṇāṃ āḥ cchatra valaya svāhā.
['BO_T02_D2497:260a-10']	'dis lan brgya rtsa brgyad bsngags par bya ste gdugs rab tu gnas pa'o //	'dis lan brgya rtsa brgyad bsngags par bya ste gdugs rab tu gnas pa'o //	260a	Recite this mantra one hundred and eight times. That is the consecration of the parasol.
['BO_T02_D2497:260a-11']	de bzhin du aom yig las skyes pa ches bzang po'i gser gyis spras pa'i yu ba can bkra shis pa'i rang bzhin ston ka'i zla ba'i 'od ltar dkar ba'i rnga yab rnam par bsams nas /	de bzhin du aom yig las skyes pa ches bzang po'i gser gyis spras pa'i yu ba can bkra shis pa'i rang bzhin ston ka'i zla ba'i 'od ltar dkar ba'i rnga yab rnam par bsams nas /	260a	Similarly, one should visualize a yak-tail fan, which is adorned with excellent gold arisen from the letter oṃ, the nature of auspiciousness, white like the light of the autumn moon.
['BO_T02_D2497:260a-12']	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing /	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing /	260a	One should summon the gnosis being similar to that and cause it to enter the commitment being with the light rays of the seed syllable at one’s heart.
['BO_T02_D2497:260a-13']	bum pa'i chus dbang bskur te mchod pa byas nas /	bum pa'i chus dbang bskur te mchod pa byas nas /	260a	One should empower it with the vase water and make offerings.
['BO_T02_D2497:260a-14']	aom tsu ru ts'a ma ri sv'a h'a /	aom tsu ru ts'a ma ri sv'a h'a /	260a	Om curu camari svaha.
['BO_T02_D2497:260a-15']	zhes pa'i sngags kyis lan brgya rtsa brgyad du lhag par gnas par bya ste rnga yab rab tu gnas pa'o //	zhes pa'i sngags kyis lan brgya rtsa brgyad du lhag par gnas par bya ste rnga yab rab tu gnas pa'o //	260a	One should consecrate the fly-whisk with this mantra one hundred and eight times. This is the consecration of the fly-whisk.
['BO_T02_D2497:260b-0']	de bzhin du sim yig las skyes pa'i seng ge dang / aa yig @260b las skyes pa'i gzhan gyis mi thub pa dang / kam yig las skyes pa'i rin po che'i bum pa dang / ma yig las skyes pa'i nya dang rma bya dang ri dags dang chu srin la sogs pa dang /	de bzhin du sim yig las skyes pa'i seng ge dang / aa yig @260b las skyes pa'i gzhan gyis mi thub pa dang / kam yig las skyes pa'i rin po che'i bum pa dang / ma yig las skyes pa'i nya dang rma bya dang ri dags dang chu srin la sogs pa dang /	260b	Similarly, one should consecrate the lion born from the syllable sim, the invincible born from the syllable am, the jeweled vase born from the syllable kam, the fish, peacock, deer, crocodile, and so on born from the syllable mam,
['BO_T02_D2497:260b-1']	gam yig las skyes pa'i mkha' lding dang / pam yig las skyes pa'i padma dang / aa yig las skyes pa'i me long dang / aam yig las skyes pa'i sna tshogs rdo rje dang / khyu mchog dang / h'um yig las skyes pa'i rdo rje dang /	gam yig las skyes pa'i mkha' lding dang / pam yig las skyes pa'i padma dang / aa yig las skyes pa'i me long dang / aam yig las skyes pa'i sna tshogs rdo rje dang / khyu mchog dang / h'um yig las skyes pa'i rdo rje dang /	260b	the garuda born from the syllable gam, the lotus born from the syllable pam, the mirror born from the syllable am, the crossed vajra born from the syllable am, the bull, and the vajra born from the syllable hum.
['BO_T02_D2497:260b-2']	tram yig las skyes pa'i rin po che dang / ham yig las skyes pa'i dang pa la sogs pas mtshan par gyur pa'i dam tshig sems dpa' rnam par bsams nas de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing	tram yig las skyes pa'i rin po che dang / ham yig las skyes pa'i dang pa la sogs pas mtshan par gyur pa'i dam tshig sems dpa' rnam par bsams nas de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing	260b	Having visualized the pledge beings marked with jewels born from the syllable tram and lotuses born from the syllable ham, and so on, one should summon the gnosis beings resembling them with the light rays of the seed syllable at one’s heart and cause them to enter the pledge beings.
['BO_T02_D2497:260b-3']	/ bum pa'i chus dbang bskur te yang dag par mchod nas /	/ bum pa'i chus dbang bskur te yang dag par mchod nas /	260b	Having conferred empowerment with the vase water and made offerings,🔽one should perform the consecration with this mantra one hundred and eight times:
['BO_T02_D2497:260b-4']	aom a'a:badzra dh'a dza ba ti dza yotta ri sv'a h'a /	aom a'a:badzra dh'a dza ba ti dza yotta ri sv'a h'a /	260b	oṃ āḥ vajra dhvaja bhaṭi jaya uttapari svāhā.
['BO_T02_D2497:260b-5']	zhes pa 'dis lan brgya rtsa brgyad du lhag par gnas par bya ste rgyal mtshan rab tu gnas pa'o //	zhes pa 'dis lan brgya rtsa brgyad du lhag par gnas par bya ste rgyal mtshan rab tu gnas pa'o //	260b	This is the consecration of the victory banner.
['BO_T02_D2497:260b-6']	de bzhin du pam yig las skyes pa 'od gsal zhing rab tu gdung ba skyed par byed pa'i dam tshig sems dpa'i gzugs rnam par bsams nas /	de bzhin du pam yig las skyes pa 'od gsal zhing rab tu gdung ba skyed par byed pa'i dam tshig sems dpa'i gzugs rnam par bsams nas /	260b	Similarly, having visualized the form of the pledge being born from the syllable paṃ, which is clear and radiant and generates passion,
['BO_T02_D2497:260b-7']	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing /	de dang mtshungs pa'i ye shes sems dpa' rang gi snying ga'i sa bon gyi 'od zer gyis bkug ste dam tshig sems dpa' la gzhug par bya zhing /	260b	One should summon the gnosis-being who is similar to that with light rays from the seed syllable in one’s heart and cause it to enter the commitment being.
['BO_T02_D2497:260b-8']	bum pa'i chus dbang bskur te yang dag par mchod nas /	bum pa'i chus dbang bskur te yang dag par mchod nas /	260b	One should confer empowerment with the vase water, and make perfect offerings.🔽One should recite this mantra one hundred and eight times:
['BO_T02_D2497:260b-9']	aom a'a:badzra ke tu badzra pa t'a ke dhi tishtha pam sv'a h'a /	aom a'a:badzra ke tu badzra pa t'a ke dhi tishtha pam sv'a h'a /	260b	oṃ āḥ vajraketu vajrapātāka idhistiṣṭha pam svāhā.
['BO_T02_D2497:260b-10']	zhes pa 'di lan brgya rtsa brgyad du bzlas par bya ste ba dan rab tu gnas pa'o //	zhes pa 'di lan brgya rtsa brgyad du bzlas par bya ste ba dan rab tu gnas pa'o //	260b	This is the consecration of the banner.
