segmentnr	original	analyzed	translated
['BO_T02_D1796:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1796:1b-1']	pandi bi dhi s'a dha nam /	pandi bi dhi s'a dha nam /	Paṇḍitavidhi-sādhana
['BO_T02_D1796:1b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1796:1b-3']	sgrub pa'i thabs mdor byas pa /	sgrub pa'i thabs mdor byas pa /	The concise means of accomplishment
['BO_T02_D1796:1b-4']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	Homage to youthful Mañjuśrī.
['BO_T02_D1796:1b-5']	khams gsum spyod pa las grol mkha' dang mnyam gyur dngos po'i ngo bo nyid //	khams gsum spyod pa las grol mkha' dang mnyam gyur dngos po'i ngo bo nyid //	Freed from the activities of the three realms, equal to space, the essence of entities,
['BO_T02_D1796:1b-6']	dag cing zhi la rnam dben mchog zhi rang bzhin rnal 'byor pa nyid yul //	dag cing zhi la rnam dben mchog zhi rang bzhin rnal 'byor pa nyid yul //	Pure, peaceful, supremely isolated, the nature of peace, the object of the yogi himself,
['BO_T02_D1796:1b-7']	rtogs dka' brtag par dka' la bdag gzhan rab phan khyab cing mtshan ma med //	rtogs dka' brtag par dka' la bdag gzhan rab phan khyab cing mtshan ma med //	Difficult to realize, difficult to comprehend, benefiting self and others, pervasive, and signless,
['BO_T02_D1796:1b-8', 'BO_T02_D1796:1b-9']	rgyal ba'i bde ba mnyam med mnyam sku mi rtog tshul gcig la phyag 'tshal //🔽dpal ldan 'dus pa'i rgyud kyi ni //	rgyal ba'i bde ba mnyam med mnyam sku mi rtog tshul gcig la phyag 'tshal // dpal ldan 'dus pa'i rgyud kyi ni //	I pay homage to the Victor's unequaled bliss, the non-conceptual, singular body.🔽In order to understand
['BO_T02_D1796:1b-10']	mdor bsdus rtogs par bya ba'i phyir //	mdor bsdus rtogs par bya ba'i phyir //	The glorious Guhyasamāja Tantra in brief,
['BO_T02_D1796:1b-11']	sems can kun la phan bskyed pa'i //	sems can kun la phan bskyed pa'i //	For the benefit of all sentient beings,
['BO_T02_D1796:1b-12']	mdor bsdus bdag gis bshad par bya //	mdor bsdus bdag gis bshad par bya //	I will explain it in brief.
['BO_T02_D1796:1b-13']	rnam rtog bag chags nyes pa yis //	rnam rtog bag chags nyes pa yis //	By the faults of conceptualized habitual tendencies,
['BO_T02_D1796:1b-14']	'gro ba gsum po rnam rmongs la //	'gro ba gsum po rnam rmongs la //	The three realms of beings are deluded.
['BO_T02_D1796:1b-15']	blo dang ldan pas legs bltas te //	blo dang ldan pas legs bltas te //	The wise one should thoroughly examine
['BO_T02_D1796:1b-16']	rnal 'byor rgyud kyis sbyang bar bya //	rnal 'byor rgyud kyis sbyang bar bya //	One should practice according to the Yoga Tantra.
['BO_T02_D1796:1b-17']	'dod pa lnga ni yongs spangs nas //	'dod pa lnga ni yongs spangs nas //	Having abandoned the five desires,
['BO_T02_D1796:1b-18']	dka' thub kyis ni gdung med par //	dka' thub kyis ni gdung med par //	without tormenting oneself with austerities,
['BO_T02_D1796:1b-19']	rnal 'byor rgyud kyi rjes 'brangs la //	rnal 'byor rgyud kyi rjes 'brangs la //	following the Yoga Tantra,
['BO_T02_D1796:1b-20']	bde bas byang chub sgrub par bya //	bde bas byang chub sgrub par bya //	one should attain enlightenment through bliss.
['BO_T02_D1796:1b-21']	des na 'di na sdom gnas yin //	des na 'di na sdom gnas yin //	Therefore, one should abide in the vow
['BO_T02_D1796:2a-0']	rtag tu mi phyed brtul zhugs @2a * //	rtag tu mi phyed brtul zhugs @2a * //	and always be firm in the observances.🔽One should also undertake the practice
['BO_T02_D1796:2a-1', 'BO_T02_D1796:2a-2']	gang ; / sku gsung thugs kyi rdo rje yi //🔽sgrub pa dag kyang brtsam par bya //	gang ; / sku gsung thugs kyi rdo rje yi // sgrub pa dag kyang brtsam par bya //	of the vajra of body, speech, and mind.
