segmentnr	original	analyzed	folio	translated
['BO_T02_D3029:72b-0']	@72b * // dpal rdo rje rnam par 'joms pa la phyag 'tshal lo //	@72b * // dpal rdo rje rnam par 'joms pa la phyag 'tshal lo //	72b	Homage to the glorious Vajravidāraṇa.
['BO_T02_D3029:72b-1']	mi mthun pa'i 'thab pa dang rtsod pa rnams zhi bar 'dod pas nags stug po'i khrod du song ste /	mi mthun pa'i 'thab pa dang rtsod pa rnams zhi bar 'dod pas nags stug po'i khrod du song ste /	72b	Those who wish to pacify disputes and quarrels should go to the midst of a dense forest.
['BO_T02_D3029:72b-2']	dkyil 'khor 'khor lo rtsibs bzhi ba zhi ba'i kha dog tu bzhengs la lha rnams spyan drang ba dang / bzhugs su gsol ba la sogs pa bya ste /	dkyil 'khor 'khor lo rtsibs bzhi ba zhi ba'i kha dog tu bzhengs la lha rnams spyan drang ba dang / bzhugs su gsol ba la sogs pa bya ste /	72b	They should erect a four-spoked wheel maṇḍala with a peaceful color, and invite the deities, request them to remain, and so forth.
['BO_T02_D3029:72b-3']	bkra shis bum pa la lha rnams dbang bskur ba la sogs pa bya ste /	bkra shis bum pa la lha rnams dbang bskur ba la sogs pa bya ste /	72b	They should confer empowerment on the deities in the auspicious vase, and so forth.
['BO_T02_D3029:72b-4']	bum pa de nyid la mchod cing bstod pa byas la snying po rgyas bsdus gang mos la zhag bdun nam bcu gcig tu bzlas brjod bya'o //	bum pa de nyid la mchod cing bstod pa byas la snying po rgyas bsdus gang mos la zhag bdun nam bcu gcig tu bzlas brjod bya'o //	72b	They should make offerings to that very vase, praise it, and recite the extensive or concise essence mantra as much as they wish for seven or eleven days.
['BO_T02_D3029:72b-5', 'BO_T02_D3029:73a-0']	de nas bdag nyid lha'i nga rgyal dang ldan pas skra brdzes la stod g-yogs gzar la /🔽sdigs @73a * //	de nas bdag nyid lha'i nga rgyal dang ldan pas skra brdzes la stod g-yogs gzar la / sdigs @73a * //	72b	Then, with the pride of being the deity, disheveling one’s hair, wearing a torn upper garment,
['BO_T02_D3029:73a-1']	mdzub bsgreng la g-yul 'gyed pa'i khrod de'i bar du phyin na g-yul 'gyes so //	mdzub bsgreng la g-yul 'gyed pa'i khrod de'i bar du phyin na g-yul 'gyes so //	73a	and pointing with the threatening forefinger, if one goes between the two armies in the midst of the battle, the battle will be dispersed.
['BO_T02_D3029:73a-2']	mi mthun pa'i sems can rnams la yungs kar la bzlas nas gtor na mthun par 'gyur ro //	mi mthun pa'i sems can rnams la yungs kar la bzlas nas gtor na mthun par 'gyur ro //	73a	If one scatters mustard seed over sentient beings who are not in accord, they will become in accord.
['BO_T02_D3029:73a-3']	bdag dang mthun pa'i sems can la gnod par sems pa las ka ra b'i ra'i me tog la bzlas nas /	bdag dang mthun pa'i sems can la gnod par sems pa las ka ra b'i ra'i me tog la bzlas nas /	73a	If one recites over karavīra flowers and scatters them in the face of a sentient being who is in accord with oneself but is thinking of harming,
['BO_T02_D3029:73a-4']	de'i gdong du gtor na gnod pa bya ba dang / bsam pa zhi bar 'gyur ro //	de'i gdong du gtor na gnod pa bya ba dang / bsam pa zhi bar 'gyur ro //	73a	the thought of harming will be pacified.
['BO_T02_D3029:73a-5']	rtsva d'ur ba la dur khrod kyi thal ba la bzlas nas gtor na 'phrog ma'i sems zhi bar 'gyur ro //	rtsva d'ur ba la dur khrod kyi thal ba la bzlas nas gtor na 'phrog ma'i sems zhi bar 'gyur ro //	73a	If one recites over durva grass and scatters it in a charnel ground, the mind of a rākṣasa will be pacified.
['BO_T02_D3029:73a-6']	mdza' bshes dang mdza' bo mi mthun pa la ni go la'am shing gang yang rung ba la bzlas nas byin na mdza' zhing gcugs par 'gyur ro //	mdza' bshes dang mdza' bo mi mthun pa la ni go la'am shing gang yang rung ba la bzlas nas byin na mdza' zhing gcugs par 'gyur ro //	73a	If one recites over a gośīrṣa sandalwood or any tree and gives it to friends and loved ones who are not in accord, they will become friendly and intimate.
['BO_T02_D3029:73a-7']	rgyal po'am yon tan can dang mi mthun pa la ni bya nag mo'i sgo nga dang / mu zi la bzlas la me byas la rlung phyogs su phyar ba tsam gyis mthun sems dang ldan par 'gyur ro //	rgyal po'am yon tan can dang mi mthun pa la ni bya nag mo'i sgo nga dang / mu zi la bzlas la me byas la rlung phyogs su phyar ba tsam gyis mthun sems dang ldan par 'gyur ro //	73a	If one recites over the egg of a black bird and lampblack and makes a fire, and fans it with the wind, they will become friendly.
['BO_T02_D3029:73a-8']	mi mthun pa zhi bar byed pa'i rtsi sbyor dbyig gi nor bu zhes bya ba /	mi mthun pa zhi bar byed pa'i rtsi sbyor dbyig gi nor bu zhes bya ba /	73a	The elixir compound called the jewel of wealth, which pacifies disharmony.
['BO_T02_D3029:73a-9']	slob dpon ye shes rdo rjes mdzad pa rdzogs so//	slob dpon ye shes rdo rjes mdzad pa rdzogs so//	73a	Composed by Ācārya Jñānavajra.
