segmentnr	original	analyzed	folio	translated
['BO_T02_D2070:157a-0']	@157a # // rgya gar skad du /	@157a # // rgya gar skad du /	157a	In Sanskrit:
['BO_T02_D2070:157a-1']	pi sh'a tsa pi lu pa ya s'a dha nam /	pi sh'a tsa pi lu pa ya s'a dha nam /	157a	Piśāca-pilupa-sādhana
['BO_T02_D2070:157a-2']	bod skad du /	bod skad du /	157a	In Tibetan:
['BO_T02_D2070:157a-3']	sha za pi lu'i sgrub thabs /	sha za pi lu'i sgrub thabs /	157a	The Means of Achieving the Piśāca Pilupa
['BO_T02_D2070:157a-4']	na mo bha ga wa te pi lu pa ya pi sh'a tse sa kha byung+ga te sa me ka ma na pra yatstsham tu /	na mo bha ga wa te pi lu pa ya pi sh'a tse sa kha byung+ga te sa me ka ma na pra yatstsham tu /	157a	Homage to the Blessed One, Pilupa, the Piśāca, who grants the desired objects.🔽Tadyathā:
['BO_T02_D2070:157a-5']	tadya th'a / h'um lu h'um lu pi sh'a tsa pa ra ba ra /	tadya th'a / h'um lu h'um lu pi sh'a tsa pa ra ba ra /	157a	Hum lu hum lu piśāca paravara
['BO_T02_D2070:157a-6']	ba ra da ba ra da /	ba ra da ba ra da /	157a	vara dada vara
['BO_T02_D2070:157a-7']	tsu lu tsu lu /	tsu lu tsu lu /	157a	cu lu cu lu
['BO_T02_D2070:157a-8']	tsu tu tsu tu na ma:sv'a h'a /	tsu tu tsu tu na ma:sv'a h'a /	157a	cu tu cu tu namaḥ svāhā.
['BO_T02_D2070:157a-9']	zhes so // de nas tshes bcu bzhi la nyin mtshan du smyung gnas byas la /	zhes so // de nas tshes bcu bzhi la nyin mtshan du smyung gnas byas la /	157a	Then, on the fourteenth day, fasting day and night,
['BO_T02_D2070:157a-10']	tshon rtsi ma 'dres pa snod sar pa'i nang du bzhag la pir gyis bri bar bya ba ni /	tshon rtsi ma 'dres pa snod sar pa'i nang du bzhag la pir gyis bri bar bya ba ni /	157a	one should draw with a brush in a new container unmixed paints.
['BO_T02_D2070:157a-11']	byang chub kyi shing gi 'og tu skra gyen du langs pa //	byang chub kyi shing gi 'og tu skra gyen du langs pa //	157a	Under a bodhi tree, with hair standing on end,
['BO_T02_D2070:157a-12']	cer bu mdog ljang gu mi sdug pa mig dmar po /	cer bu mdog ljang gu mi sdug pa mig dmar po /	157a	naked, green-colored, with an ugly red eye,
['BO_T02_D2070:157a-13']	lag pa g-yas pa mchog spyin gyi phyag rgya byas pa /	lag pa g-yas pa mchog spyin gyi phyag rgya byas pa /	157a	the right hand in the mudrā of supreme giving,
['BO_T02_D2070:157a-14']	g-yon pas byang chub kyi shing la 'jus pa /	g-yon pas byang chub kyi shing la 'jus pa /	157a	the left hand grasping the bodhi tree.
['BO_T02_D2070:157a-15']	de'i mig gnyis rang gi khrag gis phye la /	de'i mig gnyis rang gi khrag gis phye la /	157a	Open his eyes with your own blood.
['BO_T02_D2070:157a-16']	de'i mdun du rtsva ku sha'i mdun du brjod pa'am /	de'i mdun du rtsva ku sha'i mdun du brjod pa'am /	157a	In front of him, on the kuśa grass, recite the mantra.
['BO_T02_D2070:157a-17']	yang na gzhan yang rung ste gcer bur byas la /	yang na gzhan yang rung ste gcer bur byas la /	157a	Or else, naked,
['BO_T02_D2070:157a-18']	'bum phrag gcig bsnyen pa bskyal te /	'bum phrag gcig bsnyen pa bskyal te /	157a	perform the rite of propitiation one hundred thousand times.🔽Then, for each of the eight thousand mustard seeds, recite the mantra once for each seed and strike him in the heart.
