segmentnr	original	analyzed	folio	translated
['BO_T02_D3226:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D3226:1b-1']	ma r'i tsyee s'a dha nam /	ma r'i tsyee s'a dha nam /	1b	Marīcī sādhana
['BO_T02_D3226:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D3226:1b-3']	'od zer can gyi sgrub thabs /	'od zer can gyi sgrub thabs /	1b	The practice of Marīcī
['BO_T02_D3226:1b-4']	sngar bshad pa'i cho gas yi ge pam las byung ba'i sna tshogs padma'i steng du zla ba la yi ge mam las skyes pa'i 'od zer can dkar mo ste /	sngar bshad pa'i cho gas yi ge pam las byung ba'i sna tshogs padma'i steng du zla ba la yi ge mam las skyes pa'i 'od zer can dkar mo ste /	1b	Through the rite explained previously, one should imagine oneself in an instant as Marīcī, white, born from the letter maṃ on a moon on a multicolored lotus born from the letter paṃ.
['BO_T02_D3226:1b-5']	zhal lnga / phyag bcu /	zhal lnga / phyag bcu /	1b	She has five faces, ten arms,
['BO_T02_D3226:1b-6']	zhabs bzhi par skad cig gis bdag nyid bsam par bya ba'o //	zhabs bzhi par skad cig gis bdag nyid bsam par bya ba'o //	1b	and four legs.
['BO_T02_D3226:1b-7', 'BO_T02_D3226:1b-8']	de las rtsa ba'i zhal ni dkar mo //🔽g-yas pa ni mthing nag go //	de las rtsa ba'i zhal ni dkar mo // g-yas pa ni mthing nag go //	1b	Her principal face is white.🔽The right face is dark blue.
['BO_T02_D3226:1b-9']	g-yon pa ni phag gi zhal dmar mo //	g-yon pa ni phag gi zhal dmar mo //	1b	The left face is a red pig face.
['BO_T02_D3226:1b-10']	zhal phyi ma ni ljang gu'o //	zhal phyi ma ni ljang gu'o //	1b	The rear face is green.
['BO_T02_D3226:1b-11']	dbu'i steng gi zhal ni ser mo ste /	dbu'i steng gi zhal ni ser mo ste /	1b	The face above the head is yellow.
['BO_T02_D3226:1b-12']	rin po che sna tshogs kyis mdzes pa /	rin po che sna tshogs kyis mdzes pa /	1b	It is beautified by various jewels.
['BO_T02_D3226:1b-13']	zur phud gsum gyis brgyan cing ral pa'i cod pan dang ldan pa'o //	zur phud gsum gyis brgyan cing ral pa'i cod pan dang ldan pa'o //	1b	It is adorned with three locks of hair and has a topknot of hair.
['BO_T02_D3226:1b-14']	g-yas pa'i phyag lnga po rnams na ni nyi ma'i dkyil 'khor dang / rdo rje sngon po dang / mda' dang lcags kyu dang / khab bsnams pa'o //	g-yas pa'i phyag lnga po rnams na ni nyi ma'i dkyil 'khor dang / rdo rje sngon po dang / mda' dang lcags kyu dang / khab bsnams pa'o //	1b	In the five right hands he holds sun mandalas, a blue vajra, an arrow, a goad, and a knife.
['BO_T02_D3226:1b-15']	g-yon pa'i phyogs lnga po rnams na ni zla ba'i dkyil 'khor dang gzhu dang shing mya ngan med lo 'dab dang bcas pa dang / sdigs mdzub dang bcas pa'i zhags pa dang skud pa bsnams pa'o //	g-yon pa'i phyogs lnga po rnams na ni zla ba'i dkyil 'khor dang gzhu dang shing mya ngan med lo 'dab dang bcas pa dang / sdigs mdzub dang bcas pa'i zhags pa dang skud pa bsnams pa'o //	1b	In the five left hands he holds moon mandalas, a bow, a flowering aśoka tree, a lasso with a threatening gesture, and a thread.
['BO_T02_D3226:2a-0']	rnam pa sna tshogs pa'i rgyan dang ldan pa'i gzhon nu ma lang tsho bdo bar gyur pa stod shag dkar po bsnams @2a * //	rnam pa sna tshogs pa'i rgyan dang ldan pa'i gzhon nu ma lang tsho bdo bar gyur pa stod shag dkar po bsnams @2a * //	2a	He is a youthful maiden endowed with various ornaments, wearing a white blouse,🔽and a red skirt. She stands in a chariot drawn by seven boars.
['BO_T02_D3226:2a-1']	shing / phag bdun gyi shing rta la gnas nas mchod rten gyi nang na bzhugs pa /	shing / phag bdun gyi shing rta la gnas nas mchod rten gyi nang na bzhugs pa /	2a	She is seated inside a stūpa,
['BO_T02_D3226:2a-2']	khyab 'jug dang / dbang po dang / bde byed dang / tshangs pa rnams zhabs bzhis mnan pa'o //	khyab 'jug dang / dbang po dang / bde byed dang / tshangs pa rnams zhabs bzhis mnan pa'o //	2a	trampling on Viṣṇu, Indra, Śiva, and Brahmā with her four feet.
['BO_T02_D3226:2a-3']	chu srin ma la bcibs nas shing rta de'i nang mdun na gnas ba'i bcom ldan 'das ma gzhan ni nag mo phag gi zhal rdo rje dang / sdig mdzub phyag g-yas pa dang g-yon pa gnyis kyis bsnams par mdzad pa'o //	chu srin ma la bcibs nas shing rta de'i nang mdun na gnas ba'i bcom ldan 'das ma gzhan ni nag mo phag gi zhal rdo rje dang / sdig mdzub phyag g-yas pa dang g-yon pa gnyis kyis bsnams par mdzad pa'o //	2a	The other Bhagavatī, black, with the face of a pig, holds a vajra and a threatening forefinger with her right and left hands.
['BO_T02_D3226:2a-4']	g-yas kyi phyogs pa bcom ldan 'das ma gzhan ni phag gi zhal la phyag bzhi ma ste /	g-yas kyi phyogs pa bcom ldan 'das ma gzhan ni phag gi zhal la phyag bzhi ma ste /	2a	The one on the right is another Bhagavatī, with the face of a pig, and she has four arms.
['BO_T02_D3226:2a-5']	lcags kyu dang khab ni g-yas pa gnyis kyis bsnams pa'o //	lcags kyu dang khab ni g-yas pa gnyis kyis bsnams pa'o //	2a	She holds a goad and a needle with her two right hands.
