segmentnr	original	analyzed	folio	translated
['BO_T02_D2089:164b-0']	@164b # // rgya gar skad du /	@164b # // rgya gar skad du /	164b	In Sanskrit:
['BO_T02_D2089:164b-1']	shr'i ya ma a'a yu k'a la mandala bidhi:/	shr'i ya ma a'a yu k'a la mandala bidhi:/	164b	Śrī-Yama-Āyus-Kāla-Maṇḍala-Vidhi
['BO_T02_D2089:164b-2']	bod skad du /	bod skad du /	164b	In Tibetan:🔽The Ritual of the Mandala of Glorious Black Lord of Death, Master of Life
['BO_T02_D2089:164b-3']	dpal gshin rje tshe bdag nag po'i dkyil 'khor gyi cho ga / bcom ldan 'das gsung gi dbang phyug la phyag 'tshal lo //	dpal gshin rje tshe bdag nag po'i dkyil 'khor gyi cho ga / bcom ldan 'das gsung gi dbang phyug la phyag 'tshal lo //	164b	Homage to the Bhagavān, Lord of Speech.
['BO_T02_D2089:164b-4']	gang gi drin gyis mun pa gtan bcom zhing //	gang gi drin gyis mun pa gtan bcom zhing //	164b	By whose kindness darkness is forever destroyed,
['BO_T02_D2089:164b-5']	gsang ba'i 'od kyis bde ba skyed byed pa //	gsang ba'i 'od kyis bde ba skyed byed pa //	164b	And the light of the secret place produces bliss,
['BO_T02_D2089:164b-6']	thugs rje'i bdag nyid 'jam rgyal rdo rje la //	thugs rje'i bdag nyid 'jam rgyal rdo rje la //	164b	To the lord of compassion, Mañjunātha Vajra,
['BO_T02_D2089:164b-7', 'BO_T02_D2089:164b-8']	lus ngag yid gsum dang bas phyag 'tshal nas //🔽gsang sngags lam gyi sgron ma 'di nyid la //	lus ngag yid gsum dang bas phyag 'tshal nas // gsang sngags lam gyi sgron ma 'di nyid la //	164b	With body, speech, and mind full of devotion, I pay homage.🔽For the sake of benefiting those
['BO_T02_D2089:164b-9']	mos dang dad pa gang zhig yod pa yi //	mos dang dad pa gang zhig yod pa yi //	164b	Who have faith and devotion to this lamp of the path of secret mantra,
['BO_T02_D2089:164b-10']	rnal 'byor brtson pa rnams la phan bya'i phyir //	rnal 'byor brtson pa rnams la phan bya'i phyir //	164b	And those who strive in yoga,
['BO_T02_D2089:164b-11']	dkyil 'khor cho ga 'di nyid bshad par bya //	dkyil 'khor cho ga 'di nyid bshad par bya //	164b	I will explain this ritual of the mandala.
['BO_T02_D2089:164b-12']	bla ma mkhas shing rtogs ldan dam tshig ldan pa dang // brtse dang bsam gtan bsgoms pas byin rlabs zhugs pa dang // dman spangs dad pas 'gro ba yang dag 'dren pa ste //	bla ma mkhas shing rtogs ldan dam tshig ldan pa dang // brtse dang bsam gtan bsgoms pas byin rlabs zhugs pa dang // dman spangs dad pas 'gro ba yang dag 'dren pa ste //	164b	And is a guide who has abandoned the inferior and is faithful.
['BO_T02_D2089:164b-13']	'di ni bla ma'i 'os te 'gro ba'i don byed pa'o //	'di ni bla ma'i 'os te 'gro ba'i don byed pa'o //	164b	This is the guru who is suitable to benefit beings.
['BO_T02_D2089:164b-14']	bla ma la gus rtog med snying rje can //	bla ma la gus rtog med snying rje can //	164b	He is faithful to the guru, has no concepts, and is compassionate.
['BO_T02_D2089:164b-15']	rtag tu chos 'dod dad pa brtan 'gyur zhing //	rtag tu chos 'dod dad pa brtan 'gyur zhing //	164b	He always desires the dharma, is faithful, and is stable.
['BO_T02_D2089:164b-16']	bzod ldan btang la spro ba'i gang zag ni //	bzod ldan btang la spro ba'i gang zag ni //	164b	He is patient, generous, and enthusiastic.
['BO_T02_D2089:164b-17']	'di ni rjes su gzung 'os slob ma'i 'os //	'di ni rjes su gzung 'os slob ma'i 'os //	164b	This is the disciple who is suitable to be accepted.
['BO_T02_D2089:164b-18']	chu gling dur khrod la sogs dben gnas su //	chu gling dur khrod la sogs dben gnas su //	164b	In a solitary place such as an island in the water, a charnel ground, and so on,
['BO_T02_D2089:164b-19']	rdzas dang yo byad 'tshogs bar bsnyen pa brtsam //	rdzas dang yo byad 'tshogs bar bsnyen pa brtsam //	164b	one should begin the service with the collection of substances and articles.
['BO_T02_D2089:164b-20']	mandala byi dor me tog bkram byas la //	mandala byi dor me tog bkram byas la //	164b	Having arranged a mandala, swept it, and scattered flowers,
['BO_T02_D2089:164b-21']	mchod pa lnga dang gtor ma cha gsum bsham //	mchod pa lnga dang gtor ma cha gsum bsham //	164b	one should arrange the five offerings and the three tormas.
['BO_T02_D2089:164b-22']	bla re la sogs rgyan rnams dgram par bya //	bla re la sogs rgyan rnams dgram par bya //	164b	One should arrange the ornaments, such as canopies, and so on.
['BO_T02_D2089:164b-23']	bde ba'i stan la 'dug pas rnal 'byor bya //	bde ba'i stan la 'dug pas rnal 'byor bya //	164b	Having sat on a comfortable seat, one should perform yoga.
['BO_T02_D2089:164b-24']	byang chub sems bskyed tshad med bzhi po bsgom //	byang chub sems bskyed tshad med bzhi po bsgom //	164b	One should generate bodhicitta and meditate on the four immeasurables.
['BO_T02_D2089:164b-25']	yan lag bdun po yongs su rdzogs par bya //	yan lag bdun po yongs su rdzogs par bya //	164b	One should complete the seven limbs.
['BO_T02_D2089:164b-26']	'gro don gsol gdab smon lam rdzogs par bya //	'gro don gsol gdab smon lam rdzogs par bya //	164b	One should complete the supplication and aspiration for the benefit of beings.
['BO_T02_D2089:164b-27']	de rjes stong pa'i rnal 'byor rjes su dran par bya //	de rjes stong pa'i rnal 'byor rjes su dran par bya //	164b	After that, one should recall the yoga of emptiness.
['BO_T02_D2089:164b-28']	aom sh'u nya t'a dzny'a na badzra svabh'a wa a'atma ko&amp; ham //	aom sh'u nya t'a dzny'a na badzra svabh'a wa a'atma ko&amp; ham //	164b	oṃ śūnyatā-jñāna-vajra-svabhāvātmako ’haṃ
['BO_T02_D2089:164b-29']	stong pa'i ngang las 'byung ba rim brtsegs bsgom //	stong pa'i ngang las 'byung ba rim brtsegs bsgom //	164b	From within emptiness, one should meditate on the stacked-up elements.
['BO_T02_D2089:164b-30']	yam ram bam lam /	yam ram bam lam /	164b	yaṃ raṃ vaṃ laṃ
['BO_T02_D2089:164b-31']	rlung me chu dang gser gyis gzhi'i steng //	rlung me chu dang gser gyis gzhi'i steng //	164b	On the ground of wind, fire, water, and gold,
['BO_T02_D2089:164b-32']	bhr'um las gzhal yas khang chen rnam par bsam //	bhr'um las gzhal yas khang chen rnam par bsam //	164b	one should imagine the great celestial mansion from bhrūṃ.
['BO_T02_D2089:164b-33']	gru bzhi rta babs bzhi dang ldan //	gru bzhi rta babs bzhi dang ldan //	164b	It has four sides and four entrances,
['BO_T02_D2089:164b-34', 'BO_T02_D2089:164b-35']	khyams stod khyams smad steng 'og bar dang bcas //🔽ka ba brgyad dang thod chen zlum skor mdud //	khyams stod khyams smad steng 'og bar dang bcas // ka ba brgyad dang thod chen zlum skor mdud //	164b	with an upper and lower courtyard, above and below, and in between.🔽It has eight pillars, a circular band of skulls, and a topknot.
['BO_T02_D2089:164b-36']	dra ba dra phyed rnga yab chun 'phyang brgyan //	dra ba dra phyed rnga yab chun 'phyang brgyan //	164b	It is adorned with nets, half-nets, yak-tail whisks, and hanging tassels.
['BO_T02_D2089:164b-37']	'dod yon lha mo rnams dang bcas pa'i dbus //	'dod yon lha mo rnams dang bcas pa'i dbus //	164b	In the center, together with goddesses of sensory objects,
['BO_T02_D2089:164b-38']	dur khrod brgyad ldan thod pa'i gzhal yas khang //	dur khrod brgyad ldan thod pa'i gzhal yas khang //	164b	is the celestial mansion of skulls with the eight charnel grounds.
['BO_T02_D2089:164b-39']	dbus su 'khor lo rtsibs brgyad lte ba la //	dbus su 'khor lo rtsibs brgyad lte ba la //	164b	In the center, in the middle of an eight-spoked wheel,
['BO_T02_D2089:165a-0']	padma nyi ma'i steng du ru tra yab @165a * //	padma nyi ma'i steng du ru tra yab @165a * //	165a	On a lotus and sun seat, Rudra and his consort
['BO_T02_D2089:165a-1']	yum gdan // ya dang ma las rab brjod yab yum gnyis //	yum gdan // ya dang ma las rab brjod yab yum gnyis //	165a	are marked with ya and ma.
