segmentnr	original	analyzed	folio	translated
['BO_T17_O2MS163914CZ189771:0']	@@#/_/tshan+di ka'i chig sgrub ces bya ba/	@@#/_/tshan+di ka'i chig sgrub ces bya ba/	0	The Accomplishment of the Single Syllable “Ka”
['BO_T17_O2MS163914CZ189771:1', 'BO_T17_O2MS163914CZ189771:2']	@/_yum tshan+di ka'i sgrub thabs kyi rgya gzhung dang de'i lag len gyi yi ge zab mo'o/_/🔽@##/_/he ru ka dpal yab yum dang /_/sku gsung thugs kyi	@/_yum tshan+di ka'i sgrub thabs kyi rgya gzhung dang de'i lag len gyi yi ge zab mo'o/_/ @##/_/he ru ka dpal yab yum dang /_/sku gsung thugs kyi	1	The Indian text of the means of accomplishment of the mother Caṇḍikā and the profound instruction on its practice🔽Having paid homage to the glorious Heruka, father and mother,🔽and the retinue of the wheels of body, speech, and mind,
['BO_T17_O2MS163914CZ189771:3']	'khor lo'i tshhogs/_/nag po che la phyag 'tshhal nas/_/las kyi lha mo'i sgrub	'khor lo'i tshhogs/_/nag po che la phyag 'tshhal nas/_/las kyi lha mo'i sgrub	3	I will explain the means of accomplishment of the karma goddess.🔽The hearth should be measured properly and colored.
['BO_T17_O2MS163914CZ189771:4']	thabs bshad/_/thab khung tshhad ldan mdog bsgyur bya/_/'thun pa'i dam rdzas	thabs bshad/_/thab khung tshhad ldan mdog bsgyur bya/_/'thun pa'i dam rdzas	4	The suitable samaya substances should be gathered.
['BO_T17_O2MS163914CZ189771:5']	tshhogs par bsag_/rgyu tshhogs ling ga 'dzub gang te/_/rims bzhin ma nor	tshhogs par bsag_/rgyu tshhogs ling ga 'dzub gang te/_/rims bzhin ma nor	5	The causal collection, the linga one finger in size,🔽should be placed on top without error.
['BO_T17_O2MS163914CZ189771:6']	steng du bzhag_/zur gsum tshhil chen me gsum  gsum/_/logs	steng du bzhag_/zur gsum tshhil chen me gsum  gsum/_/logs	6	In the three corners, the three fires of the great flesh,🔽and in the three spaces, the bali offerings should be arranged.
['BO_T17_O2MS163914CZ189771:7']	gsum gtor ma mchod pa bsham/_/rang nyid bde mchog 'khor lo 'am/_/	gsum gtor ma mchod pa bsham/_/rang nyid bde mchog 'khor lo 'am/_/	7	One should meditate on oneself as Cakrasaṃvara🔽or also as the awareness protector.
['BO_T17_O2MS163914CZ189771:8']	yang na ye shes mgon por sgom/_/logs gsum du ni lha mo ste/_/sku mdog la	yang na ye shes mgon por sgom/_/logs gsum du ni lha mo ste/_/sku mdog la	8	In the three spaces are the goddesses,🔽their color and so forth known from the oral instructions.
['BO_T17_O2MS163914CZ189771:9']	sogs zhal las shes/_/de nas bzlas pa tshhul bzhin bya/_/om ma ha ka li de wi	sogs zhal las shes/_/de nas bzlas pa tshhul bzhin bya/_/om ma ha ka li de wi	9	Then, the recitation should be performed as usual:🔽oṃ mahākāli devī
['BO_T17_O2MS163914CZ189771:10']	gr-ih+na ba l-i a mu kam kha kha kha hi kha hi/_da ha da ha/_pa tsha pa tsha/_ma ra ya ma	gr-ih+na ba l-i a mu kam kha kha kha hi kha hi/_da ha da ha/_pa tsha pa tsha/_ma ra ya ma	10	da ha da ha🔽pataca pataca🔽mara ya mara ya🔽sphotaya sphotaya
