segmentnr	original	analyzed	folio	translated
['BO_T02_D3412:77a-0']	@77a # // rgya gar skad du /	@77a # // rgya gar skad du /	77a	In Sanskrit:
['BO_T02_D3412:77a-1']	a'arya kharsa p'a ni s'a dha nam /	a'arya kharsa p'a ni s'a dha nam /	77a	Āryakharasarṇisādhana
['BO_T02_D3412:77a-2']	bod skad du /	bod skad du /	77a	In Tibetan:
['BO_T02_D3412:77a-3']	'phags pa mkha' spyod kyi sgrub thabs /	'phags pa mkha' spyod kyi sgrub thabs /	77a	The Means of Achieving the Noble Sky-farer
['BO_T02_D3412:77a-4']	'phags pa mkha' spyod la phyag 'tshal lo //	'phags pa mkha' spyod la phyag 'tshal lo //	77a	Homage to the Noble Sky-farer.
['BO_T02_D3412:77a-5']	sdug bsngal can gyi mgon gyur pa'i //	sdug bsngal can gyi mgon gyur pa'i //	77a	The protector of those who are suffering,
['BO_T02_D3412:77a-6']	mgon po mkha' spyod la phyag 'tshal //	mgon po mkha' spyod la phyag 'tshal //	77a	Homage to the protector Sky-farer.
['BO_T02_D3412:77a-7']	de yi sgrub thabs bsdus pa las //	de yi sgrub thabs bsdus pa las //	77a	From the concise means of achieving him,
['BO_T02_D3412:77a-8']	cung zad rgyas par bri bar bya //	cung zad rgyas par bri bar bya //	77a	I will write a little extensively.
['BO_T02_D3412:77a-9']	dang po re zhig sngags pas rkang pa dang / lag pa la sogs pa chus bkrus shing mchog tu gtsang bar byas nas ri phug skye bos dben par gnas te /	dang po re zhig sngags pas rkang pa dang / lag pa la sogs pa chus bkrus shing mchog tu gtsang bar byas nas ri phug skye bos dben par gnas te /	77a	First, the mantrin, having washed his feet, hands, and so forth, and made himself supremely pure, should dwell in a mountain cave isolated from people,
['BO_T02_D3412:77a-10']	kha bsang bar bya'o //	kha bsang bar bya'o //	77a	and purify his mouth.
['BO_T02_D3412:77a-11']	kha cig nas yid dang mthun pa'i gnas su 'jam zhing yangs pa'i gdan la nye bar 'dug nas /	kha cig nas yid dang mthun pa'i gnas su 'jam zhing yangs pa'i gdan la nye bar 'dug nas /	77a	In a place agreeable to his mind, sitting on a soft, spacious seat,
['BO_T02_D3412:77a-12']	rang gi snying gar dbyangs yig dang po yongs su gyur pa las zla ba'i dkyil 'khor yid kyis bsam par bya ste /	rang gi snying gar dbyangs yig dang po yongs su gyur pa las zla ba'i dkyil 'khor yid kyis bsam par bya ste /	77a	he should imagine in his heart the first vowel [a] transformed into a moon disk.
['BO_T02_D3412:77a-13']	de'i dbus su ston ka'i zla ba brgya'i 'od zer gyi phreng ba rab tu 'bar ba'i hr'i:yig gi sa bon blta bar bya'o //	de'i dbus su ston ka'i zla ba brgya'i 'od zer gyi phreng ba rab tu 'bar ba'i hr'i:yig gi sa bon blta bar bya'o //	77a	In the middle of that, one should see the seed syllable HRĪḤ, blazing with the garland of the light rays of a hundred autumn moons.
['BO_T02_D3412:77a-14']	de nas yang hr'i:yig gi sa bon las 'phros te /	de nas yang hr'i:yig gi sa bon las 'phros te /	77a	Then again, light radiates from the seed syllable HRĪḤ.
