segmentnr	original	analyzed	translated
['BO_T02_D2287:150a-0']	@150a # // rgya gar skad du /	@150a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2287:150a-1']	ma h'a mu dr'a badzra g'i ti n'a ma /	ma h'a mu dr'a badzra g'i ti n'a ma /	Mahāmudrāvajragīti-nāma
['BO_T02_D2287:150a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2287:150a-3']	phyag rgya chen po rdo rje'i glu zhes bya ba /	phyag rgya chen po rdo rje'i glu zhes bya ba /	The Song of the Vajra of Mahāmudrā
['BO_T02_D2287:150a-4']	dpal sha ba ri dbang phyug la phyag 'tshal lo //	dpal sha ba ri dbang phyug la phyag 'tshal lo //	Homage to the glorious lord Śavaripa.
['BO_T02_D2287:150a-5']	na mo dharma k'a ya /	na mo dharma k'a ya /	Homage to the dharmakāya.
['BO_T02_D2287:150a-6']	ma h'a su kha ye /	ma h'a su kha ye /	Homage to Mahāsukha.
['BO_T02_D2287:150a-7']	kye ho gnyis med rdo rje 'di ltar nyon //	kye ho gnyis med rdo rje 'di ltar nyon //	Kye ho! Listen, O nondual vajra, in this way:
['BO_T02_D2287:150a-8']	gang zhig mig med pa yis lam mkhan bsten //	gang zhig mig med pa yis lam mkhan bsten //	Those who rely on a guide even though they have no eyes
['BO_T02_D2287:150a-9']	bu chung dpa' bo ma la rag lus te //	bu chung dpa' bo ma la rag lus te //	Are young heroes dependent on their mothers.
['BO_T02_D2287:150a-10']	me long bstan pas bzhin gyi dkyil 'khor gsal //	me long bstan pas bzhin gyi dkyil 'khor gsal //	The face’s maṇḍala is illuminated by showing a mirror.
['BO_T02_D2287:150a-11']	ngang pa'i mchu yis chu dang 'o ma 'byed //	ngang pa'i mchu yis chu dang 'o ma 'byed //	Geese separate water and milk with their beaks.
['BO_T02_D2287:150a-12']	bskal pa'i mun pa sel byed sgron me ste //	bskal pa'i mun pa sel byed sgron me ste //	The lamp dispels the darkness of the eon.🔽The supreme key that opens the treasure house
['BO_T02_D2287:150a-13']	gter gyi bang mdzod 'byed pa'i lde mig mchog / mi zad gter chen 'byin pa'i rgyal po bsten //	gter gyi bang mdzod 'byed pa'i lde mig mchog / mi zad gter chen 'byin pa'i rgyal po bsten //	Is the king who reveals the inexhaustible great treasure.
['BO_T02_D2287:150a-14']	dbul po bsten pas bdag nyid dbul por 'gyur //	dbul po bsten pas bdag nyid dbul por 'gyur //	By relying on the poor, you yourself will become poor.
['BO_T02_D2287:150a-15']	nam mkha' rgya mtsho nyi zla gsum ldan bsten //	nam mkha' rgya mtsho nyi zla gsum ldan bsten //	Rely on the sky, the ocean, and the three luminaries.
['BO_T02_D2287:150a-16']	ne tso'i kha thon snyan pas ci zhig phan //	ne tso'i kha thon snyan pas ci zhig phan //	What benefit is there in the parrot’s pleasant recitations?
['BO_T02_D2287:150a-17']	'dab chags bu ni mkha' la 'phur na bde //	'dab chags bu ni mkha' la 'phur na bde //	A bird is happy when it flies in the sky.
['BO_T02_D2287:150a-18']	dud 'gro g-yang la bskyur na gson mi rung //	dud 'gro g-yang la bskyur na gson mi rung //	An animal cannot live if thrown into a ravine.
['BO_T02_D2287:150a-19']	nyi zla gza' bral sprin rlung btab na gsal //	nyi zla gza' bral sprin rlung btab na gsal //	The sun and moon, free from eclipses, shine when the clouds and wind have passed.
