segmentnr	original	analyzed	folio	translated
['BO_T05_D4008:198b-0']	@198b # // rgya gar skad du /	@198b # // rgya gar skad du /	198b	In Sanskrit:
['BO_T05_D4008:198b-1']	skandha tri s'a dha na n'a ma /	skandha tri s'a dha na n'a ma /	198b	Skandhatrayasādhana-nāma
['BO_T05_D4008:198b-2']	bod skad du /	bod skad du /	198b	In Tibetan:
['BO_T05_D4008:198b-3']	phung po gsum pa'i sgrub thabs zhes bya ba /	phung po gsum pa'i sgrub thabs zhes bya ba /	198b	The Means of Attaining the Three Heaps
['BO_T05_D4008:198b-4']	'phags pa 'jam dpal la phyag 'tshal lo //	'phags pa 'jam dpal la phyag 'tshal lo //	198b	Homage to noble Mañjuśrī.🔽Having bowed to the Sage, the sun and moon,
['BO_T05_D4008:198b-5', 'BO_T05_D4008:198b-6', 'BO_T05_D4008:198b-7']	'gro ba'i mi shes gdung sel ba ;🔽/ thub pa nyi zla la btud nas //🔽sdig pa thams cad rab 'khru ba'i //	'gro ba'i mi shes gdung sel ba ; / thub pa nyi zla la btud nas // sdig pa thams cad rab 'khru ba'i //	198b	Which dispel the torment of ignorance of beings,🔽I will teach the perfect ritual
['BO_T05_D4008:198b-8']	cho ga yang dag bstan par bya //	cho ga yang dag bstan par bya //	198b	For purifying all misdeeds.🔽By considering the time, place, motivation,
['BO_T05_D4008:198b-9']	dus yul kun slong byed pa dang // ngo bo rnam smin bsam byas pas //	dus yul kun slong byed pa dang // ngo bo rnam smin bsam byas pas //	198b	Action, essence, and ripening,
['BO_T05_D4008:198b-10']	dug 'thungs lta bur yid byung des //	dug 'thungs lta bur yid byung des //	198b	With a sense of urgency like drinking poison,
['BO_T05_D4008:198b-11']	'bad na nges par dag 'gyur ro //	'bad na nges par dag 'gyur ro //	198b	If one strives, one will certainly be purified.
['BO_T05_D4008:198b-12']	zla stod skar ma bzang ba'i tshe //	zla stod skar ma bzang ba'i tshe //	198b	On an auspicious day in the bright fortnight,
['BO_T05_D4008:199a-0']	gnas khang phyag dar @199a * //	gnas khang phyag dar @199a * //	199a	Sweep the dwelling and
['BO_T05_D4008:199a-1']	brgyan par bya //	brgyan par bya //	199a	adorn it.
['BO_T05_D4008:199a-2']	phyogs bzhir tho bzhi btsugs pa la //	phyogs bzhir tho bzhi btsugs pa la //	199a	In the four directions, set up four pillars
['BO_T05_D4008:199a-3']	sngags chu yongs su blugs par bya //	sngags chu yongs su blugs par bya //	199a	And pour consecrated water.
['BO_T05_D4008:199a-4']	de yi sngags ni 'di yin te //	de yi sngags ni 'di yin te //	199a	This is the mantra:
['BO_T05_D4008:199a-5']	na mo ratna tra y'a ya /	na mo ratna tra y'a ya /	199a	Namo ratnatrayāya.
['BO_T05_D4008:199a-6']	na ma a'ary'a ba lo ki te shva r'a ya /	na ma a'ary'a ba lo ki te shva r'a ya /	199a	Nama ārya avalokiteśvarāya.
['BO_T05_D4008:199a-7']	bo dhi satv'a ya /	bo dhi satv'a ya /	199a	Bodhisatvāya.
['BO_T05_D4008:199a-8']	mah'a satv'a ya /	mah'a satv'a ya /	199a	Mahāsatvāya.
['BO_T05_D4008:199a-9']	ma h'a k'a ru ni k'a ya /	ma h'a k'a ru ni k'a ya /	199a	Mahākaruṇikāya.
['BO_T05_D4008:199a-10', 'BO_T05_D4008:199a-11']	tadya th'a / ti li bandha mi /🔽mi li bandha mi /	tadya th'a / ti li bandha mi / mi li bandha mi /	199a	Tadyathā: tilibandhami,🔽milibandhami,🔽cili mili bandhami,
['BO_T05_D4008:199a-12', 'BO_T05_D4008:199a-13']	tsi li mi li bandha mi /🔽sa me bandha mi /	tsi li mi li bandha mi / sa me bandha mi /	199a	same bandhami.
['BO_T05_D4008:199a-14']	zhes lan nyi shu rtsa gcig bzlas par bya'o //	zhes lan nyi shu rtsa gcig bzlas par bya'o //	199a	Recite this twenty-one times.
['BO_T05_D4008:199a-15']	de nas khrus byas stan la 'dug / byams pa la sogs bsgom bya ste //	de nas khrus byas stan la 'dug / byams pa la sogs bsgom bya ste //	199a	Then, having bathed and sat on a seat, cultivate loving-kindness and so forth.
['BO_T05_D4008:199a-16']	dang por yi dags gtor ma btang //	dang por yi dags gtor ma btang //	199a	First, offer the torma to the hungry ghosts.
['BO_T05_D4008:199a-17']	de nas chos skyong srung ma la //	de nas chos skyong srung ma la //	199a	Then, to the Dharma protectors and guardians,
['BO_T05_D4008:199a-18']	gtor ma la btang nas gsol ba gdab //	gtor ma la btang nas gsol ba gdab //	199a	having offered the torma, make supplications.
['BO_T05_D4008:199a-19']	sangs rgyas bstan srung zhal bzhes pa //	sangs rgyas bstan srung zhal bzhes pa //	199a	Those who have vowed to protect the Buddha's teachings,
['BO_T05_D4008:199a-20', 'BO_T05_D4008:199a-21']	rgyal chen bzhi sogs ma lus rnams //🔽bdag la dgongs gsol bdag cag rnams //	rgyal chen bzhi sogs ma lus rnams // bdag la dgongs gsol bdag cag rnams //	199a	the Four Great Kings and all others,🔽think of me!
['BO_T05_D4008:199a-22']	byang chub ltung ba bshags pa yi //	byang chub ltung ba bshags pa yi //	199a	For us who confess the downfalls of the bodhisattvas,
['BO_T05_D4008:199a-23']	lam zhugs nas ni sdig 'chags la //	lam zhugs nas ni sdig 'chags la //	199a	having entered the path, confessing our misdeeds,
['BO_T05_D4008:199a-24']	bar chad rkyen ni mi 'byung zhing //	bar chad rkyen ni mi 'byung zhing //	199a	may obstacles and adverse conditions not arise,
['BO_T05_D4008:199a-25']	bgegs kyi dbang du mi 'gyur bar //	bgegs kyi dbang du mi 'gyur bar //	199a	and may we not fall under the power of hindrances.
['BO_T05_D4008:199a-26']	sdig pa bshags pa'i cho ga 'di //	sdig pa bshags pa'i cho ga 'di //	199a	For this ritual of confessing misdeeds,
['BO_T05_D4008:199a-27']	myur du 'grub par mdzad du gsol //	myur du 'grub par mdzad du gsol //	199a	please grant swift accomplishment.
['BO_T05_D4008:199a-28']	de nas phyag 'tshal sogs bdun bya //	de nas phyag 'tshal sogs bdun bya //	199a	Then, perform the seven-branch service, beginning with prostrations.
['BO_T05_D4008:199a-29', 'BO_T05_D4008:199a-30']	yang ni gsol ba gdab bya ba //🔽phyogs bcu dag na bzhugs pa yi //	yang ni gsol ba gdab bya ba // phyogs bcu dag na bzhugs pa yi //	199a	Again, make supplications.🔽The buddhas and bodhisattvas
['BO_T05_D4008:199a-31']	sangs rgyas byang chub sems dpa' rnams //	sangs rgyas byang chub sems dpa' rnams //	199a	who dwell in the ten directions,
['BO_T05_D4008:199a-32', 'BO_T05_D4008:199a-33']	bdag la dgongs gsol snga ma bzhin //🔽de nas byang shar phyogs gnas pa //	bdag la dgongs gsol snga ma bzhin // de nas byang shar phyogs gnas pa //	199a	think of me, as before.🔽Then, the thirty-five victorious ones
['BO_T05_D4008:199a-34']	rgyal ba sum cu rtsa lnga rnams //	rgyal ba sum cu rtsa lnga rnams //	199a	who dwell in the northeast,🔽all the bodhisattvas, and the special deities
['BO_T05_D4008:199a-35', 'BO_T05_D4008:199a-36']	rgyal sras lhag pa'i lha kun dang // rang bzhin dbyer med bsam byas te //🔽phyag re btsal bas lce thog na //	rgyal sras lhag pa'i lha kun dang // rang bzhin dbyer med bsam byas te // phyag re btsal bas lce thog na //	199a	are imagined to be inseparable from one’s nature.🔽Each one is prostrated to, and
['BO_T05_D4008:199a-37']	yod sdig bsal bar bsam bya'o //	yod sdig bsal bar bsam bya'o //	199a	one imagines that the sins that exist on the tongue are removed.
['BO_T05_D4008:199a-38']	lhag ma 'dug la gus pas gdon //	lhag ma 'dug la gus pas gdon //	199a	The rest are recited with devotion.
['BO_T05_D4008:199a-39']	de bzhin du ni tshar lnga nyid //	de bzhin du ni tshar lnga nyid //	199a	In the same way, there are five sets.
['BO_T05_D4008:199a-40']	de nas gcig ni dang po bzhin //	de nas gcig ni dang po bzhin //	199a	Then, the first one is recited,
['BO_T05_D4008:199a-41']	bton nas de ni mi dmigs bsam //	bton nas de ni mi dmigs bsam //	199a	and one imagines that it is not perceived.
['BO_T05_D4008:199a-42']	ngal na lha yi bzlas pa bya //	ngal na lha yi bzlas pa bya //	199a	If one is tired, one should do the deity’s recitation.
['BO_T05_D4008:199a-43']	ngal sos nas kyang de bzhin te //	ngal sos nas kyang de bzhin te //	199a	When one is rested, one should do the same.
['BO_T05_D4008:199a-44']	nyin mtshan lan drug 'bad bya ba //	nyin mtshan lan drug 'bad bya ba //	199a	One should make effort in the six sessions of day and night
['BO_T05_D4008:199a-45', 'BO_T05_D4008:199a-46']	zhag ni gsum la sogs par bya //🔽zin nas tho rangs khrus byas te //	zhag ni gsum la sogs par bya // zin nas tho rangs khrus byas te //	199a	for three days and so forth.🔽When one is finished, one should bathe at dawn
['BO_T05_D4008:199a-47']	mchod dang gsol ba gdab par bya //	mchod dang gsol ba gdab par bya //	199a	and make offerings and supplications.
['BO_T05_D4008:199a-48']	phyogs dus kun na bzhugs pa yi //	phyogs dus kun na bzhugs pa yi //	199a	All the buddhas and bodhisattvas
