segmentnr	original	analyzed	folio	translated
['BO_T02_D1511:308b-0']	@308b # // rgya gar skad du //	@308b # // rgya gar skad du //	308b	In Sanskrit:
['BO_T02_D1511:308b-1']	shr'i samba ra mandala bi dhi:/	shr'i samba ra mandala bi dhi:/	308b	Śrī-samputa-maṇḍala-vidhi
['BO_T02_D1511:308b-2']	bod skad du /	bod skad du /	308b	In Tibetan:🔽The Ritual of the Maṇḍala of Śrī Cakrasaṃvara🔽Homage to Śrī Cakrasaṃvara.
['BO_T02_D1511:308b-3']	dpal bde mchog gi dkyil 'khor gyi cho ga / dpal 'khor lo bde mchog la phyag 'tshal lo //	dpal bde mchog gi dkyil 'khor gyi cho ga / dpal 'khor lo bde mchog la phyag 'tshal lo //	308b	Having bowed to Cakrasaṃvara,
['BO_T02_D1511:308b-4', 'BO_T02_D1511:308b-5']	nam mkha' las rgyas mkha' 'gro ma'i //🔽'khor lo sdom pa la btud nas //	nam mkha' las rgyas mkha' 'gro ma'i // 'khor lo sdom pa la btud nas //	308b	the ḍākinī who pervades space,
['BO_T02_D1511:308b-6']	de yi dkyil 'khor sogs cho ga ;	de yi dkyil 'khor sogs cho ga ;	308b	I will write the ritual of his maṇḍala and so forth,
['BO_T02_D1511:308b-7']	; bla ma las rnyed bri bar bya //	; bla ma las rnyed bri bar bya //	308b	obtained from the guru.🔽There, the master holds a khaṭvāṅga in the left hand,
['BO_T02_D1511:308b-8']	de la / slob dpon g-yon na kha tv'am ga / h'um sgrogs g-yas na da ma ru //	de la / slob dpon g-yon na kha tv'am ga / h'um sgrogs g-yas na da ma ru //	308b	and a ḍamaru with the sound of hūṃ in the right hand.
['BO_T02_D1511:308b-9']	yang dag ye shes rgyud shes shing //	yang dag ye shes rgyud shes shing //	308b	Knowing the tantra of perfect wisdom,
['BO_T02_D1511:308b-10']	he ru ka dpal gsang sngags zhes //	he ru ka dpal gsang sngags zhes //	308b	the mantra of Śrī Heruka,
['BO_T02_D1511:308b-11']	khro med gtsang sbra brtson 'grus ldan //	khro med gtsang sbra brtson 'grus ldan //	308b	without anger, diligent in cleanliness,
['BO_T02_D1511:308b-12']	sbyor shes ye shes pha rol son //	sbyor shes ye shes pha rol son //	308b	knowing union, perfected in wisdom,
['BO_T02_D1511:308b-13']	mgo skyes la ni thod pas brgyan //	mgo skyes la ni thod pas brgyan //	308b	adorned with a skull on the head,
['BO_T02_D1511:308b-14']	thal ba yis ni lus la byugs //	thal ba yis ni lus la byugs //	308b	the body smeared with ashes.
['BO_T02_D1511:308b-15']	zhes pa dang / gsang ba rab tu bstan pa las kyang /	zhes pa dang / gsang ba rab tu bstan pa las kyang /	308b	And in the Tantra of the Clear Expression of Secrets:
['BO_T02_D1511:308b-16']	bla ma rnam pa gnyis rab bshad //	bla ma rnam pa gnyis rab bshad //	308b	The two kinds of gurus are well explained.
['BO_T02_D1511:308b-17']	rgyu thob pa dang 'bras bu 'char //	rgyu thob pa dang 'bras bu 'char //	308b	The causal one obtains, the resultant one arises.
['BO_T02_D1511:308b-18']	rgyu yi tshul gyis mdor ston cing //	rgyu yi tshul gyis mdor ston cing //	308b	The brief explanation is by way of the cause,
['BO_T02_D1511:308b-19']	'bras bu'i tshul du rgyas par 'chad //	'bras bu'i tshul du rgyas par 'chad //	308b	and the extensive explanation is by way of the result.
['BO_T02_D1511:308b-20']	mdor bstan lus ngag ngo bo ste ;	mdor bstan lus ngag ngo bo ste ;	308b	The brief explanation is the essence of body and speech,
['BO_T02_D1511:308b-21']	/ rgyas par 'chad pa sems nyid do //	/ rgyas par 'chad pa sems nyid do //	308b	and the extensive explanation is the nature of mind.
['BO_T02_D1511:308b-22']	dkyil 'khor slob dpon tshul gyis ni //	dkyil 'khor slob dpon tshul gyis ni //	308b	By way of the master of the maṇḍala,
