segmentnr	original	analyzed	folio	translated
['BO_T04_D3879:191b-0']	@191b #/ rgya gar skad du /	@191b #/ rgya gar skad du /	191b	In Sanskrit:
['BO_T04_D3879:191b-1']	bo shi sa tva ts'a ry'a ba t'a ra pind'a rtha /	bo shi sa tva ts'a ry'a ba t'a ra pind'a rtha /	191b	Bodhisattvacaryāvatārapiṇḍārtha
['BO_T04_D3879:191b-2']	bod skad du /	bod skad du /	191b	In Tibetan:
['BO_T04_D3879:191b-3']	byang chub sems dpa'i spyod pa la 'jug pa'i don bsdus pa /	byang chub sems dpa'i spyod pa la 'jug pa'i don bsdus pa /	191b	The Summary of the Bodhisattvacaryāvatāra
['BO_T04_D3879:191b-4']	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	191b	Homage to all the Buddhas and Bodhisattvas!
['BO_T04_D3879:191b-5']	dal 'byor 'di ni shin tu rnyed par dka' //	dal 'byor 'di ni shin tu rnyed par dka' //	191b	This human existence of leisure and opportunity is extremely difficult to acquire,
['BO_T04_D3879:191b-6']	skyes bu don grub thob par gyur pa la //	skyes bu don grub thob par gyur pa la //	191b	And having acquired this human existence, which is the basis for accomplishing the aims of beings,
['BO_T04_D3879:191b-7']	gal te 'di la phan pa ma bsgrubs na //	gal te 'di la phan pa ma bsgrubs na //	191b	If I do not practice virtue,
['BO_T04_D3879:191b-8']	phyis 'di yang dag 'byor par ga la 'gyur //	phyis 'di yang dag 'byor par ga la 'gyur //	191b	How will I ever acquire such an existence again?
['BO_T04_D3879:191b-9']	ji ltar mtshan mo mun nag sprin rum na //	ji ltar mtshan mo mun nag sprin rum na //	191b	Just as in the darkness of the night,
['BO_T04_D3879:191b-10']	glog 'gyu skad cig rab snang ston pa ltar //	glog 'gyu skad cig rab snang ston pa ltar //	191b	Lightning flashes for an instant,
['BO_T04_D3879:191b-11']	de bzhin sangs rgyas mthu yis brgya lam na //	de bzhin sangs rgyas mthu yis brgya lam na //	191b	In the same way, by the power of the Buddhas,
['BO_T04_D3879:191b-12']	'jig rten bsod nams blo gros thang 'ga' 'byung //	'jig rten bsod nams blo gros thang 'ga' 'byung //	191b	The thought of virtue arises in the world for a moment.
['BO_T04_D3879:191b-13']	de ltar dge ba nyam chung nyid la rtag //	de ltar dge ba nyam chung nyid la rtag //	191b	Thus, virtue is always weak,
['BO_T04_D3879:191b-14']	sdig pa stobs chen shin tu mi bzad pa //	sdig pa stobs chen shin tu mi bzad pa //	191b	And sin is extremely powerful and terrible.
['BO_T04_D3879:191b-15']	de ni rdzogs pa'i byang chub sems min pa //	de ni rdzogs pa'i byang chub sems min pa //	191b	If it were not for the thought of perfect enlightenment,
