segmentnr	original	analyzed	folio	translated
['BO_T02_D3519:165a-0']	@165a # // rgya gar skad du /	@165a # // rgya gar skad du /	165a	In Sanskrit:
['BO_T02_D3519:165a-1']	tsunda s'a dha nam /	tsunda s'a dha nam /	165a	Cundasādhana
['BO_T02_D3519:165a-2']	bod skad du /	bod skad du /	165a	In Tibetan:
['BO_T02_D3519:165a-3']	tsunde'i sgrub thabs /	tsunde'i sgrub thabs /	165a	Cundé’i sgrub thabs
['BO_T02_D3519:165a-4']	'phags ma tsunde la phyag 'tshal lo //	'phags ma tsunde la phyag 'tshal lo //	165a	Homage to Noble Cundā.
['BO_T02_D3519:165a-5']	lha mo tsunde lhag par che //	lha mo tsunde lhag par che //	165a	The goddess Cundā is especially great.
['BO_T02_D3519:165a-6', 'BO_T02_D3519:165a-7']	yang dag rgyal ba de btud nas ;🔽/ dngos grub myur du rab 'grub pa //	yang dag rgyal ba de btud nas ; / dngos grub myur du rab 'grub pa //	165a	Bowing to the perfect Victor,🔽I will explain in brief her sādhana,
['BO_T02_D3519:165a-8']	de yi sgrub thabs mdor bsdus brjod //	de yi sgrub thabs mdor bsdus brjod //	165a	Which quickly accomplishes siddhis.
['BO_T02_D3519:165a-9']	dang por ri zhig sngags pas rang gi snying gar zla ba'i dbus su sa bon sde tshan gsum pa'i dang po la dang po'i lnga pas brgyan pas /	dang por ri zhig sngags pas rang gi snying gar zla ba'i dbus su sa bon sde tshan gsum pa'i dang po la dang po'i lnga pas brgyan pas /	165a	First, the mantrin visualizes in his heart center a moon disc, in the center of which is the seed syllable, the first of the third group, adorned with the first of the fifth.
['BO_T02_D3519:165a-10']	zla phyed dang thig les spras pa ston ka'i zla ba'i 'od zer gyi phreng ba can /	zla phyed dang thig les spras pa ston ka'i zla ba'i 'od zer gyi phreng ba can /	165a	It is adorned with a half-moon and a drop, and has a garland of autumn moon light rays.
['BO_T02_D3519:165a-11']	sangs rgyas dang byang chub sems dpa' thams cad kyis byin gyi rlabs kyis mdzes pa /	sangs rgyas dang byang chub sems dpa' thams cad kyis byin gyi rlabs kyis mdzes pa /	165a	It is beautified by the blessings of all the buddhas and bodhisattvas.
