segmentnr	original	analyzed	translated
['BO_T02_D1226:29b-0']	@29b # // rgya gar skad du /	@29b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1226:29b-1']	shr'i ae ka p'i ra s'a dha nam n'a ma /	shr'i ae ka p'i ra s'a dha nam n'a ma /	Śrīekavīrasādhana-nāma
['BO_T02_D1226:29b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1226:29b-3']	dpal dpa' bo gcig pa zhes bya ba'i sgrub pa'i thabs /	dpal dpa' bo gcig pa zhes bya ba'i sgrub pa'i thabs /	The Means of Attaining the Glorious Sole Hero
['BO_T02_D1226:29b-4']	kye rdo rje la phyag 'tshal lo //	kye rdo rje la phyag 'tshal lo //	Homage to Hevajra.🔽The nature of nondual compassion and wisdom,
['BO_T02_D1226:29b-5']	snying rje shes rab gnyis med bdag / he ru ka dang bdag med dang // rdo rje slob dpon zhabs padma //	snying rje shes rab gnyis med bdag / he ru ka dang bdag med dang // rdo rje slob dpon zhabs padma //	Heruka and Nairātmya,🔽and the lotus feet of the vajra master,
['BO_T02_D1226:29b-6']	phyag 'tshal dpa' bo gcig pa bri //	phyag 'tshal dpa' bo gcig pa bri //	I pay homage to the Sole Hero.🔽By an old man of many actions,
['BO_T02_D1226:29b-7']	bya mang rgan po blo dman pas //	bya mang rgan po blo dman pas //	of inferior intellect,
['BO_T02_D1226:29b-8']	dngos grub thob phyir rab tu bsdus //	dngos grub thob phyir rab tu bsdus //	this was well compiled for the sake of attaining siddhi.
['BO_T02_D1226:30a-0']	dang po kho nar rnal 'byor @30a * //	dang po kho nar rnal 'byor @30a * //	First of all, the yogi
['BO_T02_D1226:30a-1']	pas // rdo rje slob dpon yang dag pa la kye rdo rje las gsungs pa'i rim pas sems legs par sbyangs pas ji skad gsungs pa'i gsung nyams dga' bar legs par sbyangs pa'i shes rab dang / 'dod pa'i longs spyod kyis bde bar gnas par bya'o //	pas // rdo rje slob dpon yang dag pa la kye rdo rje las gsungs pa'i rim pas sems legs par sbyangs pas ji skad gsungs pa'i gsung nyams dga' bar legs par sbyangs pa'i shes rab dang / 'dod pa'i longs spyod kyis bde bar gnas par bya'o //	should please the excellent vajra master with the speech taught in the Hevajra Tantra, with well-trained mind, with the wisdom of well-trained delightful speech, and with the enjoyments of desire.
['BO_T02_D1226:30a-2']	de nas phyi nang gi khrus dang mchod pa dang gtor ma tshogs pa dang / rang gi snying gar nyi ma la h'um dkar po 'od zer lnga dang ldan pa'i 'od kyi snang bas nam mkha' la bla ma dang sangs rgyas yang dag par gsal ba la //	de nas phyi nang gi khrus dang mchod pa dang gtor ma tshogs pa dang / rang gi snying gar nyi ma la h'um dkar po 'od zer lnga dang ldan pa'i 'od kyi snang bas nam mkha' la bla ma dang sangs rgyas yang dag par gsal ba la //	The light illuminates the sky, where the guru and buddhas are vividly present.🔽The eight goddesses make offerings with the five elixirs, the essence of meat, and hand drums, and they embrace.
['BO_T02_D1226:30a-3']	lha mo brgyad kyi phyag na bdud rtsi lnga dang / ro'i bcud dang / cang te'u dang / 'khyud pas mchod pa dang / de'i mdun na sdig pa bshags pa dang / byed pa sdom pa dang / rjes su yi rang ba dang / bsngo ba dang /	lha mo brgyad kyi phyag na bdud rtsi lnga dang / ro'i bcud dang / cang te'u dang / 'khyud pas mchod pa dang / de'i mdun na sdig pa bshags pa dang / byed pa sdom pa dang / rjes su yi rang ba dang / bsngo ba dang /	In front of them, one confesses nonvirtue, vows to refrain from it, rejoices, and dedicates.
['BO_T02_D1226:30a-4']	dkon mchog gsum la skyabs su 'gro ba dang // sems bskyed pa dang / tshangs pa'i gnas bzhi bsgom par bya'o //	dkon mchog gsum la skyabs su 'gro ba dang // sems bskyed pa dang / tshangs pa'i gnas bzhi bsgom par bya'o //	One goes for refuge to the Three Jewels, arouses the mind of awakening, and meditates on the four immeasurables.
