segmentnr	original	analyzed	folio	translated
['BO_T02_D2037:136b-0']	@136b # // rgya gar skad du /	@136b # // rgya gar skad du /	136b	In Sanskrit:
['BO_T02_D2037:136b-1']	shr'i rakta ya m'a ri dz'i bam tattva au pa de sha n'a ma /	shr'i rakta ya m'a ri dz'i bam tattva au pa de sha n'a ma /	136b	Śrīraktayamāri-jīvitatattvopadesha-nāma
['BO_T02_D2037:136b-2']	bod skad du /	bod skad du /	136b	In Tibetan:
['BO_T02_D2037:137a-0']	dpal @137a * //	dpal @137a * //	137a	The glorious🔽Instruction called the Reality of the Life of Red Yamāri
['BO_T02_D2037:137a-1']	gshin rje gshed dmar po'i 'tsho ba'i de kho na nyid ces bya ba'i man ngag / dpal gshin rje gshed dmar po la phyag 'tshal lo //	gshin rje gshed dmar po'i 'tsho ba'i de kho na nyid ces bya ba'i man ngag / dpal gshin rje gshed dmar po la phyag 'tshal lo //	137a	Homage to the glorious Red Yamāri.
['BO_T02_D2037:137a-2']	dag cing dri med bdud bzhi 'joms //	dag cing dri med bdud bzhi 'joms //	137a	Pure, stainless, conqueror of the four māras,
['BO_T02_D2037:137a-3']	dpa' bo gshin rje gshed btud de //	dpa' bo gshin rje gshed btud de //	137a	I bow to the hero Yamāri.
['BO_T02_D2037:137a-4']	dpal ldan gshin rje gshed rgyud las //	dpal ldan gshin rje gshed rgyud las //	137a	From the glorious Yamāri Tantra
['BO_T02_D2037:137a-5', 'BO_T02_D2037:137a-6']	sbas pa bla ma'i lung gis bshad //🔽phyi dang nang dang gzhan rnams kyis //	sbas pa bla ma'i lung gis bshad // phyi dang nang dang gzhan rnams kyis //	137a	I will explain the hidden by the guru's transmission.🔽This method of the enemy of time
['BO_T02_D2037:137a-7']	dus dgra'i tshul 'di shes bya ste //	dus dgra'i tshul 'di shes bya ste //	137a	should be known by the outer, inner, and other
['BO_T02_D2037:137a-8']	lho phyogs sa 'og rim pa bdun //	lho phyogs sa 'og rim pa bdun //	137a	In the south, in the underworld, in the seventh level,
['BO_T02_D2037:137a-9']	sgo med mun khung bcu drug gnas //	sgo med mun khung bcu drug gnas //	137a	there are sixteen doorless dark dungeons.
['BO_T02_D2037:137a-10']	chos kyi rgyal po'i las kyi 'khor //	chos kyi rgyal po'i las kyi 'khor //	137a	The retinue of the king of Dharma's karma
['BO_T02_D2037:137a-11']	bye ba 'bum bcas gshin rje ste //	bye ba 'bum bcas gshin rje ste //	137a	is Yamāri, along with a hundred million.
['BO_T02_D2037:137a-12']	grub pa'i dngos grub phun sum tshogs //	grub pa'i dngos grub phun sum tshogs //	137a	The perfect accomplishment of siddhi
['BO_T02_D2037:137a-13']	zhal gcig phyag gnyis nyi ma'i mdog ltar gsal //	zhal gcig phyag gnyis nyi ma'i mdog ltar gsal //	137a	has one face, two arms, and is as bright as the sun.
['BO_T02_D2037:137a-14']	ma he la bzhugs de yi gshed yin te //	ma he la bzhugs de yi gshed yin te //	137a	He is the executioner of the buffalo,
['BO_T02_D2037:137a-15', 'BO_T02_D2037:137a-16']	lhar bcas 'jig rten kun gyi gtsug gis mchod //🔽gdug cing gtum pa'i skye bo gang //	lhar bcas 'jig rten kun gyi gtsug gis mchod // gdug cing gtum pa'i skye bo gang //	137a	And is worshipped by the whole world, including the gods.🔽The wicked and violent people
['BO_T02_D2037:137a-17']	log par ltung ba gshin rje yin //	log par ltung ba gshin rje yin //	137a	Are the Yama of the fallen.
['BO_T02_D2037:137a-18']	snying rjes bstan la gzhug pa'i phyir //	snying rjes bstan la gzhug pa'i phyir //	137a	In order to introduce them to the teaching through compassion,
['BO_T02_D2037:137a-19', 'BO_T02_D2037:137a-20']	tshar gcod pa ni gshed yin no //🔽k'a li ya ste a'a li ma //	tshar gcod pa ni gshed yin no // k'a li ya ste a'a li ma //	137a	The executioner is the one who punishes them.🔽The Kali is the Ali,
['BO_T02_D2037:137a-21']	g-yas dang g-yon pa gshin rje ste //	g-yas dang g-yon pa gshin rje ste //	137a	The right and left are the Yama,
['BO_T02_D2037:137a-22']	kun 'dar ma ni dbus gnas su //	kun 'dar ma ni dbus gnas su //	137a	And the avadhuti is in the middle,
['BO_T02_D2037:137a-23']	gang zhig gnyis su med de gshed //	gang zhig gnyis su med de gshed //	137a	Which is non-dual, the executioner.
['BO_T02_D2037:137a-24']	nyi ma zla ba'i lam gnyis por //	nyi ma zla ba'i lam gnyis por //	137a	The path of the sun and moon
['BO_T02_D2037:137a-25']	'gro ba gang yin gshin rje ste //	'gro ba gang yin gshin rje ste //	137a	Is the Yama of the wandering beings.
['BO_T02_D2037:137a-26']	de yang dbus su gang gnas pa //	de yang dbus su gang gnas pa //	137a	And that which abides in the middle
['BO_T02_D2037:137a-27']	ye shes de ni gshed yin no //	ye shes de ni gshed yin no //	137a	Is the wisdom that is the executioner.
['BO_T02_D2037:137a-28']	mnan pa'i snying gi dbus song rtsa //	mnan pa'i snying gi dbus song rtsa //	137a	The channel that goes to the center of the heart of the one who is suppressed
['BO_T02_D2037:137a-29']	nyon mongs ngo bo nyid yin no //	nyon mongs ngo bo nyid yin no //	137a	Is the nature of the afflictions.
['BO_T02_D2037:137a-30']	srid pa'i rtsa ba gshin rjer bshad //	srid pa'i rtsa ba gshin rjer bshad //	137a	The root of existence is explained to be Yama.
['BO_T02_D2037:137a-31']	rnal 'byor pa la tshul de nyid //	rnal 'byor pa la tshul de nyid //	137a	For the yogi, that very method
['BO_T02_D2037:137a-32']	yang dag ye shes nyid du 'gyur //	yang dag ye shes nyid du 'gyur //	137a	Is the wisdom of reality.
['BO_T02_D2037:137a-33']	de ni de yi gshed yin no //	de ni de yi gshed yin no //	137a	That is the executioner of that.
['BO_T02_D2037:137a-34']	gzung ba ya ste 'dzin rtog ma //	gzung ba ya ste 'dzin rtog ma //	137a	The subject is the “ya,” and the thought of the subject is the “ra.”
['BO_T02_D2037:137a-35']	gzung dang 'dzin pa'i kun rtog na //	gzung dang 'dzin pa'i kun rtog na //	137a	The thought of subject and object
['BO_T02_D2037:137a-36']	'khor ba'i rtsa ba gshin rje ste //	'khor ba'i rtsa ba gshin rje ste //	137a	is the root of samsara, the “yama.”
['BO_T02_D2037:137a-37']	aa ni rnam par skye ba med //	aa ni rnam par skye ba med //	137a	The “a” is non-production,
['BO_T02_D2037:137a-38']	ri ni gang yin snying rje'o //	ri ni gang yin snying rje'o //	137a	and the “ri” is compassion.
['BO_T02_D2037:137a-39']	stong nyid snying rje ro gcig pa //	stong nyid snying rje ro gcig pa //	137a	The single taste of emptiness and compassion
['BO_T02_D2037:137a-40']	mi gnas mya ngan 'das te gshed //	mi gnas mya ngan 'das te gshed //	137a	is non-abiding nirvana, the “ra.”
['BO_T02_D2037:137a-41']	gang zhig lus ngag sems kyi ni //	gang zhig lus ngag sems kyi ni //	137a	Whatever is the impurity of body, speech, and mind
['BO_T02_D2037:137a-42']	snyigs ma gang yin gshin rje ste //	snyigs ma gang yin gshin rje ste //	137a	is the “yama,” the Lord of Death.
['BO_T02_D2037:137a-43']	sku gsung thugs kyi ye shes kyis ;	sku gsung thugs kyi ye shes kyis ;	137a	The pristine consciousness of body, speech, and mind
['BO_T02_D2037:137a-44']	/ dngos por gyur pa gshed yin no //	/ dngos por gyur pa gshed yin no //	137a	is the “ra,” the executioner.
['BO_T02_D2037:137a-45']	mdor na srid pa'i kun rtog tshogs //	mdor na srid pa'i kun rtog tshogs //	137a	In brief, whatever is the assembly of samsaric thoughts
['BO_T02_D2037:137a-46']	gang yin gshin rje gshed po ste //	gang yin gshin rje gshed po ste //	137a	is the “yama,” the Lord of Death.
['BO_T02_D2037:137a-47']	rnam par dag pa'i ye shes sku //	rnam par dag pa'i ye shes sku //	137a	The pristine consciousness of the pure body
