segmentnr	original	analyzed	folio	translated
['BO_T02_D1784a:71b-22']	de ltar sor gyi tshad tsam ni //	de ltar sor gyi tshad tsam ni //	71b	Thus, the measure of a finger
['BO_T02_D1784a:71b-23']	bya yi bsdum pa gzhan du min //	bya yi bsdum pa gzhan du min //	71b	is the union of birds, not otherwise.
['BO_T02_D1784a:71b-24']	de ltar rdo rje bstan pa la //	de ltar rdo rje bstan pa la //	71b	Thus, having shown the vajra,
['BO_T02_D1784a:71b-25']	dkyil 'khor yang ni bri bar bya //	dkyil 'khor yang ni bri bar bya //	71b	one should also draw the maṇḍala.
['BO_T02_D1784a:71b-26', 'BO_T02_D1784a:71b-27', 'BO_T02_D1784a:71b-28', 'BO_T02_D1784a:71b-29', 'BO_T02_D1784a:71b-30', 'BO_T02_D1784a:71b-31']	zhes 'byung ngo //🔽yang de nas zhes bya ba la sogs pa la //🔽thugs kyi dkyil 'khor ni /🔽thugs kyi gzhi yin pas na thugs kyi dkyil 'khor ro //🔽ji lta bu zhe na mchog ni dkyil 'khor ma lus pa'i rang bzhin no //🔽thugs rdo rje ni chos kyi dbyings kyi ye shes dang 'dra ba ste de'i ngo bo'o //	zhes 'byung ngo // yang de nas zhes bya ba la sogs pa la // thugs kyi dkyil 'khor ni / thugs kyi gzhi yin pas na thugs kyi dkyil 'khor ro // ji lta bu zhe na mchog ni dkyil 'khor ma lus pa'i rang bzhin no // thugs rdo rje ni chos kyi dbyings kyi ye shes dang 'dra ba ste de'i ngo bo'o //	71b	Thus it is stated.
['BO_T02_D1784a:71b-32', 'BO_T02_D1784a:71b-33']	de bas na sku gsung thugs kyi rigs can lha kun gyi rten du gyur pa'i phyir sku dang gsung dang thugs rnams kyi dkyil 'khor ro//🔽sar pa ni de bzhin gshegs pa lnga dang lha mo bzhi ste phung po dang khams dang rang bzhin no //	de bas na sku gsung thugs kyi rigs can lha kun gyi rten du gyur pa'i phyir sku dang gsung dang thugs rnams kyi dkyil 'khor ro//🔽sar pa ni de bzhin gshegs pa lnga dang lha mo bzhi ste phung po dang khams dang rang bzhin no //	71b	Then, from “Then, the Blessed One, the Tathāgata Vairocana, the Arhat, the Perfectly Enlightened One, entered the samadhi called ‘The Vajra of the Essence of the Mind of All Tathāgatas’ and brought forth from his vajra mind this maṇḍala of the mind, which is the supreme of all maṇḍalas, the essence of the vajra of the mind of all tathāgatas, the essence of the body, speech, and mind of all tathāgatas, the essence of the body, speech, and mind of all buddhas, the essence of the body, speech, and mind of all bodhisattvas, the essence of the body, speech, and mind of all gods, nāgas, yakṣas, gandharvas, and mahoragas, the essence of the body, speech, and mind of all beings, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and mind of all worlds, the essence of the body, speech, and
['BO_T02_D1784a:71b-34']	tshad ma ni rab tu tshangs pa'i gnas bzhi dang / gzugs rdo rje ma la sogs pa skye mched dang ldan pa'o //	tshad ma ni rab tu tshangs pa'i gnas bzhi dang / gzugs rdo rje ma la sogs pa skye mched dang ldan pa'o //	71b	The valid cognition is the four pure abodes, and the sense bases endowed with the form vajra goddesses, and so on.
['BO_T02_D1784a:71b-35']	mdzes pa ni reg bya rdo rje dang ldan pa'o //	mdzes pa ni reg bya rdo rje dang ldan pa'o //	71b	The beautiful is endowed with the touch vajra.🔽The body, speech, and mind are the three exalted bodies, the nature of the exalted body, speech, and mind.🔽The three exalted bodies are the three exalted vajras.🔽The three exalted vajras are the three exalted unities.
['BO_T02_D1784a:71b-36']	lus ngag sems ni sku gsung thugs kyi rang bzhin de bzhin gshegs pa gsum ste /	lus ngag sems ni sku gsung thugs kyi rang bzhin de bzhin gshegs pa gsum ste /	71b	The three exalted unities are the three exalted buddhas.🔽The three exalted buddhas are the three exalted beings.🔽The three exalted beings are the three exalted mandalas.🔽The three exalted mandalas are the three exalted circles.
['BO_T02_D1784a:71b-37', 'BO_T02_D1784a:71b-38']	de dag gis thig gdab pa ni nye bar bsdu bar bya'o //🔽de lta bu'i sems kyi gzhi sku'i dkyil 'khor khru bcu gnyis ni /	de dag gis thig gdab pa ni nye bar bsdu bar bya'o // de lta bu'i sems kyi gzhi sku'i dkyil 'khor khru bcu gnyis ni /	71b	The three exalted circles are the three exalted bindus.🔽The three exalted bindus are the three exalted vajras.🔽The three exalted vajras are the three exalted unities.🔽The three exalted unities are the three exalted buddhas.🔽The three exalted buddhas are the three exalted beings.🔽The three exalted beings are the three exalted mandalas.
