segmentnr	original	analyzed	folio	translated
['BO_K06_D0025=D0553_H0020=H0511:246a-0']	@246a / /rgya gar skad du /	@246a / /rgya gar skad du /	246a	In Sanskrit:
['BO_K06_D0025=D0553_H0020=H0511:246a-1']	a'arya pradzny'a pa ra mi t'a n'a ma aashta sha ta kam/	a'arya pradzny'a pa ra mi t'a n'a ma aashta sha ta kam/	246a	Ārya-prajñāpāramitā-nāma-aṣṭaśataka
['BO_K06_D0025=D0553_H0020=H0511:246a-2']	bod skad du /	bod skad du /	246a	In Tibetan:
['BO_K06_D0025=D0553_H0020=H0511:246b-0']	'phags pa shes rab kyi pha rol tu phyin pa'i @246b mtshan brgya rtsa brgyad pa /	'phags pa shes rab kyi pha rol tu phyin pa'i @246b mtshan brgya rtsa brgyad pa /	246b	The Noble One Hundred and Eight Names of the Perfection of Wisdom
['BO_K06_D0025=D0553_H0020=H0511:246b-1', 'BO_K06_D0025=D0553_H0020=H0511:246b-2']	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //🔽'das dang ma byon da ltar gyi //	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa la phyag 'tshal lo // 'das dang ma byon da ltar gyi //	246b	Homage to the Blessed Perfection of Wisdom!🔽You are the mother of all
['BO_K06_D0025=D0553_H0020=H0511:246b-3']	rgyal ba gang lags de kun gyi //	rgyal ba gang lags de kun gyi //	246b	the victors of the past, present, and future,
['BO_K06_D0025=D0553_H0020=H0511:246b-4']	yum ni dge ma khyod lags te //	yum ni dge ma khyod lags te //	246b	the virtuous one.
['BO_K06_D0025=D0553_H0020=H0511:246b-5']	khyod ni lha mo rgyal ba'i sras //	khyod ni lha mo rgyal ba'i sras //	246b	You are the goddess, the victor's son,
['BO_K06_D0025=D0553_H0020=H0511:246b-6']	rang bzhin med pa'i rang bzhin can //	rang bzhin med pa'i rang bzhin can //	246b	having the nature of essencelessness.
['BO_K06_D0025=D0553_H0020=H0511:246b-7']	sangs rgyas yum gyur de yi mtshan //	sangs rgyas yum gyur de yi mtshan //	246b	The name of that mother of the buddhas
['BO_K06_D0025=D0553_H0020=H0511:246b-8']	dge ba bdag gis brjod par bgyi //	dge ba bdag gis brjod par bgyi //	246b	I, the virtuous one, will proclaim.
['BO_K06_D0025=D0553_H0020=H0511:246b-9']	'byor par 'dod pas mnyan par gyis //	'byor par 'dod pas mnyan par gyis //	246b	Listen to it, if you wish for prosperity.
