segmentnr	original	analyzed	folio	translated
['BO_T11_D4225:158b-29']	'dod na de shes ma yin nam //	'dod na de shes ma yin nam //	158b	If you do, are you not a knower?🔽
['BO_T11_D4225:158b-30']	zhes bya ba ni /	zhes bya ba ni /	158b	If you say that it is not, then how can you know it?
['BO_T11_D4225:158b-31']	de bzhin du don gyi gsal ba yod pa de blo'i rtags yin te ;	de bzhin du don gyi gsal ba yod pa de blo'i rtags yin te ;	158b	Thus, the existence of the manifestation of the object is the reason for the cognition.
['BO_T11_D4225:158b-32']	'di ltar don ni yod pa tsam gyis gsal ba ma yin te /	'di ltar don ni yod pa tsam gyis gsal ba ma yin te /	158b	For, the object is not manifested merely by its existence.
['BO_T11_D4225:158b-33']	don thams cad kyis gsal bar thal bar 'gyur ba'i phyir ro //	don thams cad kyis gsal bar thal bar 'gyur ba'i phyir ro //	158b	For, it follows, absurdly, that all objects would be manifested.
['BO_T11_D4225:158b-34']	de bas na thams cad kyis thams cad mkhyen par 'gyur ro //	de bas na thams cad kyis thams cad mkhyen par 'gyur ro //	158b	And, therefore, everyone would know everything.
['BO_T11_D4225:158b-35']	de'i phyir blos don gsal bar byas pa de de'i rtags yin no //	de'i phyir blos don gsal bar byas pa de de'i rtags yin no //	158b	Therefore, the manifestation of the object by the cognition is the reason for it.
['BO_T11_D4225:158b-36']	de la de nyid don gsal bar shes par byas pa de yang mngon sum yi pa'i phyir blo yang mngon sum yin ni zhe na 'on te gsal bar byas pa'i ngo bo nyid kyang rtags ma yin te /	de la de nyid don gsal bar shes par byas pa de yang mngon sum yi pa'i phyir blo yang mngon sum yin ni zhe na 'on te gsal bar byas pa'i ngo bo nyid kyang rtags ma yin te /	158b	If you say that the cognition is also a direct percept because it is that which makes known the manifestation of the object, then the nature of the manifestation is not the reason for the cognition,
['BO_T11_D4225:158b-37']	de lkog tu gyur pa yin pa'i phyir ro //	de lkog tu gyur pa yin pa'i phyir ro //	158b	because it is hidden.🔽But it is said:
['BO_T11_D4225:158b-38']	'on kyang / 'dis ni don gsal gsal ba ste //	'on kyang / 'dis ni don gsal gsal ba ste //	158b	This makes the object manifest,
['BO_T11_D4225:158b-39']	gsal ba nyams myong ma yin la//	gsal ba nyams myong ma yin la//	158b	but the manifestation is not an experience,
