segmentnr	original	analyzed	translated
['BO_T06_D4068:126a-9']	brgal ba / rnam par shes pa snga ma 'gags pa la yid kyi khams zhes bya ba ni yang na khams bcu bdun du 'gyur /	brgal ba / rnam par shes pa snga ma 'gags pa la yid kyi khams zhes bya ba ni yang na khams bcu bdun du 'gyur /	Objection: If the former consciousness that has ceased is called the mind element, then there would be seventeen elements,
['BO_T06_D4068:126a-10']	yang na khams bcu gnyis su 'gyur gyi de lta na khams bco brgyad du mi 'gyur ro //	yang na khams bcu gnyis su 'gyur gyi de lta na khams bco brgyad du mi 'gyur ro //	or there would be twelve elements, but there would not be eighteen elements.
['BO_T06_D4068:126a-11']	ji lta zhe na /	ji lta zhe na /	Why is that?
['BO_T06_D4068:126a-12']	rnam par shes pa drug po snga phyi 'gags ba rnams phan tshun bsdus pa'i phyir te /	rnam par shes pa drug po snga phyi 'gags ba rnams phan tshun bsdus pa'i phyir te /	Because the former and later six consciousnesses are mutually included.
['BO_T06_D4068:126a-13']	rnam par shes pa snga ma drug po yid du btags pa rnam par shes pa'i khams drug gi rang bzhin las lhag par byed pas de'i nang du 'dus pa'i phyir khams bcu bdun du 'gyur ro //	rnam par shes pa snga ma drug po yid du btags pa rnam par shes pa'i khams drug gi rang bzhin las lhag par byed pas de'i nang du 'dus pa'i phyir khams bcu bdun du 'gyur ro //	If the former six consciousnesses designated as the mind element are made to be distinct from the six consciousnesses that are by nature the six elements of consciousness, then there would be seventeen elements.
['BO_T06_D4068:126a-14']	yang na rnam par shes pa'i khams drug yid kyi khams su bsdus na ni khams bcu gnyis su 'gyur te /	yang na rnam par shes pa'i khams drug yid kyi khams su bsdus na ni khams bcu gnyis su 'gyur te /	Or if the six elements of consciousness are included in the mind element, then there would be twelve elements,🔽but there would not be eighteen elements.
['BO_T06_D4068:126a-15']	khams bco brgyad du med do zhes dogs pa bsal ba'i phyir /	khams bco brgyad du med do zhes dogs pa bsal ba'i phyir /	To dispel such doubts, the root text says:
['BO_T06_D4068:126a-16']	rnam bar shes pa drug pa'i gnas bstan pa'i phyir de ltar bco brgyad du rnam par gzhag go zhes bya ba smos te /	rnam bar shes pa drug pa'i gnas bstan pa'i phyir de ltar bco brgyad du rnam par gzhag go zhes bya ba smos te /	In order to demonstrate the basis of the six consciousnesses, it is said that they are established as eighteen.
['BO_T06_D4068:126a-17']	mig gi rnam par shes pa nas lus kyi rnam par shes pa'i bar du rnam par shes pa lnga'i rten nam gnas ni mig gi skye mched nas lus kyi skye mched kyi bar du skye mched lnga la bya bar grags na yid kyi rnam par shes pa'i gnas	mig gi rnam par shes pa nas lus kyi rnam par shes pa'i bar du rnam par shes pa lnga'i rten nam gnas ni mig gi skye mched nas lus kyi skye mched kyi bar du skye mched lnga la bya bar grags na yid kyi rnam par shes pa'i gnas	Since the five consciousnesses from eye consciousness to body consciousness are known as the five bases or abodes āyatana of the five sense bases from the eye sense base to the body sense base, the basis and support of mental consciousness
['BO_T06_D4068:126b-0']	dang rten grags bas de'i phyir gnas dang rten bstan par bya ba'i phyir rnam bar shes pa drug po 'gags ma thag pa la yid kyi khams zhes bshad pa dang @126b khams bco brgyad du 'gyur ro //	dang rten grags bas de'i phyir gnas dang rten bstan par bya ba'i phyir rnam bar shes pa drug po 'gags ma thag pa la yid kyi khams zhes bshad pa dang @126b khams bco brgyad du 'gyur ro //	is not known. Therefore, in order to demonstrate its basis and support, the eighteen constituents are explained, since the immediately past six consciousnesses are called the mind constituent.
['BO_T06_D4068:126b-1']	gong du phung po lngar bshad pa'i chos de nyid skye mched bcu gnyis su bshad pa dang / skye mched bcu gnyis su bshad pa'i chos de nyid khams bco brgyad du bshad pa'i don bsdus pa'i phyir /	gong du phung po lngar bshad pa'i chos de nyid skye mched bcu gnyis su bshad pa dang / skye mched bcu gnyis su bshad pa'i chos de nyid khams bco brgyad du bshad pa'i don bsdus pa'i phyir /	The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.🔽The aggregates are the same as the bases and elements.
