segmentnr	original	analyzed	folio	translated
['BO_T02_D1893:231b-0']	@231b # // rgya gar skad du /	@231b # // rgya gar skad du /	231b	In Sanskrit:
['BO_T02_D1893:231b-1']	a'ary'a wa lo ka te shva ra s'a dha nam /	a'ary'a wa lo ka te shva ra s'a dha nam /	231b	Aryavalokitesvarasādhana
['BO_T02_D1893:231b-2']	bod skad du /	bod skad du /	231b	In Tibetan:
['BO_T02_D1893:231b-3']	'phags pa spyan ras gzigs 'jig rten dbang phyug sgrub pa'i thabs /	'phags pa spyan ras gzigs 'jig rten dbang phyug sgrub pa'i thabs /	231b	The Means of Attaining the Noble Avalokiteśvara, Lord of the World
['BO_T02_D1893:231b-4']	'jig rten mgon po la phyag 'tshal lo //	'jig rten mgon po la phyag 'tshal lo //	231b	Homage to the Lord of the World!
['BO_T02_D1893:231b-5']	gang thugs thugs rje'i dbang gyur te //	gang thugs thugs rje'i dbang gyur te //	231b	One whose mind is under the sway of compassion
['BO_T02_D1893:231b-6']	rtag tu gzhan gyi don mdzad pa //	rtag tu gzhan gyi don mdzad pa //	231b	And always acts for the benefit of others,
['BO_T02_D1893:231b-7']	'jig rten mgon la phyag 'tshal te /	'jig rten mgon la phyag 'tshal te /	231b	I pay homage to the Lord of the World
['BO_T02_D1893:231b-8']	de yi sgrub thabs bri bar bya //	de yi sgrub thabs bri bar bya //	231b	And will write his means of attainment.
['BO_T02_D1893:231b-9']	byang chub tu ni sems bskyed cing //	byang chub tu ni sems bskyed cing //	231b	Having generated the mind of enlightenment,
['BO_T02_D1893:231b-10']	dad dang snying rjer ldan pa dang // bla ma la gus gtong sems ldan //	dad dang snying rjer ldan pa dang // bla ma la gus gtong sems ldan //	231b	Endowed with faith and compassion, respectful to the guru, with a generous mind,
['BO_T02_D1893:231b-11']	bden par smra zhing brtson ldan pas //	bden par smra zhing brtson ldan pas //	231b	Speaking the truth, and diligent,
['BO_T02_D1893:232a-0']	yid dang rjes su mthun gnas @232a * //	yid dang rjes su mthun gnas @232a * //	232a	In a place pleasing to the mind,
['BO_T02_D1893:232a-1']	su ; / bde ba'i sta na la 'dug nas kyang //	su ; / bde ba'i sta na la 'dug nas kyang //	232a	Seated on a comfortable seat,
['BO_T02_D1893:232a-2']	sngon du bya ba rnams byas la //	sngon du bya ba rnams byas la //	232a	Having performed the preliminary practices,
['BO_T02_D1893:232a-3']	'jig rten mgon po bsgrub par bya //	'jig rten mgon po bsgrub par bya //	232a	One should accomplish the Lord of the World.
['BO_T02_D1893:232a-4']	dang po bdag nyid kyi snying gar aa las ri bong can bsams la /	dang po bdag nyid kyi snying gar aa las ri bong can bsams la /	232a	First, visualize the moon arisen from A at one's heart.
['BO_T02_D1893:232a-5']	de'i steng du sa bon gyi yi ge bsams te /	de'i steng du sa bon gyi yi ge bsams te /	232a	On top of that, one should imagine the seed syllable.
['BO_T02_D1893:232a-6']	de las 'od 'phros pas 'jig rten mgon po spyan drangs te /	de las 'od 'phros pas 'jig rten mgon po spyan drangs te /	232a	Light radiates from that, inviting the Lord of the World.
['BO_T02_D1893:232a-7']	phyag la sogs pa yan lag bdun pa bya'o //	phyag la sogs pa yan lag bdun pa bya'o //	232a	One should perform the seven-branch service, such as prostrations.
['BO_T02_D1893:232a-8', 'BO_T02_D1893:232a-9']	de nas gsum la skyabs su 'gro ba dang sems bskyed pa byas la snying rje chen po bsgom par bya'o //🔽aom sh'u n+ya t'a dzny'a na badzra sv'a bh'a wa a'atma ko&amp; ham /	de nas gsum la skyabs su 'gro ba dang sems bskyed pa byas la snying rje chen po bsgom par bya'o // aom sh'u n+ya t'a dzny'a na badzra sv'a bh'a wa a'atma ko&amp; ham /	232a	Then, one should go for refuge to the Three Jewels and generate the mind of awakening, and meditate on great compassion.
['BO_T02_D1893:232a-10']	zhes brjod do //	zhes brjod do //	232a	One should recite:🔽oṃ śūnyatā-jñāna-vajra-svabhāvātmako ’haṃ
['BO_T02_D1893:232a-11']	des dngos po thams cad gzung ba dang 'dzin pa gnyis su med pa stong pa nyid du bsgom par bya'o //	des dngos po thams cad gzung ba dang 'dzin pa gnyis su med pa stong pa nyid du bsgom par bya'o //	232a	By that, one should meditate on the emptiness of all things, free from the duality of grasped and grasper.
['BO_T02_D1893:232a-12']	de nas rang gi sems nyid bam las padma 'dab ma brgyad par bsams te /	de nas rang gi sems nyid bam las padma 'dab ma brgyad par bsams te /	232a	Then, one should imagine one’s own mind as a bhrūṃ, which becomes an eight-petaled lotus.
['BO_T02_D1893:232a-13']	de'i steng du aa las zla ba'i dkyil 'khor ro //	de'i steng du aa las zla ba'i dkyil 'khor ro //	232a	On top of that, from aṃ, there is a moon maṇḍala.
['BO_T02_D1893:232a-14']	de'i dbus su yang sa bon gyi yi ge de nyid do //	de'i dbus su yang sa bon gyi yi ge de nyid do //	232a	In the center of that, there is that very same seed syllable.
['BO_T02_D1893:232a-15']	de las 'od 'phros 'gro ba rnams dag par byas nas de nyid du bsdu bar bya'o //	de las 'od 'phros 'gro ba rnams dag par byas nas de nyid du bsdu bar bya'o //	232a	Light radiates from that, purifies migrating beings, and is reabsorbed into that.
['BO_T02_D1893:232a-16']	de yongs su gyur ba las bdag nyid 'jig rten mgon po sku mdog dmar po /	de yongs su gyur ba las bdag nyid 'jig rten mgon po sku mdog dmar po /	232a	That completely transforms into oneself as Lokeshvara, red in color,
['BO_T02_D1893:232a-17']	zhal gsum pa /	zhal gsum pa /	232a	with three faces,
['BO_T02_D1893:232a-18']	dmar po dang / dkar po dang / sngon por snang ba dang / phyag drug pa g-yas g-yon dang po gnyis snyom par 'jug pa'i phyag rgya can /	dmar po dang / dkar po dang / sngon por snang ba dang / phyag drug pa g-yas g-yon dang po gnyis snyom par 'jug pa'i phyag rgya can /	232a	red, white, and blue in appearance, and with six arms. The first pair of hands are in the gesture of embracing,
['BO_T02_D1893:232a-19']	g-yas kyi gnyis pa dang / gsum pa na padma dang ral gri bsnams pa /	g-yas kyi gnyis pa dang / gsum pa na padma dang ral gri bsnams pa /	232a	the second right and left hold a lotus and sword,
['BO_T02_D1893:232a-20']	g-yon gyi gnyis pa dang / gsum pa na rin po che dang 'khor lo bsnams pa'o //	g-yon gyi gnyis pa dang / gsum pa na rin po che dang 'khor lo bsnams pa'o //	232a	and the second right and left hold a jewel and chakram.
