segmentnr	original	analyzed	folio	translated
['BO_T09_D4151:207a-17']	gal te bram ze yin na ni gang gi phyir 'di ni brtse ba med pa ste /	gal te bram ze yin na ni gang gi phyir 'di ni brtse ba med pa ste /	207a	If he is a brahmin, then why is he so cruel?
['BO_T09_D4151:207a-18']	de bas na 'di ni bram ze ma yin te /	de bas na 'di ni bram ze ma yin te /	207a	Therefore, he is not a brahmin.
['BO_T09_D4151:207a-19']	bram ze'i mtshan nyid ni chos dang ldan pa nyid de de med pas so //	bram ze'i mtshan nyid ni chos dang ldan pa nyid de de med pas so //	207a	The definition of a brahmin is that he is righteous, and he is not.
['BO_T09_D4151:207a-20']	de lta na 'di gang zhig yin zhe na gnod sbyin zhes smos so //	de lta na 'di gang zhig yin zhe na gnod sbyin zhes smos so //	207a	If that is so, then what is he? He is a yaksha.
['BO_T09_D4151:207a-21']	ci'i phyir zhe na /	ci'i phyir zhe na /	207a	Why is that?
['BO_T09_D4151:207a-22', 'BO_T09_D4151:207a-23']	brtse ba med pa'i phyir ro //🔽bram zer bsgyur nas ni zhes bya ba ni cha byad do //	brtse ba med pa'i phyir ro // bram zer bsgyur nas ni zhes bya ba ni cha byad do //	207a	Because he is cruel.
['BO_T09_D4151:207a-24', 'BO_T09_D4151:207a-25']	gnod sbyin gyis ci'i phyir khrid pa bzhin zhe na bza' ba'i phyir ro //🔽bram ze bdag la brdeg pa 'di //	gnod sbyin gyis ci'i phyir khrid pa bzhin zhe na bza' ba'i phyir ro // bram ze bdag la brdeg pa 'di //	207a	Having changed into a brahmin, he is like a yaksha who has been led away for food.
['BO_T09_D4151:207a-26', 'BO_T09_D4151:207a-27']	zhes bya ba'i tshigs bcad kyis ni bdag nyid de dang bral ba'i sdug bsngal gyi dbang du byas pa'o //🔽dka' thub nags tshal stong pa na //	zhes bya ba'i tshigs bcad kyis ni bdag nyid de dang bral ba'i sdug bsngal gyi dbang du byas pa'o // dka' thub nags tshal stong pa na //	207a	The verse, “This brahmin is beating me,” is from the perspective of the suffering of being separated from himself.
['BO_T09_D4151:207a-28']	zhes bya ba la sogs pa'i tshigs bcad gnyis kyis bdag nyid dang bral ba'i sdug bsngal gyis ma'i dbang du byas pa'o //	zhes bya ba la sogs pa'i tshigs bcad gnyis kyis bdag nyid dang bral ba'i sdug bsngal gyis ma'i dbang du byas pa'o //	207a	The two verses beginning with “In the empty forest of ascetics” are from the perspective of his mother’s suffering of being separated from him.
['BO_T09_D4151:207a-29']	glang po che lta bu yin pas glang chen te /	glang po che lta bu yin pas glang chen te /	207a	He is like an elephant, thus he is a great elephant.
['BO_T09_D4151:207a-30']	glang po che byas pa zhes bya ba'i don to //	glang po che byas pa zhes bya ba'i don to //	207a	The meaning is that he acts like an elephant.
['BO_T09_D4151:207b-0']	de bzhin du shing rta dang / rta pa dang / @207b rkang thang yang ngo //	de bzhin du shing rta dang / rta pa dang / @207b rkang thang yang ngo //	207b	In the same way, he is like a chariot, a horseman, and a foot soldier.
['BO_T09_D4151:207b-1']	phyed tsam yum la phul na ni //	phyed tsam yum la phul na ni //	207b	If he gives half to his mother,
['BO_T09_D4151:207b-2']	zhes bya bas ni phyed ni khyod nyid la zhes bya ba yin no //	zhes bya bas ni phyed ni khyod nyid la zhes bya ba yin no //	207b	then half is for you.
['BO_T09_D4151:207b-3']	ci'i phyir 'di sbyin zhe na /	ci'i phyir 'di sbyin zhe na /	207b	Why does he give this?
['BO_T09_D4151:207b-4']	mya ngan bsal ba'i phyir ro //	mya ngan bsal ba'i phyir ro //	207b	In order to dispel your sorrow.
['BO_T09_D4151:207b-5']	'phrin gyis yum la phyag 'tshal zhing //	'phrin gyis yum la phyag 'tshal zhing //	207b	He bows to his mother with a message.
['BO_T09_D4151:207b-6']	zhes bya ba ci zhe na /	zhes bya ba ci zhe na /	207b	What is it?
['BO_T09_D4151:207b-7']	zhal ni mthong ba rab tu dka' ba nyid de ;	zhal ni mthong ba rab tu dka' ba nyid de ;	207b	It is difficult to see his face.
['BO_T09_D4151:207b-8']	thugs ngan mdzad las bzlog tu gsol //	thugs ngan mdzad las bzlog tu gsol //	207b	Please turn him away from his sorrow.
['BO_T09_D4151:207b-9']	da yang zhal mthong dka' ba'i phyir te /	da yang zhal mthong dka' ba'i phyir te /	207b	Now it is difficult to see his face,
['BO_T09_D4151:207b-10']	zhal mthong ba mi srid pa la mya ngan don med pa'i phyir ro //	zhal mthong ba mi srid pa la mya ngan don med pa'i phyir ro //	207b	because it is impossible to see his face, his sorrow is meaningless.
['BO_T09_D4151:207b-11']	bram ze ngan pa ngo mi tsha //	bram ze ngan pa ngo mi tsha //	207b	The bad brahmin is shameless.
['BO_T09_D4151:207b-12']	zhes bya ba ni ma bstan pa rjes su bstan pa ste /	zhes bya ba ni ma bstan pa rjes su bstan pa ste /	207b	This is an explanation of what was not taught.
['BO_T09_D4151:207b-13']	gzhan du na bram ze kho na zhes mi brjod cing tshig de yang stsal ba med pas so //	gzhan du na bram ze kho na zhes mi brjod cing tshig de yang stsal ba med pas so //	207b	Otherwise, it would not say “only brahmins,” and that word would be meaningless.
['BO_T09_D4151:207b-14']	lham yang med par rkang gis 'dong //	lham yang med par rkang gis 'dong //	207b	They go barefoot without shoes.
['BO_T09_D4151:207b-15']	zhes bya ba 'di ni lam gyi sdug bsngal gyi dbang du byas pa'o //	zhes bya ba 'di ni lam gyi sdug bsngal gyi dbang du byas pa'o //	207b	This is from the perspective of the suffering of the path.
['BO_T09_D4151:207b-16']	lam de'i sdug bsngal yang rgyu gsum gyis 'byung ba yin te /	lam de'i sdug bsngal yang rgyu gsum gyis 'byung ba yin te /	207b	The suffering of that path arises from three causes.
['BO_T09_D4151:207b-17']	lam gyis dub pa so ba med pa dang / gnas kyi khyad par dang gzhan gyi dbang du byas pas so //	lam gyis dub pa so ba med pa dang / gnas kyi khyad par dang gzhan gyi dbang du byas pas so //	207b	It is due to the absence of rest on the path, the difference in the place, and being under the power of another.
['BO_T09_D4151:207b-18']	lham yang med par rkang gis 'dong //	lham yang med par rkang gis 'dong //	207b	They go barefoot without shoes.
['BO_T09_D4151:207b-19']	zhes bya ba 'dis ni lam gyi ngal so ba med pa nyid du bstan to //	zhes bya ba 'dis ni lam gyi ngal so ba med pa nyid du bstan to //	207b	This shows the absence of rest on the path.
['BO_T09_D4151:207b-20']	rab tu gzhon pas ngal mi bzod //	rab tu gzhon pas ngal mi bzod //	207b	They are very young and cannot endure fatigue.
['BO_T09_D4151:207b-21']	ces bya ba 'dis ni gnas kyi khyad par bstan to //	ces bya ba 'dis ni gnas kyi khyad par bstan to //	207b	This shows the difference in the place.🔽They are servants of that one.
['BO_T09_D4151:207b-22']	de'i bran g-yog byed pa zhes bya ba 'dis ni rang bzhin med pa nyid du bstan te /	de'i bran g-yog byed pa zhes bya ba 'dis ni rang bzhin med pa nyid du bstan te /	207b	This shows the absence of independence.
['BO_T09_D4151:207b-23']	de ltar yongs su ngal sor med pa'i dbang du byas nas /	de ltar yongs su ngal sor med pa'i dbang du byas nas /	207b	Thus, from the perspective of the absence of rest,
['BO_T09_D4151:207b-24']	lam gyis ngal zhing dub pa la //	lam gyis ngal zhing dub pa la //	207b	they are fatigued and exhausted on the path.
['BO_T09_D4151:207b-25']	zhes bya ba'i tshigs bcad smos so //	zhes bya ba'i tshigs bcad smos so //	207b	This verse is stated.
['BO_T09_D4151:207b-26']	dang po'i phyed kyis ni lam gyis dub pa'i ngal so ba med pa las brtsams so //	dang po'i phyed kyis ni lam gyis dub pa'i ngal so ba med pa las brtsams so //	207b	In the first half, he begins with the absence of rest for the weary from the path.
['BO_T09_D4151:207b-27']	phyed gnyis pas ni lhan cig skyes pa'i bkres pa dang skom pa'i sdug bsngal gso ba med pa nyid du bstan to //	phyed gnyis pas ni lhan cig skyes pa'i bkres pa dang skom pa'i sdug bsngal gso ba med pa nyid du bstan to //	207b	In the second half, he teaches the absence of healing for the suffering of hunger and thirst that is innate.
['BO_T09_D4151:207b-28']	bdag ni brtan par byed 'dod kyang //	bdag ni brtan par byed 'dod kyang //	207b	Even though I want to help,
['BO_T09_D4151:207b-29']	zhes bya ba'i tshigs bcad 'di'i don ni so sor rtog pa'i stobs yod kyang ngo //	zhes bya ba'i tshigs bcad 'di'i don ni so sor rtog pa'i stobs yod kyang ngo //	207b	The meaning of this verse is that even though the power of discernment exists,
['BO_T09_D4151:207b-30']	bu ni byis pa ste so sor rtog pa med pas so//	bu ni byis pa ste so sor rtog pa med pas so//	207b	the child is childish, because of the absence of discernment.
['BO_T09_D4151:207b-31']	re zhig bdag 'di lta bur ni sdug bsngal na zhes bya ba bstan pa la de'i sdug bsngal bstan pa'i phyir /	re zhig bdag 'di lta bur ni sdug bsngal na zhes bya ba bstan pa la de'i sdug bsngal bstan pa'i phyir /	207b	In the teaching “I am suffering like this,” in order to teach his suffering,
['BO_T09_D4151:207b-32', 'BO_T09_D4151:207b-33']	kye ma'o zhes bya ba'i tshigs bcad phyed 'di smos so //🔽bstan par byed 'dod kyang zhes bya ba bstan pa la //	kye ma'o zhes bya ba'i tshigs bcad phyed 'di smos so // bstan par byed 'dod kyang zhes bya ba bstan pa la //	207b	he says this half-verse “Alas!”🔽In the teaching “Even though I want to help,”
['BO_T09_D4151:207b-34']	ji ltar bstan par byed par 'dod pa yin //	ji ltar bstan par byed par 'dod pa yin //	207b	how does he want to help?
['BO_T09_D4151:207b-35']	zhes pa de las brtsams te /	zhes pa de las brtsams te /	207b	Beginning from that,
['BO_T09_D4151:208a-0']	@208a * // dam pa rnams kyi chos zhes bya ba'i tshigs bcad kyi phyed 'og ma'o //	@208a * // dam pa rnams kyi chos zhes bya ba'i tshigs bcad kyi phyed 'og ma'o //	208a	The second half of the verse is called the Dharma of the holy ones.
['BO_T09_D4151:208a-1']	mi dga' 'byung ba ni mi dga' ba dag 'byung ba'o //	mi dga' 'byung ba ni mi dga' ba dag 'byung ba'o //	208a	The arising of unhappiness is the arising of unhappiness.
['BO_T09_D4151:208a-2', 'BO_T09_D4151:208a-3']	de brtan pa'i ngang tshul gang yin pa de ni mi dga' ba 'byung ba'i tshul lo //🔽yang dang yang bos te de gnyis lan med pas zhes bya ba ni /	de brtan pa'i ngang tshul gang yin pa de ni mi dga' ba 'byung ba'i tshul lo // yang dang yang bos te de gnyis lan med pas zhes bya ba ni /	208a	The nature of being firm in that is the nature of the arising of unhappiness.🔽Again and again they called out, but they did not respond.
['BO_T09_D4151:208a-4']	ma thos pa ste bod pas de gnyis gcig gis kyang ma thos pa'o //	ma thos pa ste bod pas de gnyis gcig gis kyang ma thos pa'o //	208a	They did not hear it, because they were called out to by someone else.
['BO_T09_D4151:208a-5']	de gnyis ni de dag ces bya ba'i don to //	de gnyis ni de dag ces bya ba'i don to //	208a	They are the two of them, is the meaning.
['BO_T09_D4151:208a-6']	rtse rtse ngal nas zhes bya ba'i tshigs bcad 'di ni 'tsho ba'i gnas skabs na yang ma mthong bas bral ba'i sdug bsngal gyi dbang du byas pa'o //	rtse rtse ngal nas zhes bya ba'i tshigs bcad 'di ni 'tsho ba'i gnas skabs na yang ma mthong bas bral ba'i sdug bsngal gyi dbang du byas pa'o //	208a	This verse, “Having played and become tired,” is from the perspective of the suffering of separation, because it is not seen even in the state of life.
['BO_T09_D4151:208a-7']	rtse rtse ba las byung ba'i ngal ba ni rtse rtse ngal ba'o //	rtse rtse ba las byung ba'i ngal ba ni rtse rtse ngal ba'o //	208a	The fatigue that arises from playing is having played and become tired.
['BO_T09_D4151:208a-8']	de las skyes pa'i gnyid gang yin pa de ni rtse rtse ngal nas skyes pa'i gnyid do //	de las skyes pa'i gnyid gang yin pa de ni rtse rtse ngal nas skyes pa'i gnyid do //	208a	The sleep that arises from that is the sleep that arises from having played and become tired.
['BO_T09_D4151:208a-9']	bdag 'ongs mchis pas zhes bya ba'i tshigs bcad 'di ni 'chi ba'i gnas skabs la rnam par rtog pa'i dbang du byas pa'o //	bdag 'ongs mchis pas zhes bya ba'i tshigs bcad 'di ni 'chi ba'i gnas skabs la rnam par rtog pa'i dbang du byas pa'o //	208a	This verse “I have come, I have gone” is from the perspective of conceptualization at the time of death.
['BO_T09_D4151:208a-10']	gang gi phyir de gnyis shi ba ni ma yin te /	gang gi phyir de gnyis shi ba ni ma yin te /	208a	Because they are not dead,
['BO_T09_D4151:208a-11']	de bsad mthong na 'di ltar sgra mi 'byin pa'o //	de bsad mthong na 'di ltar sgra mi 'byin pa'o //	208a	when he sees them killed, he thinks, “They do not make a sound like this.”
['BO_T09_D4151:208a-12']	bya'i sgra med par yang 'chi ba srid do zhes rnam par rtog pa las brtsams nas /	bya'i sgra med par yang 'chi ba srid do zhes rnam par rtog pa las brtsams nas /	208a	Conceptualizing that death is possible without the sound of birds,
['BO_T09_D4151:208a-13']	'bab chu drag po zhes bya ba'i tshigs bcad phyed 'og ma'o //	'bab chu drag po zhes bya ba'i tshigs bcad phyed 'og ma'o //	208a	he says, “The river is flowing,” and so on.
['BO_T09_D4151:208a-14']	'di la ltas bzang po yod pa ma yin pa ni ltas ngan pa'o //	'di la ltas bzang po yod pa ma yin pa ni ltas ngan pa'o //	208a	Here, “inauspicious” means not auspicious.
['BO_T09_D4151:208a-15']	ltas ngan pas bzlog pa'i dga' ba'i sems gang yin pa de ni snying 'di yang ltas ngan pas dga' ba ni bzlog pa'o //	ltas ngan pas bzlog pa'i dga' ba'i sems gang yin pa de ni snying 'di yang ltas ngan pas dga' ba ni bzlog pa'o //	208a	The mind that is delighted by the reversal of inauspiciousness is “this heart.”
['BO_T09_D4151:208a-16']	gas pa ni zag pa zhes bya ba'i don to //	gas pa ni zag pa zhes bya ba'i don to //	208a	“Broken” means “defiled.”
['BO_T09_D4151:208a-17']	dga' bar bya rigs zhes bya ba ni dga' bar thos par rigs pa'o //	dga' bar bya rigs zhes bya ba ni dga' bar thos par rigs pa'o //	208a	“One should be delighted” means one should hear the delight.
['BO_T09_D4151:208a-18']	ched kar zhes bya ba ni mngon par gnod pa'i phyir ro //	ched kar zhes bya ba ni mngon par gnod pa'i phyir ro //	208a	“On purpose” means for the sake of manifest harm.
['BO_T09_D4151:208a-19']	kyi hud bdag ni bsad kyis med //	kyi hud bdag ni bsad kyis med //	208a	Alas, I am being killed!
['BO_T09_D4151:208a-20']	ces bya ba ni shi ba'i don to //	ces bya ba ni shi ba'i don to //	208a	This is the meaning of death.
['BO_T09_D4151:208a-21']	zad pa'am shi bas bdag nyid kyang nges par 'chi ba'i phyir bsad ces bstan to //	zad pa'am shi bas bdag nyid kyang nges par 'chi ba'i phyir bsad ces bstan to //	208a	Since one is certain to die through exhaustion or death, it is taught that one is being killed.
['BO_T09_D4151:208a-22']	brtan pa med du dogs pas na //	brtan pa med du dogs pas na //	208a	Because of the fear of losing stability,
['BO_T09_D4151:208a-23']	zhes bya ba ni gal te brtan pa med du dogs pas 'chi par 'gyur ro zhes dogs pa'i don to //	zhes bya ba ni gal te brtan pa med du dogs pas 'chi par 'gyur ro zhes dogs pa'i don to //	208a	This is the meaning of the fear that one might lose stability and die.
['BO_T09_D4151:208a-24']	rgas pa dang dbul ba ni rgas shing dbul ba'o //	rgas pa dang dbul ba ni rgas shing dbul ba'o //	208a	Old age and poverty are old age and poverty.
['BO_T09_D4151:208a-25']	de nyid kyi sdug bsngal ni rgas shing dbul ba'i sdug bsngal te /	de nyid kyi sdug bsngal ni rgas shing dbul ba'i sdug bsngal te /	208a	The suffering of those two is the suffering of old age and poverty.
['BO_T09_D4151:208a-26']	des sdug bsngal ba zhes bya ba'i don to //	des sdug bsngal ba zhes bya ba'i don to //	208a	The meaning is that one is suffering from that.
['BO_T09_D4151:208a-27']	'dis ni snying rje'i don bstan to //	'dis ni snying rje'i don bstan to //	208a	This teaches the meaning of compassion.
['BO_T09_D4151:208b-0']	bram ze zhes bya ba 'dis ni @208b yon tan gyi zhing du bstan to //	bram ze zhes bya ba 'dis ni @208b yon tan gyi zhing du bstan to //	208b	The word brahmin teaches the field of qualities.
['BO_T09_D4151:208b-1']	yang na rgas shing dbul ba'i sdug bsngal gyis nyen pa zhes bya ba ni sdug bsngal ba nyid do //	yang na rgas shing dbul ba'i sdug bsngal gyis nyen pa zhes bya ba ni sdug bsngal ba nyid do //	208b	Alternatively, afflicted by the suffering of old age and poverty means suffering.
['BO_T09_D4151:208b-2']	bram ze zhes bya ba ni slong ba nyid du bstan te /	bram ze zhes bya ba ni slong ba nyid du bstan te /	208b	 The word brahmin teaches the state of being a beggar.
