segmentnr	original	analyzed	translated
['BO_T02_D2081:159a-0']	@159a # // rgya gar skad du /	@159a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2081:159a-1']	pi sh'a tse karna gri ha sv'a dha nam /	pi sh'a tse karna gri ha sv'a dha nam /	Piśācikarmagrahaṇasādhana
['BO_T02_D2081:159a-2', 'BO_T02_D2081:159a-3']	bod skad du /🔽sha za mo rna ba 'dzin pa'i sgrub thabs /	bod skad du / sha za mo rna ba 'dzin pa'i sgrub thabs /	In Tibetan:🔽The method of accomplishing the piśācī who seizes the ear
['BO_T02_D2081:159a-4']	autstshushm'a pi sh'a tsi karna grihna sv'a h'a /	autstshushm'a pi sh'a tsi karna grihna sv'a h'a /	Utsuspiśācikarmagrahaṇasvāhā
['BO_T02_D2081:159a-5']	zhes so // nyi ma rgyas pa'i dus tshod la sbun pa spar do khyer nas dben pa'i sar bor la gtang ngo //	zhes so // nyi ma rgyas pa'i dus tshod la sbun pa spar do khyer nas dben pa'i sar bor la gtang ngo //	At the time of the full sun, take a handful of chaff and cast it into a secluded place.
['BO_T02_D2081:159a-6']	zhag nyi shu rtsa gcig gi dus su 'dre mo 'ong bar 'gyur ro //	zhag nyi shu rtsa gcig gi dus su 'dre mo 'ong bar 'gyur ro //	At the time of twenty-one days, the demoness will come.
['BO_T02_D2081:159a-7']	de mi sdug pa'i gzugs ston na de la 'jigs par mi bya'o //	de mi sdug pa'i gzugs ston na de la 'jigs par mi bya'o //	If she shows an ugly form, do not be afraid of her.
['BO_T02_D2081:159a-8']	sngags zlos shing de dang gtam smra'o //	sngags zlos shing de dang gtam smra'o //	Recite the mantra and speak with her.
['BO_T02_D2081:159a-9']	skad chung bar bya'o //	skad chung bar bya'o //	Speak in a low voice.
['BO_T02_D2081:159a-10']	de nas de na re bdag gis ci bgyi zhes zer na /	de nas de na re bdag gis ci bgyi zhes zer na /	Then, if she says, “What can I do for you?”
['BO_T02_D2081:159a-11']	bdag la grub par gyis shig ces bya'o //	bdag la grub par gyis shig ces bya'o //	Say, “Accomplish this for me.”
['BO_T02_D2081:159a-12']	de nas de na re bdag la gtor ma byin zhes zer na dur khrod du phyin nas bal sran gyi gtor ma dbul lo //	de nas de na re bdag la gtor ma byin zhes zer na dur khrod du phyin nas bal sran gyi gtor ma dbul lo //	Then, if she says, “Give me a bali,” go to a charnel ground and offer a mung bean bali.
['BO_T02_D2081:159a-13']	de nas gter ston pa dang / blo 'phel ba'i rdzas dang / gzhan yang 'dod pa thams cad ster ba dang / thams cad srung bar byed ba'i 'dre mo'i sgrub thabs rdzogs so//	de nas gter ston pa dang / blo 'phel ba'i rdzas dang / gzhan yang 'dod pa thams cad ster ba dang / thams cad srung bar byed ba'i 'dre mo'i sgrub thabs rdzogs so//	Then, the accomplishment of the treasure-revealer, the substances for increasing the intellect, and also the granting of all wishes and the protection of all is complete.
