segmentnr	original	analyzed	translated
['BO_T02_D3262:17b-0']	@17b # // rgya gar skad du /	@17b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3262:17b-1']	tsanda ma h'a ro sha na s'a dha nam /	tsanda ma h'a ro sha na s'a dha nam /	Canda-Mahāroṣaṇa-sādhana
['BO_T02_D3262:17b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3262:17b-3']	gtum po cher khros pa'i sgrub thabs /	gtum po cher khros pa'i sgrub thabs /	The Means of Accomplishing the Wrathful One, Greatly Fierce
['BO_T02_D3262:17b-4']	sangs rgyas la phyag 'tshal lo //	sangs rgyas la phyag 'tshal lo //	Homage to the Buddha.
['BO_T02_D3262:17b-5']	sku sha mthug cing tshags dam gdug pa 'od spro gtum pa'i spyan ldan zhing //	sku sha mthug cing tshags dam gdug pa 'od spro gtum pa'i spyan ldan zhing //	With thick flesh, firm limbs, and eyes blazing with wrath,
['BO_T02_D3262:17b-6']	pus mo smad nas 'dzugs mdzad ral gri gcig ni g-yas pa'i phyag na ste //	pus mo smad nas 'dzugs mdzad ral gri gcig ni g-yas pa'i phyag na ste //	With knees drawn up, holding a sword in the right hand,
['BO_T02_D3262:17b-7']	de las gzhan pa'i phyag ni khu tshur bcangs shing sdigs mdzub zhags par ldan //	de las gzhan pa'i phyag ni khu tshur bcangs shing sdigs mdzub zhags par ldan //	And the other hand in a threatening fist with a noose,🔽May this unshakable one, the conqueror of obstacles, pacify the obstacles of existence.
['BO_T02_D3262:17b-8']	bgegs 'joms pa yi mi g-yo 'dis ni srid pa'i bgegs rnams zhi byed shog / sangs rgyas dang ni byang chub sems //	bgegs 'joms pa yi mi g-yo 'dis ni srid pa'i bgegs rnams zhi byed shog / sangs rgyas dang ni byang chub sems //	The Buddhas and Bodhisattvas,🔽The guides dwelling in the ten directions,
['BO_T02_D3262:17b-9']	'dren pa phyogs bcur bzhugs de dag / me tog la sogs rnam sna tshogs//	'dren pa phyogs bcur bzhugs de dag / me tog la sogs rnam sna tshogs//	With various offerings such as flowers,
['BO_T02_D3262:18a-0']	@18a * // mchod pas blo yis mchod byas la //	@18a * // mchod pas blo yis mchod byas la //	I mentally offer.
['BO_T02_D3262:18a-1']	kun skrag sdug bsngal can bltas la //	kun skrag sdug bsngal can bltas la //	Having seen all beings terrified and suffering,
['BO_T02_D3262:18a-2']	bdag nyid skur yang gsol ba gdab //	bdag nyid skur yang gsol ba gdab //	I supplicate the Buddhas to bestow empowerment.🔽For the sake of increasing virtue,
['BO_T02_D3262:18a-3']	sngags pas dge ba spel don du //	sngags pas dge ba spel don du //	The mantra practitioner
['BO_T02_D3262:18a-4']	sdig pa rnams ni bshags par bya //	sdig pa rnams ni bshags par bya //	And confess all my evil deeds.
['BO_T02_D3262:18a-5']	de nas rdzogs sangs rgyas dang ni //	de nas rdzogs sangs rgyas dang ni //	Then, with regard to the perfect Buddhas
['BO_T02_D3262:18a-6']	byang chub sems dpa'i tshogs dang yang //	byang chub sems dpa'i tshogs dang yang //	And the hosts of Bodhisattvas,
['BO_T02_D3262:18a-7']	slob mi slob sogs 'gro kun gyi //	slob mi slob sogs 'gro kun gyi //	And all beings, whether learners or nonlearners,
['BO_T02_D3262:18a-8']	bsod nams dngos la rjes yi rang //	bsod nams dngos la rjes yi rang //	I rejoice in all their merit, both direct and indirect.
['BO_T02_D3262:18a-9']	dkon mchog gsum skyabs brtson pa yi //	dkon mchog gsum skyabs brtson pa yi //	With the Three Jewels as my refuge,
['BO_T02_D3262:18a-10']	rdzogs pa'i byang chub nges brtan bya //	rdzogs pa'i byang chub nges brtan bya //	I shall strive for perfect enlightenment.🔽I shall meditate on the four Brahmaviharas
['BO_T02_D3262:18a-11', 'BO_T02_D3262:18a-12']	rim pa bzhin du tshangs pa yi //🔽gnas bzhi po ni bsgom par bya //	rim pa bzhin du tshangs pa yi // gnas bzhi po ni bsgom par bya //	In their proper sequence.
['BO_T02_D3262:18a-13']	de yi mtshan nyid bral phyir stong //	de yi mtshan nyid bral phyir stong //	Since it is free from the characteristics of the four extremes, it is emptiness.
['BO_T02_D3262:18a-14']	rgyu med pas na mtshan ma med //	rgyu med pas na mtshan ma med //	Since it is without cause, it is the absence of attributes.
['BO_T02_D3262:18a-15']	smon pa dang ni rnam bral te //	smon pa dang ni rnam bral te //	Since it is free from all wishes, it is aspirationless.
['BO_T02_D3262:18a-16']	bsgom pa dngos bral rnam par bsgom //	bsgom pa dngos bral rnam par bsgom //	Since it is free from meditation, it is fully meditated.
['BO_T02_D3262:18a-17']	sna tshogs bad nyi'i dbus gnas par //	sna tshogs bad nyi'i dbus gnas par //	In the center of a variegated lotus,
['BO_T02_D3262:18a-18']	h'um yig las byung bsgom bya ste //	h'um yig las byung bsgom bya ste //	I should meditate on the syllable Hum.
['BO_T02_D3262:18a-19']	dpa' bo spyan gnyis rab dmar ba //	dpa' bo spyan gnyis rab dmar ba //	The hero has two eyes and is very red,
