segmentnr	original	analyzed	translated
['BO_T02_D1522:67b-0']	@67b * // dpal mkha' 'gro rgya mtsho'i sbyin sreg gi cho ga bzhugs //	@67b * // dpal mkha' 'gro rgya mtsho'i sbyin sreg gi cho ga bzhugs //	The Ritual of Fire Offering of the Glorious Ḍāka Ocean
['BO_T02_D1522:67b-1', 'BO_T02_D1522:68a-0']	# // bcom ldan 'das dpal mkha' 'gro rgya mtsho la phyag 'tshal lo //🔽yod @68a * //	# // bcom ldan 'das dpal mkha' 'gro rgya mtsho la phyag 'tshal lo // yod @68a * //	Homage to the Blessed One, the glorious Ḍāka Ocean.
['BO_T02_D1522:68a-1']	med mtha' sogs rnam par spangs //	med mtha' sogs rnam par spangs //	Abandoning the extremes of existence and nonexistence,
['BO_T02_D1522:68a-2']	blo yi spyod yul ma yin kyang //	blo yi spyod yul ma yin kyang //	Not an object of the mind,
['BO_T02_D1522:68a-3']	'gro la brtse bas sna tshogs gzugs //	'gro la brtse bas sna tshogs gzugs //	Yet with compassion for beings, taking various forms,
['BO_T02_D1522:68a-4']	mkha' 'gro rgya mtsho la phyag 'tshal //	mkha' 'gro rgya mtsho la phyag 'tshal //	I pay homage to the Ḍāka Ocean.
['BO_T02_D1522:68a-5']	gang zhig blo yi mun sel cing //	gang zhig blo yi mun sel cing //	That which clears away the darkness of the mind
['BO_T02_D1522:68a-6']	bde ba ma lus 'byung ba'i gnas //	bde ba ma lus 'byung ba'i gnas //	And is the source of all bliss,
['BO_T02_D1522:68a-7']	rdo rje sems dpa'i ngo bo nyid /	rdo rje sems dpa'i ngo bo nyid /	The very essence of Vajrasattva,
['BO_T02_D1522:68a-8', 'BO_T02_D1522:68a-9']	bla ma rnams la phyag 'tshal lo //🔽dpal ldan mkha' 'gro rgya mtsho yi //	bla ma rnams la phyag 'tshal lo // dpal ldan mkha' 'gro rgya mtsho yi //	I pay homage to the gurus.🔽The method for pleasing the deities
