segmentnr	original	analyzed	translated
['BO_T02_D1763:253a-0']	@253a # // rgya gar skad du /	@253a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1763:253a-1']	shr'i ma h'a k'a la aa bhi shinytsa bi dhi:/	shr'i ma h'a k'a la aa bhi shinytsa bi dhi:/	Śrī Mahākāla Abhisaṃcārya-vidhi
['BO_T02_D1763:253a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1763:253a-3']	dpal nag po chen po'i dbang bskur ba'i cho ga /	dpal nag po chen po'i dbang bskur ba'i cho ga /	The Ritual of the Empowerment of Glorious Mahākāla
['BO_T02_D1763:253b-0']	@253b dpal he ru ka la phyag 'tshal lo //	@253b dpal he ru ka la phyag 'tshal lo //	Homage to glorious Heruka.
['BO_T02_D1763:253b-1']	srung ma'i mgon po 'khor dang bcas //	srung ma'i mgon po 'khor dang bcas //	The protector of guardians with retinue,
['BO_T02_D1763:253b-2']	bla ma'i mchog la phyag 'tshal nas //	bla ma'i mchog la phyag 'tshal nas //	Having paid homage to the supreme guru,🔽I will write🔽The ritual of the empowerment
['BO_T02_D1763:253b-3', 'BO_T02_D1763:253b-4', 'BO_T02_D1763:253b-5']	dpal ldan nag po chen po yi //🔽dbang bskur cho ga bri bar bya //🔽slob dpon dbang dang ldan pa yis //	dpal ldan nag po chen po yi // dbang bskur cho ga bri bar bya // slob dpon dbang dang ldan pa yis //	Of the glorious Mahākāla.🔽The empowered master
['BO_T02_D1763:253b-6']	slob ma'i nus pa bskyed phyir ro //	slob ma'i nus pa bskyed phyir ro //	Generates the potential in the disciple.
['BO_T02_D1763:253b-7']	de la don ni gsum yin te //	de la don ni gsum yin te //	There are three topics there:
['BO_T02_D1763:253b-8']	bsnyen dang dngos gzhi rjes nyid do //	bsnyen dang dngos gzhi rjes nyid do //	The approach, the main part, and the conclusion.
['BO_T02_D1763:253b-9']	de la bsnyen pa ni slob dpon mtshan nyid dang ldan pa la /	de la bsnyen pa ni slob dpon mtshan nyid dang ldan pa la /	The approach is as follows: The qualified master
['BO_T02_D1763:253b-10']	slob ma snod dang ldan pas mchod pa dang gtor ma dang yon dbul ba rnams rdzogs par byas /	slob ma snod dang ldan pas mchod pa dang gtor ma dang yon dbul ba rnams rdzogs par byas /	and the qualified disciple offer complete offerings, tormas, and gifts.
['BO_T02_D1763:253b-11']	slob dpon gyis bdag la dpal mgon po nag po'i dkyil 'khor du 'jug pa'i mthu dang / dngos grub kyi dbang bskur ba dang / rjes su gnang ba stsal du gsol zhes lan gsum brjod do //	slob dpon gyis bdag la dpal mgon po nag po'i dkyil 'khor du 'jug pa'i mthu dang / dngos grub kyi dbang bskur ba dang / rjes su gnang ba stsal du gsol zhes lan gsum brjod do //	The master should say, Please grant me the power to enter the maṇḍala of glorious Mahākāla and bestow the empowerment of spiritual powers and the subsequent authorization.
['BO_T02_D1763:253b-12']	de nas slob dpon gyis gnang ba byin nas /	de nas slob dpon gyis gnang ba byin nas /	Then, the master should grant permission.
['BO_T02_D1763:253b-13']	gnas dben par dkyil 'khor la sogs pa dang / tshogs kyi 'khor lo la sogs pa'i dam rdzas tshang bar bkod la /	gnas dben par dkyil 'khor la sogs pa dang / tshogs kyi 'khor lo la sogs pa'i dam rdzas tshang bar bkod la /	In an isolated place, the master should arrange the maṇḍala and so on, and the pledge substances of the gaṇacakra and so on.
['BO_T02_D1763:253b-14']	nag po chen po bskyed par bya ba la sogs pa byas te /	nag po chen po bskyed par bya ba la sogs pa byas te /	Having generated Mahākāla and so on,
['BO_T02_D1763:253b-15']	sngags nyis stong ngam 'bum phrag brjod par bya'o //	sngags nyis stong ngam 'bum phrag brjod par bya'o //	the mantra should be recited two thousand or one hundred thousand times.
['BO_T02_D1763:253b-16']	de nas dngos gzhi'i cho ga la 'jug par bya ste /	de nas dngos gzhi'i cho ga la 'jug par bya ste /	Then, one should enter into the rite of the main subject.
['BO_T02_D1763:253b-17']	sa gzung ba dang / sta gon dang / dkyil 'khor du 'jug cing dbang bskur bar bya'o //	sa gzung ba dang / sta gon dang / dkyil 'khor du 'jug cing dbang bskur bar bya'o //	One should take possession of the ground, set up the maṇḍala, enter into the maṇḍala, and bestow empowerment.
['BO_T02_D1763:253b-18']	dkyil 'khor gyi khang par sa bslang ba la sogs pa byas nas chag chag btab ste /	dkyil 'khor gyi khang par sa bslang ba la sogs pa byas nas chag chag btab ste /	Having taken possession of the ground in the maṇḍala house, and so on, sprinkle it with water.
