segmentnr	original	analyzed	translated
['BO_T02_D1579:10a-0']	@10a # // rgya gar skad du /	@10a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1579:10a-1']	badzra yo gi n'i s'a dha nam /	badzra yo gi n'i s'a dha nam /	Vajrayoginisādhana
['BO_T02_D1579:10a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1579:10a-3']	rdo rje rnal 'byor ma'i sgrub thabs /	rdo rje rnal 'byor ma'i sgrub thabs /	Rdo rje rnal 'byor ma'i sgrub thabs
['BO_T02_D1579:10a-4']	thugs rje chen po la phyag 'tshal lo //	thugs rje chen po la phyag 'tshal lo //	Homage to the Great Compassionate One.
['BO_T02_D1579:10a-5']	dang por re zhig rnal 'byor pas sems can thams cad 'khor ba'i rgya mtsho las bsgral la rdzogs pa'i byang chub tu bde ba la dgod par bya'o zhes tshad med pa'i rnal 'byor mngon du bya'o //	dang por re zhig rnal 'byor pas sems can thams cad 'khor ba'i rgya mtsho las bsgral la rdzogs pa'i byang chub tu bde ba la dgod par bya'o zhes tshad med pa'i rnal 'byor mngon du bya'o //	First, the yogi should actualize the yoga of the immeasurables, thinking, I will liberate all sentient beings from the ocean of cyclic existence and establish them in the bliss of complete enlightenment.
['BO_T02_D1579:10a-6']	de nas rang gi spyi bor bla ma bsgom par bya'o //	de nas rang gi spyi bor bla ma bsgom par bya'o //	Then, he should visualize the guru on his head.
['BO_T02_D1579:10a-7', 'BO_T02_D1579:10a-8']	de'i rjes la snying gar aam las zla ba'i dkyil 'khor bsams la /🔽der aom aom aom sarbba buddha d'a ki n'i ye badzra warnna n'i ye badzra bee ro tsa n'i ye h'um h'um h'um phat phat phat sv'a h'a /	de'i rjes la snying gar aam las zla ba'i dkyil 'khor bsams la / der aom aom aom sarbba buddha d'a ki n'i ye badzra warnna n'i ye badzra bee ro tsa n'i ye h'um h'um h'um phat phat phat sv'a h'a /	After that, he should visualize an A in his heart, from which arises a moon mandala.
['BO_T02_D1579:10a-9']	zhes bya ba'i sngags kyi phreng ba kha dog dmar po 'od zer sna tshogs 'phro ba'i lugs las bzlog par bsam mo //	zhes bya ba'i sngags kyi phreng ba kha dog dmar po 'od zer sna tshogs 'phro ba'i lugs las bzlog par bsam mo //	On that, he should visualize the mantra garland of Oṃ oṃ oṃ sarva buddha dākinīye vajra varanīye vajra vairocanīye hūṃ hūṃ hūṃ phaṭ phaṭ phaṭ svāhā, red in color, radiating various light rays, in the reverse order.
['BO_T02_D1579:10a-10']	dbus su ni bam yig go //	dbus su ni bam yig go //	In the center is the syllable vaṃ.
['BO_T02_D1579:10b-0']	de'i 'od zer gyis rang @10b bzhin gyi lus khyab pas yongs su dag pa na /	de'i 'od zer gyis rang @10b bzhin gyi lus khyab pas yongs su dag pa na /	By the light rays of that, one’s natural body is pervaded and completely purified.
['BO_T02_D1579:10b-1']	bdag nyid bcom ldan 'das ma rdo rje phag mo'i sku zhal gcig phyag gnyis pa sku mdog dmar mo /	bdag nyid bcom ldan 'das ma rdo rje phag mo'i sku zhal gcig phyag gnyis pa sku mdog dmar mo /	Then, one’s body is the Bhagavatī Vajravārāhī, with one face and two arms, red in color,
['BO_T02_D1579:10b-2']	bskal pa'i me lta bu'i gzi brjid can /	bskal pa'i me lta bu'i gzi brjid can /	with the brilliance of the fire of the eon,
['BO_T02_D1579:10b-3']	phyag rgya lnga'i rgyan dang ldan pa /	phyag rgya lnga'i rgyan dang ldan pa /	adorned with the five symbolic ornaments,
