segmentnr	original	analyzed	folio	translated
['BO_T02_D2626:179b-2']	gsang sngags kyi dam tshig nyams pa la ni gsang sngags kyi dngos grub 'grub par mi 'gyur ba dang / bla ma la ma gus pa dang / dad pa dang mi ldan pa las ni dam tshig nyams par 'gyur ba'i phyir dang / yon tan mang po dang ldan pa ni /	gsang sngags kyi dam tshig nyams pa la ni gsang sngags kyi dngos grub 'grub par mi 'gyur ba dang / bla ma la ma gus pa dang / dad pa dang mi ldan pa las ni dam tshig nyams par 'gyur ba'i phyir dang / yon tan mang po dang ldan pa ni /	179b	For those who have damaged the commitments of secret mantra, the spiritual powers of secret mantra will not be accomplished; and because of disrespect for the guru and lack of faith, the commitments will be damaged.🔽Those who possess many good qualities
['BO_T02_D2626:179b-3']	lus kyi spyod pa kun nas bsdams pa dang / ngag 'jam pa dang / shes rab che ba dang / bzo la sogs pa'i rnam pa mang po shes pa dang ldan pa ste /	lus kyi spyod pa kun nas bsdams pa dang / ngag 'jam pa dang / shes rab che ba dang / bzo la sogs pa'i rnam pa mang po shes pa dang ldan pa ste /	179b	are restrained in all physical conduct, have a gentle voice, great wisdom, and know many things such as arts and so on.
['BO_T02_D2626:179b-4']	de dag dang mi ldan pas ni dkyil 'khor dam pa bzhengs par mi nus shing shes par mi 'gyur ba dang gtong ba dang mi ldan pa las ni sems can rnams la phan par mi 'gyur ba dang / tshul khrims dang mi ldan pa las ni theg pa chen po'i snod du mi rung ba dang /	de dag dang mi ldan pas ni dkyil 'khor dam pa bzhengs par mi nus shing shes par mi 'gyur ba dang gtong ba dang mi ldan pa las ni sems can rnams la phan par mi 'gyur ba dang / tshul khrims dang mi ldan pa las ni theg pa chen po'i snod du mi rung ba dang /	179b	Those who do not possess those are unable to erect the sublime maṇḍala and will not understand it. Because of not being generous, they will not benefit sentient beings; because of not possessing ethical discipline, they are not a vessel of the Mahāyāna;
['BO_T02_D2626:179b-5']	de bzhin du tshad med pa rnam pa bzhi dang mi ldan pa las ni gsang sngags kyi rnal 'byor par mi 'gyur ba dang / rnam par thar pa'i sgo gsum dang mi ldan pas ni ;	de bzhin du tshad med pa rnam pa bzhi dang mi ldan pa las ni gsang sngags kyi rnal 'byor par mi 'gyur ba dang / rnam par thar pa'i sgo gsum dang mi ldan pas ni ;	179b	Likewise, one who is not endowed with the four immeasurables does not become a mantra yogin, and one who is not endowed with the three doors of liberation🔽does not attain the spiritual power of the deity due to conceptualization.
['BO_T02_D2626:179b-6']	rnam par rtog pa dang bcas pa las lha'i dngos grub tu mi 'gyur ba'i phyir na sngom gnas dam tshig ldan pa la //	rnam par rtog pa dang bcas pa las lha'i dngos grub tu mi 'gyur ba'i phyir na sngom gnas dam tshig ldan pa la //	179b	Therefore, one who abides in the vows and possesses the commitments🔽is a suitable vessel for the mantra vehicle.
['BO_T02_D2626:179b-7']	zhes pa la sogs pa'i tshigs su bcad pa rnams kyis slob ma'i snod brtag par gsungs pa ste /	zhes pa la sogs pa'i tshigs su bcad pa rnams kyis slob ma'i snod brtag par gsungs pa ste /	179b	Thus, these verses state that the disciple's suitability should be examined.
['BO_T02_D2626:179b-8']	de'i phyir rnal 'byor pa rnams kyis kyang rnyed pa dang bkur sti la mi lta bar sems can thams cad kyi don du bla na med pa'i sems kyis slob ma'i snod brtags te /	de'i phyir rnal 'byor pa rnams kyis kyang rnyed pa dang bkur sti la mi lta bar sems can thams cad kyi don du bla na med pa'i sems kyis slob ma'i snod brtags te /	179b	Therefore, yogins and yoginīs, without regard for gain and honor, should examine the disciple's suitability with an unsurpassed attitude for the sake of all sentient beings.
['BO_T02_D2626:179b-9']	dbang la sogs pa bskur bar bya ste /	dbang la sogs pa bskur bar bya ste /	179b	They should bestow the empowerments and so forth.
['BO_T02_D2626:179b-10']	gzhan du na dam tshig nyams par 'gyur ba'i phyir mi bya ba kho na'o //	gzhan du na dam tshig nyams par 'gyur ba'i phyir mi bya ba kho na'o //	179b	Otherwise, it is absolutely prohibited because the commitments would be violated.
['BO_T02_D2626:179b-11']	de la gong du rigs skyes gsungs pas ni theg pa chen po'i rigs can du go bar bya ste /	de la gong du rigs skyes gsungs pas ni theg pa chen po'i rigs can du go bar bya ste /	179b	Here, by the term born into the family above, one should understand having the Mahāyāna family.
['BO_T02_D2626:179b-12']	'jig rten pa'i rigs la dgongs nas ni sems can thams cad la phan par mi 'gyur ba'i phyir /	'jig rten pa'i rigs la dgongs nas ni sems can thams cad la phan par mi 'gyur ba'i phyir /	179b	 If one considers the worldly family, it would not be beneficial for all sentient beings.
['BO_T02_D2626:179b-13']	de ma yin pa nyid du shes par bya'o //	de ma yin pa nyid du shes par bya'o //	179b	 One should understand it is not that.
['BO_T02_D2626:179b-14']	slob ma dam pa ni rab tu gyur pa ste /	slob ma dam pa ni rab tu gyur pa ste /	179b	The excellent disciple is the best.
['BO_T02_D2626:180a-0']	gang zag rnam pa bzhi @180a * //	gang zag rnam pa bzhi @180a * //	180a	 From among the four types of persons,
['BO_T02_D2626:180a-1']	las rin po che lta bu zhes bya ba'i gang zag go //	las rin po che lta bu zhes bya ba'i gang zag go //	180a	it is the person called jewel-like.
