segmentnr	original	analyzed	translated
['BO_T06_D4039:282b-11']	mngon par rtogs pa'i tshe 'di ni bden no snyam pa ni shes pa'i gnas skabs so //	mngon par rtogs pa'i tshe 'di ni bden no snyam pa ni shes pa'i gnas skabs so //	At the time of clear knowledge, the thought “This is the truth” is the stage of knowledge.
['BO_T06_D4039:283a-0', 'BO_T06_D4039:283a-1']	bden pa de'i gong du phyir zhing bdag gis yongs su shes par bya ba nas bsgom par bya ba'i bar du mthong ba ni mthong @283a * //🔽pa'i gnas skabs so //	bden pa de'i gong du phyir zhing bdag gis yongs su shes par bya ba nas bsgom par bya ba'i bar du mthong ba ni mthong @283a * // pa'i gnas skabs so //	The seeing of the truth again and again, from the time of clear knowledge until the time of cultivation, is the stage of seeing.
['BO_T06_D4039:283a-2']	mi slob pa'i sa la bdag gis yongs su shes zin to zhes bya ba nas mngon sum du byas zin to zhes bya ba'i bar du ni mngon par rtogs pa'i gnas skabs so //	mi slob pa'i sa la bdag gis yongs su shes zin to zhes bya ba nas mngon sum du byas zin to zhes bya ba'i bar du ni mngon par rtogs pa'i gnas skabs so //	The thought “I have known completely,” up to the thought “I have actualized,” on the stage of no learning, is the stage of clear knowledge.
['BO_T06_D4039:283a-3']	rnam grangs gzhan yang mi slob pa'i zad pa dang / mi skye ba'i ye shes dang rnam par grol ba'i ye shes kyis bsdus pa ni shes pa'i gnas skabs so //	rnam grangs gzhan yang mi slob pa'i zad pa dang / mi skye ba'i ye shes dang rnam par grol ba'i ye shes kyis bsdus pa ni shes pa'i gnas skabs so //	Another explanation: The stage of knowledge is the knowledge of destruction and knowledge of non-arising, included in the stage of no-more-learning, and the knowledge of liberation.
['BO_T06_D4039:283a-4']	mi slob pa de nyid kyis rnam par grol ba'i ye shes dang ldan pa'i yang dag pa'i lta ba ni mthong ba'o //	mi slob pa de nyid kyis rnam par grol ba'i ye shes dang ldan pa'i yang dag pa'i lta ba ni mthong ba'o //	The seeing is the right view associated with the knowledge of liberation, in the stage of no-more-learning.
['BO_T06_D4039:283a-5']	rgyun du zhugs pa'i 'bras bu nas bzung ste /	rgyun du zhugs pa'i 'bras bu nas bzung ste /	The fruit of stream-enterer is the first fruit.
['BO_T06_D4039:283a-6', 'BO_T06_D4039:283a-7']	slob pa'i shes rab thams cad ni mngon par rtogs pa yin par rig par bya'o //🔽bden pa shes pa'i las dang mtshan nyid ni rnam pa drug tu rig par bya ste /	slob pa'i shes rab thams cad ni mngon par rtogs pa yin par rig par bya'o // bden pa shes pa'i las dang mtshan nyid ni rnam pa drug tu rig par bya ste /	It should be understood that all the wisdom of the learner is realization.
['BO_T06_D4039:283a-8']	'di lta ste /	'di lta ste /	The function and characteristics of the knowledge of the truth should be understood as sixfold:
['BO_T06_D4039:283a-9']	sdug bsngal gang bden pa mthong bas spangs pa'i sdug bsngal yang dag par zad par 'gyur ba'i thog mar 'gro ba dang / sdug bsngal gang dgra bcom pas spangs pa'i sdug bsngal mthar thug pa bya ba'i thog mar 'gro ba ste /	sdug bsngal gang bden pa mthong bas spangs pa'i sdug bsngal yang dag par zad par 'gyur ba'i thog mar 'gro ba dang / sdug bsngal gang dgra bcom pas spangs pa'i sdug bsngal mthar thug pa bya ba'i thog mar 'gro ba ste /	The first is the beginning of the complete destruction of the suffering that is to be abandoned by seeing the truth of suffering, and the second is the beginning of the final limit of the suffering that is to be abandoned by the Arhat.
['BO_T06_D4039:283a-10']	nyi ma 'char ba'i skye rengs dang po dang 'dra'o //	nyi ma 'char ba'i skye rengs dang po dang 'dra'o //	They are like the first light of dawn and the rising of the sun.
['BO_T06_D4039:283a-11']	de bzhin du 'jig rten na ma rig pa'i mun pa chen po'i gnyen po'i tshul gyis snang ba lta bur sel bar byed do //	de bzhin du 'jig rten na ma rig pa'i mun pa chen po'i gnyen po'i tshul gyis snang ba lta bur sel bar byed do //	In the same way, it is like a light that dispels the great darkness of ignorance in the world by the method of being the antidote.
['BO_T06_D4039:283a-12']	de bzhin du 'di na kha cig bden pa shes pa la brten nas /	de bzhin du 'di na kha cig bden pa shes pa la brten nas /	In the same way, here someone, based on the knowledge of the truth,
['BO_T06_D4039:283a-13']	kun du sbyor ba gsum spangs te /	kun du sbyor ba gsum spangs te /	abandons the three fetters.
['BO_T06_D4039:283a-14']	de'i rjes la brjed ngas pa'i phyir 'dod pa'i 'dun pa dang / gnod sems gnyis kyis kun nas nyon mongs pa can du 'gyur mod kyi /	de'i rjes la brjed ngas pa'i phyir 'dod pa'i 'dun pa dang / gnod sems gnyis kyis kun nas nyon mongs pa can du 'gyur mod kyi /	and malice, because of forgetfulness.
['BO_T06_D4039:283a-15']	'on kyang gang gi tshe bag yod pa la brten nas bsam gtan dang po la snyoms par 'jug pa na de bden pa shes pa de nyid kyi rjes thogs su phyir mi 'ong bar 'gyur te /	'on kyang gang gi tshe bag yod pa la brten nas bsam gtan dang po la snyoms par 'jug pa na de bden pa shes pa de nyid kyi rjes thogs su phyir mi 'ong bar 'gyur te /	However, when one enters meditative attainment of the first absorption in dependence on heedfulness, one becomes a nonreturner immediately after knowing the four truths.
['BO_T06_D4039:283a-16']	phyi rol ba'i 'du shes med 'du shes med min skye mched la snyoms par 'jug pa las khyad par du 'phags te phyir mi ldog pa'i chos can yin pa'i phyir /	phyi rol ba'i 'du shes med 'du shes med min skye mched la snyoms par 'jug pa las khyad par du 'phags te phyir mi ldog pa'i chos can yin pa'i phyir /	This is because it is superior to the formless realm meditative attainment of neither discernment nor nondiscernment and one possesses the quality of irreversibility.
['BO_T06_D4039:283a-17']	de ltar na bden pa shes pa ni byed pa rgya che zhing 'bras bu rgya che ba yin no //	de ltar na bden pa shes pa ni byed pa rgya che zhing 'bras bu rgya che ba yin no //	Thus the knowledge of the four truths has a vast activity and vast result.
['BO_T06_D4039:283a-18']	de la 'das pa'i 'du byed skyes zin pa gang yin pa rnams dang / da ltar skyes pa gang yin pa rnams dang / ma 'ongs pa na skye bar 'gyur ba gang yin pa de dag thams cad ni kun 'byung ba'i chos can zhes bya ba ste /	de la 'das pa'i 'du byed skyes zin pa gang yin pa rnams dang / da ltar skyes pa gang yin pa rnams dang / ma 'ongs pa na skye bar 'gyur ba gang yin pa de dag thams cad ni kun 'byung ba'i chos can zhes bya ba ste /	All of these are called the “dharmas of origination” because they are the origination of the past, present, and future formations.
['BO_T06_D4039:283b-0']	de dag thams cad kyang mi rtag pa nyid kyi 'gag pas 'gog pa'i chos @283b kyis 'gags so //	de dag thams cad kyang mi rtag pa nyid kyi 'gag pas 'gog pa'i chos @283b kyis 'gags so //	All of these are also the dharmas of cessation because they cease through the cessation of impermanence.
['BO_T06_D4039:283b-1']	'gag tu cha'o 'gag par 'gyur ro //	'gag tu cha'o 'gag par 'gyur ro //	They are ceasing, have ceased, and will cease.
['BO_T06_D4039:283b-2']	gzhan yang bden pa shes pa 'thob pa ni rdo'i mchod sdong legs par btsugs pa bzhin du pha rol smra ba rnams kyis bskyod par mi nus te /	gzhan yang bden pa shes pa 'thob pa ni rdo'i mchod sdong legs par btsugs pa bzhin du pha rol smra ba rnams kyis bskyod par mi nus te /	Moreover, the attainment of the knowledge of the truth is like a well-planted stone pillar that cannot be shaken by the talk of others.
