segmentnr	original	analyzed	folio	translated
['BO_T02_D3409:73b-0']	@73b # // rgya gar skad du /	@73b # // rgya gar skad du /	73b	In Sanskrit:
['BO_T02_D3409:73b-1']	a'arya kharsa p'a ni lo ke shva ra s'a dha nam /	a'arya kharsa p'a ni lo ke shva ra s'a dha nam /	73b	Ārya-kārṣapaṇīlokeśvara-sādhana
['BO_T02_D3409:73b-2', 'BO_T02_D3409:73b-3']	bod skad du /🔽'phags pa kharsa p'a ni 'jig rten dbang phyug gi sgrub thabs /	bod skad du / 'phags pa kharsa p'a ni 'jig rten dbang phyug gi sgrub thabs /	73b	In Tibetan:🔽'phags pa spyan ras gzigs dbang phyug gi sgrub thabs
['BO_T02_D3409:73b-4']	'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	73b	Homage to Ārya Avalokiteśvara.
['BO_T02_D3409:73b-5']	dang po re zhig sngags pas stan bde ba la 'dug ste /	dang po re zhig sngags pas stan bde ba la 'dug ste /	73b	First, the mantrin should sit on a comfortable seat,
['BO_T02_D3409:73b-6']	zhal bsang ba la sogs pa byas shing /	zhal bsang ba la sogs pa byas shing /	73b	wash his face, and so forth,
['BO_T02_D3409:73b-7']	sbyangs nas rang gi snying gar aa yig las zla ba'i dkyil 'khor bsgom par bya'o //	sbyangs nas rang gi snying gar aa yig las zla ba'i dkyil 'khor bsgom par bya'o //	73b	and having purified himself, he should meditate on a moon maṇḍala from the letter A in his heart.
['BO_T02_D3409:73b-8']	de'i steng du hr'i:yig dkar po /	de'i steng du hr'i:yig dkar po /	73b	Upon that, a white letter HRIH,
['BO_T02_D3409:73b-9']	de'i 'od zer gyis mdun gyi nam mkha'i mthil du bla ma dang / sangs rgyas dang / byang chub sems dpa' la sogs pa rnams spyan drangs nas /	de'i 'od zer gyis mdun gyi nam mkha'i mthil du bla ma dang / sangs rgyas dang / byang chub sems dpa' la sogs pa rnams spyan drangs nas /	73b	whose light rays invite the gurus, buddhas, bodhisattvas, and so forth to the surface of the sky in front.
['BO_T02_D3409:73b-10']	snying ga'i sa bon gyi 'od zer las byung ba'i mchod pa'i sprin tshogs rnams kyis yang dag par mchod nas /	snying ga'i sa bon gyi 'od zer las byung ba'i mchod pa'i sprin tshogs rnams kyis yang dag par mchod nas /	73b	Having made perfect offerings with the hosts of offering clouds arisen from the light rays of the seed syllable in the heart,
