segmentnr	original	analyzed	folio	translated
['BO_T02_D1742:108b-0']	@108b * // khva gdong ma srang mda' nag po zhes bya ba bzhugs /	@108b * // khva gdong ma srang mda' nag po zhes bya ba bzhugs /	108b	The Black Scale-Pan of the Raven-Faced One
['BO_T02_D1742:108b-1']	# // dur khrod 'jigs pa'i gnas nyid du //	# // dur khrod 'jigs pa'i gnas nyid du //	108b	In the terrifying place of the charnel ground,
['BO_T02_D1742:108b-2']	drag po bdud kyi nyi ma la ;	drag po bdud kyi nyi ma la ;	108b	on the day of the fierce Māra,
['BO_T02_D1742:108b-3']	/ dkyil 'khor bca' dang thun rdzas bsog / lha mo srang mda' bca' byas la //	/ dkyil 'khor bca' dang thun rdzas bsog / lha mo srang mda' bca' byas la //	108b	one should prepare the maṇḍala and gather the weapon substances, and having prepared the scale-pan of the goddess,
['BO_T02_D1742:108b-4']	bdag nyid gtso bo'i nga rgyal bya //	bdag nyid gtso bo'i nga rgyal bya //	108b	one should take pride in being the principal one.
['BO_T02_D1742:108b-5']	sgo nga'i bya ba rdzogs pa dang // thun rdzas rnams la sngags 'di gdab //	sgo nga'i bya ba rdzogs pa dang // thun rdzas rnams la sngags 'di gdab //	108b	When the activity of the egg is complete, one should enchant the weapon substances with this mantra:
['BO_T02_D1742:108b-6']	aom kh'a tar warti rbad dza dza /	aom kh'a tar warti rbad dza dza /	108b	Oṃ khaṭvāṅgī rvaḍa ja ja
['BO_T02_D1742:108b-7']	zhag bdun bsngags la thun rdzas 'di//	zhag bdun bsngags la thun rdzas 'di//	108b	Enchant for seven days, and place this weapon substance🔽in the north of the maṇḍala.
['BO_T02_D1742:108b-8']	dkyil 'khor byang gi phyogs su bzhag / de nas sgo nga'i steng nyid du //	dkyil 'khor byang gi phyogs su bzhag / de nas sgo nga'i steng nyid du //	108b	Then, on top of the egg,
['BO_T02_D1742:108b-9']	kha las lha mo bskyed byas la //	kha las lha mo bskyed byas la //	108b	one should generate the goddess from the mouth
['BO_T02_D1742:108b-10']	gdug pa'i sngags rgod 'di yis gdab //	gdug pa'i sngags rgod 'di yis gdab //	108b	and strike with this fierce, wild mantra:
['BO_T02_D1742:108b-11']	he kh'a ta he badzra ma nu sarba thang rbad /	he kh'a ta he badzra ma nu sarba thang rbad /	108b	He khaṭa he vajra maṇu sarva tha rvaḍ
['BO_T02_D1742:108b-12']	sgo nga la ni zla phyed bar //	sgo nga la ni zla phyed bar //	108b	One should strike the egg with a half-moon
['BO_T02_D1742:108b-13']	drag po'i sems kyis gdab par bya //	drag po'i sems kyis gdab par bya //	108b	with a fierce mind.🔽When the egg falls into the pit,
['BO_T02_D1742:108b-14']	sgo nga brub khung lhung ba dang ; / gri gug dag gis brtol byas la //	sgo nga brub khung lhung ba dang ; / gri gug dag gis brtol byas la //	108b	one should pierce it with a flaying knife.
['BO_T02_D1742:108b-15']	thun gyis brab cing sngags 'dis gsad //	thun gyis brab cing sngags 'dis gsad //	108b	Striking with the weapon, one should kill with this mantra:
['BO_T02_D1742:108b-16']	dz'a dza thang thang rbad /	dz'a dza thang thang rbad /	108b	Jaja thandha thandha rbad
['BO_T02_D1742:108b-17']	he mugs srog m'a ra ya thun ni rbad h'um h'um srog la he kha ta badzra rbad /	he mugs srog m'a ra ya thun ni rbad h'um h'um srog la he kha ta badzra rbad /	108b	he mug srog mara ya thun ni rbad hum hum srog la he kha ta vajra rbad
['BO_T02_D1742:108b-18']	bcu gcig bar du thun gyis brab //	bcu gcig bar du thun gyis brab //	108b	Strike with the weapon eleven times.
['BO_T02_D1742:108b-19']	de nas mnan dang bsreg par bya //	de nas mnan dang bsreg par bya //	108b	Then, one should suppress and burn.
['BO_T02_D1742:108b-20']	lha mo ngan song las la sbyar //	lha mo ngan song las la sbyar //	108b	Apply the goddess to the activity of the lower realms.
['BO_T02_D1742:108b-21']	khva'i gdong pa srang mda' nag po zhes bya ba slob dpon rtag pa'i badzras mdzad pa'o//	khva'i gdong pa srang mda' nag po zhes bya ba slob dpon rtag pa'i badzras mdzad pa'o//	108b	The Black Scale-Pan of the Raven-Faced One composed by Master Anantavajra.
